"Referring Page URL";"Referring Page Title";"Link URL";"Link Anchor";"Correct link";"Does not have website other link";" "
"https://childcarecenter.us/provider_detail/miller_elementary_warner_robins_ga";"Miller Elementary | Warner Robins GA Local School System";"http://www.hcbe.net/schools/miller-elementary-school.aspx";"http://www.hcbe.net/schools/miller-elementary-school.aspx";"http://www.hcbe.net/?DivisionID=15759&DepartmentID=25345&ToggleSideNav=ShowAll";;
"https://childcarecenter.us/provider_detail/northside_elementary_warner_robins_ga";"Northside Elementary | Warner Robins GA Local School System";"http://www.hcbe.net/schools/northside-elementary-school.aspx";"http://www.hcbe.net/schools/northside-elementary-school.aspx";"http://www.hcbe.net/?DivisionID=15759&DepartmentID=25345&ToggleSideNav=ShowAll";;
"http://childcarecenter.us/provider_detail/parkwood_elementary_warner_robins_ga";"Parkwood Elementary | Warner Robins GA Local School System";"http://www.hcbe.net/schools/parkwood-elementary-school.aspx";"http://www.hcbe.net/schools/parkwood-elementary-school.aspx";"http://www.hcbe.net/?DivisionID=15759&DepartmentID=25345&ToggleSideNav=ShowAll";;
"https://childcarecenter.us/provider_detail/parkwood_elementary_warner_robins_ga";"Parkwood Elementary | Warner Robins GA Local School System";"http://www.hcbe.net/schools/parkwood-elementary-school.aspx";"http://www.hcbe.net/schools/parkwood-elementary-school.aspx";"http://www.hcbe.net/?DivisionID=15759&DepartmentID=25345&ToggleSideNav=ShowAll";;
"https://childcarecenter.us/provider_detail/quail_run_elementary_warner_robins_ga";"Quail Run Elementary | Warner Robins GA Local School System";"http://www.hcbe.net/schools/quail-run-elementary-school.aspx";"http://www.hcbe.net/schools/quail-run-elementary-school.aspx";"http://www.hcbe.net/?DivisionID=15759&DepartmentID=25345&ToggleSideNav=ShowAll";;
"https://childcarecenter.us/provider_detail/russell_elementary_warner_robins_ga";"Russell Elementary | Warner Robins GA Local School System";"http://www.hcbe.net/schools/russell-elementary-school.aspx";"http://www.hcbe.net/schools/russell-elementary-school.aspx";"http://www.hcbe.net/?DivisionID=15759&DepartmentID=25345&ToggleSideNav=ShowAll";;
"https://childcarecenter.us/provider_detail/shirley_hills_elementary_warner_robins_ga";"Shirley Hills Elementary | Warner Robins GA Local School System";"http://www.hcbe.net/schools/shirley-hills-elementary-school.aspx";"http://www.hcbe.net/schools/shirley-hills-elementary-school.aspx";"http://www.hcbe.net/?DivisionID=15759&DepartmentID=25345&ToggleSideNav=ShowAll";;
"http://childcarecenter.us/provider_detail/westside_elementary_warner_robins_ga";"Westside Elementary | Warner Robins GA Local School System";"http://www.hcbe.net/schools/westside-elementary-school.aspx";"http://www.hcbe.net/schools/westside-elementary-school.aspx";"http://www.hcbe.net/?DivisionID=15759&DepartmentID=25345&ToggleSideNav=ShowAll";;
"https://childcarecenter.us/provider_detail/westside_elementary_warner_robins_ga";"Westside Elementary | Warner Robins GA Local School System";"http://www.hcbe.net/schools/westside-elementary-school.aspx";"http://www.hcbe.net/schools/westside-elementary-school.aspx";"http://www.hcbe.net/?DivisionID=15759&DepartmentID=25345&ToggleSideNav=ShowAll";;
"https://childcarecenter.us/provider_detail/holy_cross_lutheran_school_bordentown_nj";"Holy Cross Lutheran School | BORDENTOWN NJ Child Care Center";"http://www.hclconline.org/preschool";"http://www.hclconline.org/preschool";"http://www.hclconline.org/home/preschool";;
"https://childcarecenter.us/provider_detail/85348_holy_covenant_early_childhood_development_program_carrollton_tx";"Holy Covenant Early Childhood Development Program | Carrollton TX";"http://www.hcumc.org/index.php/pricingoverview.html";"http://www.hcumc.org/index.php/pricingoverview.html";"http://www.hcumc.org/get-involved/children/child-care.html";;
"https://childcarecenter.us/provider_detail/cedarville_abc_alma_ar";"Cedarville Abc | ALMA AR Child Care Center";"http://www.headstartinc.org/ABC.html";"http://www.headstartinc.org/ABC.html";"http://www.headstartinc.org/";;
"https://childcarecenter.us/provider_detail/marion_head_start_center_marion_va";"Marion Head Start Center | Marion VA Licensed Child Day Center";"http://www.headstartva.org/programs/?program_region=sw";"http://headstartva.org/programs/?program_region=sw";"http://www.headstartva.org/";;
"https://childcarecenter.us/provider_detail/ephesus_elementary_roopville_ga";"Ephesus Elementary | Roopville GA Local School System";"http://www.heard.k12.ga.us/ephesus.htm";"http://www.heard.k12.ga.us/ephesus.htm";"http://www.heard.k12.ga.us/";;
"https://childcarecenter.us/provider_detail/adventureland_childcare_indianapolis_in";"Adventureland Childcare | Indianapolis IN";"http://www.heartlandchurch.com/adventureland-childcare/";"http://www.heartlandchurch.com/adventureland-childcare";"http://www.heartlandchurch.com/about-adventureland-childcare/";;
"https://childcarecenter.us/provider_detail/heartland_child_care_ministry_lafayette_in";"Heartland Child Care Ministry | Lafayette IN Unlicensed Registered Ministry";"http://www.heartlandlafayette.org/content.html?child_care_ministry";"http://www.heartlandlafayette.org/content.html?child_care_ministry";"http://www.heartlandlafayette.org/preschool.html";;
"https://childcarecenter.us/provider_detail/ages_and_stages_childcare_newark_nj";"Hearts Academy 1 | NEWARK NJ Child Care Center";"http://www.heartsacademy1.com/learn-more.html";"http://www.heartsacademy1.com/learn-more.html";"http://www.heartsacademy1.com/program/";;
"http://childcarecenter.us/provider_detail/heartwood_montessori_school_cary_nc";"HEARTWOOD MONTESSORI SCHOOL | CARY NC One Star Center License";"http://www.heartwoodmontessori.com/";"http://www.heartwoodmontessori.com/";"http://www.heartwoodmontessori.com/preschool-overview/";;
"https://childcarecenter.us/provider_detail/heartwood_montessori_school_cary_nc";"Heartwood Montessori School | CARY NC";"http://www.heartwoodmontessori.com/";"http://www.heartwoodmontessori.com/";"http://www.heartwoodmontessori.com/preschool-overview/";;
"https://childcarecenter.us/provider_detail/heath_christian_school_heath_oh";"Heath Christian School | HEATH OH";"http://www.heathchurchofchrist.com/heathchristianschool.htm/";"http://www.heathchurchofchrist.com/heathchristianschool.htm";"http://www.heathchurchofchrist.com/children/";;
"https://childcarecenter.us/provider_detail/first_united_methodist_church_mothers_day_out_heber_springs_ar";"First United Methodist Church Mothers Day Out | HEBER SPRINGS AR";"http://www.hebersprings.church/MothersDayOut.html";"http://www.heberfumc.com/MothersDayOut.html";"http://www.hebersprings.church/first-kids/";;
"https://childcarecenter.us/provider_detail/soille_san_diego_hebrew_day_school_san_diego_ca";"Soille San Diego Hebrew Day School | SAN DIEGO CA DAY CARE CENTER";"http://www.hebrewday.org/soillehebrewday/site/default.asp";"http://www.hebrewday.org/soillehebrewday/site/default.asp";"http://www.hebrewday.org/academics/preschool";;
"https://childcarecenter.us/provider_detail/hebron_presbyterian_church_manakin_sabot_va";"Hebron Presbyterian Church | Manakin Sabot VA";"http://www.hebronpresbyterian.com/hebrondayschool.cfm";"http://www.hebronpresbyterian.com/hebrondayschool.cfm";"http://www.hebronpresbyterian.com/day-school/";;
"http://childcarecenter.us/provider_detail/la_mirada_heights_christian_pre_school_la_mirada_ca";"LA MIRADA HEIGHTS CHRISTIAN PRE-SCHOOL | LA MIRADA CA DAY CARE CENTER";"http://www.heightschristianschools.org/HCS-LM/preschool.php";"http://www.lamiradaheights.org/preschool.php";"http://www.heightschristianschools.org/our_programs/brea-preschool-and-infant-center/";;
"https://childcarecenter.us/provider_detail/helpful_hands_childrens_center_columbus_oh";"Helpful Hands Childrens Center | COLUMBUS OH";"http://www.helpfulhandschildrencenter.com/welcome.htm";"http://www.helpfulhandschildrencenter.com/welcome.htm";"http://www.helpfulhandschildrencenter.com/preschoolers.html";;
"https://childcarecenter.us/provider_detail/helpful_hands_childrens_center_inc_columbus_oh";"Helpful Hands Childrens Center, Inc | COLUMBUS OH";"http://www.helpfulhandschildrencenter.com/welcome.htm";"http://www.helpfulhandschildrencenter.com/welcome.htm";"http://www.helpfulhandschildrencenter.com/preschoolers.html";;
"https://childcarecenter.us/provider_detail/helping_hand_day_nursery_inc_ii_tampa_fl";"Helping Hand Day Nursery Inc. Ii | TAMPA FL Child Care Facility";"http://www.helpinghanddaycare.org/map.html";"http://helpinghanddaycare.org/map.html";"http://www.helpinghanddaycare.org/Child-Care-Provider.html";;
"https://childcarecenter.us/provider_detail/helping_hand_day_nursery_iv_tampa_fl";"Helping Hand Day Nursery Iv | TAMPA FL Child Care Facility";"http://www.helpinghanddaycare.org/map.html";"http://helpinghanddaycare.org/map.html";"http://www.helpinghanddaycare.org/Child-Care-Provider.html";;
"https://childcarecenter.us/provider_detail/87829_nazarene_kids_korner_hereford_tx";"Nazarene Kids Korner | Hereford TX Licensed Center - Child Care Program";"http://www.herefordnaz.com/html/day_care.html";"http://www.herefordnaz.com/html/day_care.html";"http://www.herefordnaz.com/";;
"https://childcarecenter.us/provider_detail/here_we_grow_preschool_llc_lincoln_ne";"HERE WE GROW PRESCHOOL, LLC | Lincoln NE Child Care Center";"http://www.herewegrowlincoln.com/AboutUs.html";"http://herewegrowlincoln.com/AboutUs.html";"http://www.herewegrowlincoln.com/";;
"https://childcarecenter.us/provider_detail/little_pilgrims_madison_wi";"Little Pilgrims | MADISON WI";"http://www.heritagemadison.org/childcare.html";"http://www.heritagemadison.org/childcare.html";"http://www.heritagemadison.org/education.html";;
"https://childcarecenter.us/provider_detail/hernando_methodist_preschool_hernando_ms";"Hernando Methodist Preschool | Hernando MS Child Care Center";"http://www.hernandoumc.org/ministries/children/preschool/";"http://www.hernandoumc.org/ministries/children/preschool/";"http://www.hernandoumc.org/site/cpage.asp?cpage_id=180101643&sec_id=180020167";;
"https://childcarecenter.us/provider_detail/herndon_community_center_herndon_va";"Herndon Community Center | Herndon VA Licensed Child Day Center";"http://www.herndon-va.gov/Content/Parks_rec/community_center/Kid_Care/default.aspx?cnlid=1262";"http://www.herndon-va.gov/Content/Parks_rec/community_center/Kid_Care/default.aspx?cnlid=1262";"http://www.herndon-va.gov/recreation/preschool";;
"https://childcarecenter.us/provider_detail/herndon_united_methodist_church_preschool_herndon_va";"Herndon United Methodist Church Preschool | Herndon VA";"http://www.herndonumc.org/Preschool.php";"http://www.herndonumc.org/Preschool.php";"http://www.herndonumc.org/kids/616-vbs-2017-preschool.html";;
"https://childcarecenter.us/provider_detail/helping_hands_ministries_cdc_churchville_md";"Helping Hands Ministries Cdc | Churchville MD";"http://www.hhministries.net/newcdc.html/";"http://www.hhministries.net/newcdc.html";"http://www.hhministries.net/ministries/children/";;
"https://childcarecenter.us/provider_detail/city_of_hialeah_babcock_creative_learning_play_program_hialeah_fl";"City Of Hialeah Babcock Creative Learning & Play Program";"http://www.hialeahfl.gov/dep/rec/after-sch.aspx";"http://www.hialeahfl.gov/dep/rec/after-sch.aspx";"http://www.hialeahfl.gov/index.php?option=com_content&view=article&id=53&Itemid=269&lang=en";;
"https://childcarecenter.us/provider_detail/city_of_hialeah_slade_creative_learning_and_play_program_hialeah_fl";"City Of Hialeah/slade Creative Learning And Play Program";"http://www.hialeahfl.gov/dep/rec/after-sch.aspx";"http://www.hialeahfl.gov/dep/rec/after-sch.aspx";"http://www.hialeahfl.gov/index.php?option=com_content&view=article&id=53&Itemid=269&lang=en";;
"https://childcarecenter.us/provider_detail/city_of_hialeah_wilde_creative_learning_and_play_program_hialeah_fl";"City Of Hialeah/wilde Creative Learning And Play Program";"http://www.hialeahfl.gov/dep/rec/after-sch.aspx";"http://www.hialeahfl.gov/dep/rec/after-sch.aspx";"http://www.hialeahfl.gov/index.php?option=com_content&view=article&id=53&Itemid=269&lang=en";;
"https://childcarecenter.us/provider_detail/highland_day_school_cordova_tn";"Highland Day School | CORDOVA TN";"http://www.highlandcc.org/grow/children/";"http://www.highlandcc.org/grow/children/";"http://www.highlandcc.org/day-school";;
"https://childcarecenter.us/provider_detail/hightown_church_of_god_northport_al";"HIGHTOWN CHURCH OF GOD | NORTHPORT AL Exempt Child Care Center";"http://www.hightown.org/hightown_academy.aspx";"http://www.hightown.org/hightown_academy.aspx";"http://www.hightown.org/";;
"https://childcarecenter.us/provider_detail/hillsdale_united_nursery_school_hillsdale_nj";"Hillsdale United Nursery School | HILLSDALE NJ Child Care Center";"http://www.hillsdalenjumc.org/aboutus/";"http://www.hillsdalenjumc.org/aboutus/#nursery";"http://www.hillsdalenjumc.org/ministries/";;
"https://childcarecenter.us/provider_detail/hilltop_day_care_rice_lake_wi";"HILLTOP DAY CARE | RICE LAKE WI Licensed Group Child Care";"http://www.hilltopdaycare.net/home.html";"http://www.hilltopdaycare.net/home.html";"http://www.hilltopdaycare.net/preschool-programs";;
"https://childcarecenter.us/provider_detail/hillwood_playcare_inc_nashville_tn";"HILLWOOD PLAYCARE INC. | NASHVILLE TN Centers Care for 13 or more children";"http://www.hillwoodpc.org/Playcare/tabid/49618/Default.aspx";"http://www.hillwoodpc.org/Playcare/tabid/49618/Default.aspx";"http://www.hillwoodpc.org/christian-education";;
"https://childcarecenter.us/provider_detail/promiseland_preschool_at_first_baptist_church_of_st_petersburg_st_petersburg_fl";"Promiseland Preschool At First Baptist Church Of St. Petersburg";"http://www.hizhouse.com/promiseland-preschool.html";"http://www.hizhouse.com/promiseland-preschool.html";"http://www.hizhouse.com/schedule";;
"https://childcarecenter.us/provider_detail/holy_martyrs_oakland_gardens_ny";"Holy Martyrs | OAKLAND GARDENS NY";"http://www.hmads.org/main.htm";"http://www.hmads.org/main.htm";"http://www.hmads.org/";;
"https://childcarecenter.us/provider_detail/patuxent_presbyterian_mothers_morning_out_california_md";"Patuxent Presbyterian Mothers Morning Out | California MD Letter of Compliance Facility";"http://www.hmcpreschool.com/ContactUs.html";"http://hmcpreschool.com/ContactUs.html";"http://www.hmcpreschool.com/3s-preschool.html";;
"http://childcarecenter.us/provider_detail/ho_chunk_gra_head_start_ctr_black_river_falls_wi";"HO-CHUNK GRA HEAD START CTR | BLACK RIVER FALLS WI Licensed Group Child Care";"http://www.ho-chunknation.com/government/executive/education/head-start/ho-chungra.aspx";"http://www.ho-chunknation.com/government/executive/education/head-start/ho-chungra.aspx";"http://www.ho-chunknation.com/HeadStart";;
"https://childcarecenter.us/provider_detail/ho_chunk_gra_head_start_ctr_black_river_falls_wi";"Ho-chunk Gra Head Start Ctr | BLACK RIVER FALLS WI";"http://www.ho-chunknation.com/government/executive/education/head-start/ho-chungra.aspx";"http://www.ho-chunknation.com/government/executive/education/head-start/ho-chungra.aspx";"http://www.ho-chunknation.com/HeadStart";;
"http://childcarecenter.us/provider_detail/mile_square_early_learning_center_demarest_school_hobken_nj";"Mile Square Early Learning Center Demarest School | Hoboken NJ Child Care Center";"http://www.hoboken.k12.nj.us/hoboken/Brandt/Brandt School/Early Childhood Program/";"http://www.hoboken.k12.nj.us/hoboken/Brandt/Brandt%20School/Early%20Childhood%20Program/";"http://www.hoboken.k12.nj.us/cms/One.aspx?portalId=2822372&pageId=4140277";;
"https://childcarecenter.us/provider_detail/mile_square_early_learning_center_demarest_school_hobken_nj";"Mile Square Early Learning Center Demarest School | Hoboken NJ";"http://www.hoboken.k12.nj.us/hoboken/Brandt/Brandt School/Early Childhood Program/";"http://www.hoboken.k12.nj.us/hoboken/Brandt/Brandt%20School/Early%20Childhood%20Program/";"http://www.hoboken.k12.nj.us/cms/One.aspx?portalId=2822372&pageId=4140277";;
"https://childcarecenter.us/provider_detail/holland_public_schools_early_childhood_center_holland_mi";"Holland Public Schools Early Childhood Center | HOLLAND MI";"http://www.hollandpublicschools.org/vnews/display.v/ART/4c7fb1cf1f22d";"http://www.hollandpublicschools.org/vnews/display.v/ART/4c7fb1cf1f22d";"http://www.hollandpublicschools.org/our-schools/ecc/";;
"https://childcarecenter.us/provider_detail/hollis_hills_jewish_center_nursery_school_oakland_gardens_ny";"Hollis Hills Jewish Center Nursery School | OAKLAND GARDENS NY";"http://www.hollishillsjc.org/life-long-learning/schools/hhjc-nursery-school/";"http://www.hollishillsjc.org/life-long-learning/schools/hhjc-nursery-school/";"http://www.hollishillsbaysidejc.org/lifelong-learning/hhjc-nursery-school/";;
"https://childcarecenter.us/provider_detail/holy_cross_nursery_whitestone_ny";"Holy Cross Nursery | WHITESTONE NY";"http://www.holycrossgreekschool.com/contact.php";"http://www.holycrossgreekschool.com/contact.php";"http://www.holycrossgreekschool.com/programs/after-school-program/";;
"https://childcarecenter.us/provider_detail/holy_cross_christian_preschool_oxford_mi";"Holy Cross Christian Preschool | Oxford MI CHILD CARE CENTER";"http://www.holycrossoxford.com/2.html";"http://holycrossoxford.net/2.html";"http://www.holycrossoxford.com/preschool/";;
"https://childcarecenter.us/provider_detail/holy_cross_preschool_webster_mn";"Holy Cross Preschool | Webster MN Child Care Center";"http://www.holycrossschool.net/Teacher_Pages/HoheiselPre-K/HoheiselPre-K.php";"http://www.holycrossschool.net/Teacher_Pages/HoheiselPre-K/HoheiselPre-K.php";"http://www.holycrossschool.net/preschool-faithful-beginnings";;
"https://childcarecenter.us/provider_detail/85352_holy_cross_lutheran_ece_nederland_tx";"Holy Cross Lutheran ECE | Nederland TX Licensed Center - Child Care Program";"http://www.holycrosstexas.org/early-childhood/index.html";"http://www.holycrosstexas.org/early-childhood/index.html";"http://www.holycrosstexas.org/early-childhood---mdo/index.html";;
"https://childcarecenter.us/provider_detail/holy_family_early_childhood_center_ii_st_petersburg_fl";"Holy Family Early Childhood Center Ii | St. Petersburg FL Child Care Facility";"http://www.holyfamily-school.com/ecc_home.html";"http://www.holyfamily-school.com/ecc_home.html";"http://www.holyfamilycatholicschool.com/early-childhood-center.html";;
"https://childcarecenter.us/provider_detail/holy_family_day_care_center_n_miami_fl";"Holy Family Day Care Center | North Miami FL Child Care Facility";"http://www.holyfamilynorthmiami.com/id10.html";"http://www.holyfamilynorthmiami.com/id10.html";"http://www.holyfamilynorthmiami.com/";;
"https://childcarecenter.us/provider_detail/holy_family_before_after_school_care_program_honolulu_hi";"HOLY FAMILY BEFORE & AFTER SCHOOL CARE PROGRAM | HONOLULU HI Before & After School Child Care Facility";"http://www.holyfamilyschoolsyr.org/about-us/before-after-school-summer/";"http://www.holyfamilyschoolsyr.org/about-us/before-after-school-summer/";"http://www.holyfamilyschoolsyr.org/parents/before-after-school-summer-programs/";;
"http://childcarecenter.us/provider_detail/holy_rosary_school_preschool_memphis_tn";"HOLY ROSARY SCHOOL - PRESCHOOL | MEMPHIS TN Child Care Center";"http://www.holyrosarymemphis.org/index.php/contact-us/contact-us";"http://www.holyrosarymemphis.org/index.php/contact-us/contact-us";"http://www.holyrosarymemphis.org/admissions/preschool-k.cfm";;
"https://childcarecenter.us/provider_detail/holy_rosary_school_preschool_memphis_tn";"HOLY ROSARY SCHOOL - PRESCHOOL | MEMPHIS TN Centers Care for 13 or more children";"http://www.holyrosarymemphis.org/index.php/contact-us/contact-us";"http://www.holyrosarymemphis.org/index.php/contact-us/contact-us";"http://www.holyrosarymemphis.org/admissions/preschool-k.cfm";;
"https://childcarecenter.us/provider_detail/our_lady_of_holy_souls_little_rock_ar";"Our Lady Of Holy Souls | LITTLE ROCK AR Child Care Center";"http://www.holysoulsschool.org/pages/Our_Lady_ofthe_Holy_Souls_CS";"http://www.holysoulsschool.org/pages/Our_Lady_ofthe_Holy_Souls_CS";"http://www.holysoulsschool.org/";;
"https://childcarecenter.us/provider_detail/holy_trinity_day_nursery_toledo_oh";"HOLY TRINITY DAY NURSERY | TOLEDO OH Licensed Child Care Center";"http://www.holytrinity-toledo.org/daynursery.htm";"http://www.holytrinity-toledo.org/daynursery.htm";"http://www.holytrinity-toledo.org/services.html";;
"https://childcarecenter.us/provider_detail/st_paul_lutheran_ps_ankeny_ia";"St Paul Lutheran Preschool | ANKENY IA Licensed Center";"http://www.holytrinityankeny.org/holytrinityankeny/small_discoveries_preschool";"http://holytrinityankeny.org/holytrinityankeny/small_discoveries_preschool";"http://www.holytrinityankeny.org/small-discoveries-preschool.html";;
"https://childcarecenter.us/provider_detail/small_discoveries_ht_ps_ankeny_ia";"Small Discoveries Holy Trinity Preschool | ANKENY IA Licensed Center";"http://www.holytrinityankeny.org/htlc/small_discoveries_preschool";"http://www.holytrinityankeny.org/htlc/small_discoveries_preschool";"http://www.holytrinityankeny.org/small-discoveries-preschool.html";;
"https://childcarecenter.us/provider_detail/holy_trinity_preschool_littleton_co";"Holy Trinity Preschool | Littleton CO Day Care Center";"http://www.holytrinitylutheranpreschool.org/location.html";"http://www.holytrinitylutheranpreschool.org/location.html";"http://www.holytrinitylutheranpreschool.org/";;
"https://childcarecenter.us/provider_detail/85367_holy_trinity_methodist_daycare_houston_tx";"Holy Trinity Methodist Daycare | Houston TX";"http://www.holytrinityumchouston.org/Holy-Trinity-Day-School.html";"http://www.holytrinityumchouston.org/Holy-Trinity-Day-School.html";"http://www.holytrinityumchouston.org/School---Day-Care.html";;
"https://childcarecenter.us/provider_detail/hominy_child_care_candler_nc";"Hominy Child Care | CANDLER NC";"http://www.hominybaptist.com/555800";"http://www.hominybaptist.com/555800";"http://www.hominybaptist.com/children/";;
"https://childcarecenter.us/provider_detail/honey_bear_child_care_swartz_creek_mi";"Honey Bear Child Care | Swartz Creek MI CHILD CARE CENTER";"http://www.honeybearkids.com/";"http://honeybearkids.com";"http://www.honeybearkids.com/our-school";;
"https://childcarecenter.us/provider_detail/onica_prall_child_development_laboratory_school_at_hood_college_frederick_md";"Onica Prall Child Development Laboratory School At Hood College";"http://www.hood.edu/academics/departments/education/child-lab/child-lab.html";"http://www.hood.edu/academics/departments/education/child-lab/child-lab.html";"http://www.hood.edu/Academics/Departments/Education/Onica-Prall-Child-Development-Lab/Onica-Prall-Child-Development-Lab.html";;
"https://childcarecenter.us/provider_detail/hope_learning_center_tulsa_ok";"Hope Learning Center | TULSA OK Child Care Center";"http://www.hopeworship.com/ministries.htm";"http://www.hopeworship.com/ministries.htm";"http://www.hopeworship.com/our-ministries/childrens-ministry/";;
"http://childcarecenter.us/provider_detail/horizon_christian_school_preschool_hood_river_or";"Horizon Christian School Preschool | Hood River OR Child Care Center";"http://www.horizonchristianschool.org/schools/preschool.htm";"http://www.horizonchristianschool.org/schools/preschool.htm";"http://www.horizonchristianschool.org/academics/prekindergarten";;
"https://childcarecenter.us/provider_detail/horizon_christian_school_preschool_hood_river_or";"Horizon Christian School Preschool | Hood River OR Child Care Center";"http://www.horizonchristianschool.org/schools/preschool.htm";"http://www.horizonchristianschool.org/schools/preschool.htm";"http://www.horizonchristianschool.org/academics/prekindergarten";;
"https://childcarecenter.us/provider_detail/horizon_christian_fellowship_preschool_rancho_santa_fe_ca";"Horizon Christian Fellowship Preschool | RANCHO SANTA FE CA DAY CARE CENTER";"http://www.horizonprep.org/preschool/index.html";"http://www.horizonprep.org/preschool/index.html";"http://www.horizonprep.org/academics/early-education/preschool/";;
"http://childcarecenter.us/provider_detail/hosanna_early_learning_center_littleton_co";"HOSANNA EARLY LEARNING CENTER | Littleton CO Child Care Center";"http://www.hosanna-lutheran.com/education.htm";"http://www.hosanna-lutheran.com/education.htm";"http://www.hosanna-lutheran.com/";;
"https://childcarecenter.us/provider_detail/hosanna_early_learning_center_littleton_co";"Hosanna Early Learning Center | Littleton CO Child Care Center";"http://www.hosanna-lutheran.com/education.htm";"http://www.hosanna-lutheran.com/education.htm";"http://www.hosanna-lutheran.com/";;
"http://childcarecenter.us/provider_detail/heart_of_the_shepherd_child_development_center_howell_mi";"Heart of the Shepherd Child Development Center | Howell MI Child Care Center";"http://www.hotshepherd.org/index.php/childcare-center";"http://www.hotshepherd.org/index.php/childcare-center";"http://www.hotshepherd.org/cdc/";;
"https://childcarecenter.us/provider_detail/heart_of_the_shepherd_child_development_center_howell_mi";"Heart Of The Shepherd Child Development Center | Howell MI";"http://www.hotshepherd.org/index.php/childcare-center";"http://www.hotshepherd.org/index.php/childcare-center";"http://www.hotshepherd.org/cdc/";;
"https://childcarecenter.us/provider_detail/61946_sonshine_corner_nursery_school_houlton_houlton_me";"Sonshine Corner Nursery School - Houlton | Houlton ME";"http://www.houltonwesleyan.org/scns/";"http://www.houltonwesleyan.org/scns/";"http://www.houltonwesleyan.org/joomla30/index.php/connect/sonshine-school";;
"https://childcarecenter.us/provider_detail/early_childhood_laboratory_school_bridgeport_ct";"Early Childhood Laboratory School | BRIDGEPORT CT Child Care Center";"http://www.housatonic.edu/ECLS/index.asp";"http://www.housatonic.edu/ECLS/index.asp";"http://www.housatonic.edu/student-services/student-support/childcare";;
"https://childcarecenter.us/provider_detail/kessel_kids_cc_lc_cresco_ia";"Kessel Kids Child Care & Learning Center | CRESCO IA Licensed Center";"http://www.crescochamber.com/cresco/kessel/";"http://www.crescochamber.com/cresco/kessel/";"http://www.howard-winn.k12.ia.us/latest-news/preschoolopenhouse";"http://www.crescochamber.com/education.htm";
"http://childcarecenter.us/provider_detail/howard_community_college_childrens_learning_center_columbia_md";"Howard Community College Children's Learning Center | Columbia MD Licensed Child Care Center";"http://www.howardcc.edu/students/campus_services/child_care/index.html";"http://www.howardcc.edu/students/campus_services/child_care/index.html";"http://www.howardcc.edu/services-support/childrens-learning-center/";;
"https://childcarecenter.us/provider_detail/howard_community_college_childrens_learning_center_columbia_md";"Howard Community College Children's Learning Center | Columbia MD";"http://www.howardcc.edu/students/campus_services/child_care/index.html";"http://www.howardcc.edu/students/campus_services/child_care/index.html";"http://www.howardcc.edu/services-support/childrens-learning-center/";;
"https://childcarecenter.us/provider_detail/challenger_early_childhood_program_howell_mi";"Challenger Early Childhood Program | HOWELL MI CHILD CARE CENTER";"http://www.howellschools.com/Challenger.cfm?subpage=551578";"http://www.howellschools.com/Challenger.cfm?subpage=551578";"http://www.howellschools.com/services/child_care";;
"http://childcarecenter.us/provider_detail/little_howellers_child_care_center_howell_mi";"LITTLE HOWELLER'S CHILD CARE CENTER | HOWELL MI Child Care Center";"http://www.howellschools.com/HowellHigh.cfm";"http://www.howellschools.com/HowellHigh.cfm";"http://www.howellschools.com/services/child_care";;
"https://childcarecenter.us/provider_detail/little_howellers_child_care_center_howell_mi";"Little Howeller's Child Care Center | HOWELL MI CHILD CARE CENTER";"http://www.howellschools.com/HowellHigh.cfm";"http://www.howellschools.com/HowellHigh.cfm";"http://www.howellschools.com/services/child_care";;
"https://childcarecenter.us/provider_detail/three_fires_elementary_kids_kare_howell_mi";"Three Fires Elementary Kids Kare | HOWELL MI CHILD CARE CENTER";"http://www.howellschools.com/ThreeFires.cfm";"http://www.howellschools.com/ThreeFires.cfm";"http://www.howellschools.com/services/child_care";;
"https://childcarecenter.us/provider_detail/voyager_kids_kare_howell_mi";"Voyager Kids Kare | HOWELL MI CHILD CARE CENTER";"http://www.howellschools.com/Voyager.cfm";"http://www.howellschools.com/Voyager.cfm";"http://www.howellschools.com/services/child_care";;
"https://childcarecenter.us/provider_detail/harrisonburg_rockingham_child_day_care_center_inc_harrisonburg_va";"Harrisonburg Rockingham Child Day Care Center, Inc. | Harrisonburg VA";"http://www.hrdaycare.org/contact/";"http://www.hrdaycare.org/contact/";"http://www.hrdaycare.org/about-us.html";;
"https://childcarecenter.us/provider_detail/hickory_tavern_elementary_gray_court_sc";"Hickory Tavern Elementary | Gray Court SC Child Care Center";"http://www.laurens55.k12.sc.us/htes/site/default.asp";"http://www.laurens55.k12.sc.us/htes/site/default.asp";"http://www.htem.org/";"http://www.laurens55.org/schools";
"https://childcarecenter.us/provider_detail/hudson_milestones_child_development_center_jersey_city_nj";"Hudson Milestones Child Development Center | JERSEY CITY NJ";"http://www.hudsonmilestones.org/candfsvc.htm";"http://www.hudsonmilestones.org/candfsvc.htm";"http://www.hudsonmilestones.org/";;
"http://childcarecenter.us/provider_detail/hudsonville_early_childhood_program_jamestown_hudsonville_mi";"HUDSONVILLE EARLY CHILDHOOD PROGRAM/JAMESTOWN | HUDSONVILLE MI Child Care Center";"http://www.dleg.state.mi.us/fhs/brs/reports/DC700289820_ADD_20120808 (Repaired).d";"Addendum to Original Licensing Study Report";"http://www.hudsonvillepublicschools.org/ecc/half-day-preschool";;
