"Referring Page URL";"Referring Page Title";"Link URL";"Link Anchor";"correct link"
"https://childcarecenter.us/provider_detail/evergreen_academy_bothel_bothell_wa";"Evergreen Academy/bothel | BOTHELL WA Child Care Center";"http://bothell.evergreenacademy.net/";"http://bothell.evergreenacademy.net/";"https://www.evergreenacademy.com/preschools/seattle/bothell/"
"https://childcarecenter.us/provider_detail/evergreen_academy_bothell_wa";"Evergreen Academy | BOTHELL WA Child Care Center";"http://bothell.evergreenacademy.net/";"http://bothell.evergreenacademy.net/";"https://www.evergreenacademy.com/preschools/seattle/bothell/"
"https://childcarecenter.us/provider_detail/evergreen_preschool_inc_the_vergennes_vt";"Evergreen Preschool Inc, The | Vergennes VT";"http://www.anwsu.org/evergreen/index.html";"http://anwsu.org/evergreen/index.html";"https://www.evergreenpreschoolvt.com/enrollment"
"https://childcarecenter.us/provider_detail/explore_discover_preschool_inc_bentonville_ar";"EXPLORE & DISCOVER PRESCHOOL INC | BENTONVILLE AR Child Care Center";"http://fumcbentonville.org/templates/System/details.asp?id=54391&PID=869195";"http://www.fumcbentonville.org/templates/System/details.asp?id=54391&PID=869195";"http://fumcbentonville.org/ministries/children/"
"https://childcarecenter.us/provider_detail/face_to_face_philadelphia_pa";"Face To Face | PHILADELPHIA PA Child Care Center";"http://facetofacegermantown.org/childrens-camps/";"http://facetofacegermantown.org/childrens-camps/";"http://facetofacegermantown.org/about-us/"
"https://childcarecenter.us/provider_detail/fairfax_baptist_temple_fairfax_station_va";"Fairfax Baptist Temple | Fairfax Station VA";"http://fbtministries.org/contact.htm";"http://www.fbtministries.org/contact.htm";"http://fbtministries.org/academy/"
"https://childcarecenter.us/provider_detail/fairfax_elementary_school_fairfax_sc";"Fairfax Elementary School | Fairfax SC Child Care Center";"http://www.acs.k12.sc.us/Domain/9";"http://www.acs.k12.sc.us/Domain/9";"http://ffes.acs.k12.sc.us/"
"https://childcarecenter.us/provider_detail/fairfield_magnet_school_winnsboro_sc";"Fairfield Magnet School | Winnsboro SC Child Care Center";"http://fis.fairfield.k12.sc.us/";"http://fis.fairfield.k12.sc.us/";"https://sites.google.com/a/fcsdchromebooks.us/fairfield-elementary-school/"
"https://childcarecenter.us/provider_detail/fairgrounds_head_start_rockford_il";"Fairgrounds Head Start | ROCKFORD IL Day Care Center";"http://rockfordil.gov/human-services/head-start.aspx";"http://www.rockfordil.gov/human-services/head-start.aspx";"https://rockfordil.gov/city-departments/human-services/head-start/head-start-services/"
"https://childcarecenter.us/provider_detail/fairhaven_afterschool_club_mundelein_il";"Fairhaven Afterschool Club | MUNDELEIN IL Day Care Center";"http://innovationlearning.com/locations/details/club-details/";"http://afterschoolclub.com/locations/details/club-details/?schoollistingID=5&schoolLocationID=5";"http://innovationlearning.com/illinois-schools/"
"https://childcarecenter.us/provider_detail/fairlawn_west_preschool_akron_oh";"FAIRLAWN WEST PRESCHOOL | AKRON OH Licensed Child Care Center";"http://fairlawnwest.org/preschool.htm/";"http://www.fairlawnwest.org/preschool.htm";"http://fairlawnwest.org/preschool/"
"https://childcarecenter.us/provider_detail/fairview_church_kids_care_statesville_nc";"Fairview Church Kids Care | STATESVILLE NC";"http://fairviewbaptist.net/d-intro.php/";"http://fairviewbaptist.net/d-intro.php";"http://fairviewbaptist.net/home/kids-care/"
"https://childcarecenter.us/provider_detail/fairview_elem_care_program_waynesboro_pa";"Fairview Elem Care Program | WAYNESBORO PA Child Care Center";"http://wasd.k12.pa.us/FairviewElementary.cfm?subpage=6775";"http://wasd.k12.pa.us/FairviewElementary.cfm?subpage=6775";"http://fv.wasd.k12.pa.us/"
"https://childcarecenter.us/provider_detail/faith_baptist_church_toddler_tech_infant_care_bidwell_oh";"FAITH BAPTIST CHURCH TODDLER TECH & INFANT CARE | BIDWELL OH Licensed Child Care Center";"http://faithbaptistgallipolis.org/toddler-tech/";"http://www.faithbaptistgallipolis.org/toddler-tech/";"http://faithbaptistbidwell.org/toddler-tech/"
"https://childcarecenter.us/provider_detail/faith_baptist_church_vienna_va";"Faith Baptist Church | Vienna VA";"http://believegrowchange.org/kids.php";"http://believegrowchange.org/kids.php";"http://believegrowchange.org/academy/fba-home"
"https://childcarecenter.us/provider_detail/faith_baptist_school_four_year_kindergarten_canoga_park_ca";"Faith Baptist School - Four-year Kindergarten | CANOGA PARK CA";"http://faithbaptistschools.com/556755.ihtml";"http://www.faithbaptistschools.com/556755.ihtml";"http://myfbs.org/about/academics/k5/"
"https://childcarecenter.us/provider_detail/faith_lutheran_church_arlington_va";"Faith Lutheran Church | Arlington VA";"http://flcva.org/public-school/";"http://www.flcva.org/public-school/";"http://flcva.org/preschool/"
"https://childcarecenter.us/provider_detail/faith_lutheran_preschool_castle_rock_co";"Faith Lutheran Preschool | Castle Rock CO Day Care Center";"http://faithcrco.org/welcome-to-faith-lutheran-preschool/";"http://faithcrco.org/welcome-to-faith-lutheran-preschool/";"https://faithcrco.org/preschool/"
"https://childcarecenter.us/provider_detail/faith_nursery_school_kannapolis_nc";"Faith Nursery School | KANNAPOLIS NC Child Care Center";"http://thejustshalllivebyfaith.com/Ministries/FaithNurserySchool.aspx";"http://thejustshalllivebyfaith.com/Ministries/FaithNurserySchool.aspx";"http://faithkannapolis.com/nursery-school/"
"https://childcarecenter.us/provider_detail/faith_nursery_school_new_providence_nj";"Faith Nursery School | NEW PROVIDENCE NJ Child Care Center";"http://famfaith.org/education/FaithNurserySchool.htm";"http://www.famfaith.org/education/FaithNurserySchool.htm";
"https://childcarecenter.us/provider_detail/faith_preschool_academy_llc_olive_branch_ms";"Faith Preschool Academy, Llc | Olive Branch MS Child Care Center";"http://faithpreschoolacademy.com/";"http://faithpreschoolacademy.com/";"http://www.fpateaches.com/"
"https://childcarecenter.us/provider_detail/faith_preschool_of_faith_united_church_of_christ_bradenton_fl";"Faith Preschool Of Faith United Church Of Christ | Bradenton FL Child Care Facility";"http://faithchurchucc.com/PRESCHOOL/tabid/54507/Default.aspx";"http://faithchurchucc.com/PRESCHOOL/tabid/54507/Default.aspx";"http://faithchurchucc.com/preschool/"
"https://childcarecenter.us/provider_detail/faller_state_preschool_ridgecrest_ca";"FALLER STATE PRESCHOOL | RIDGECREST CA DAY CARE CENTER";"http://faller.ssusd.org/pages/Faller_ES";"http://faller.ssusdschools.org/pages/Faller_ES";"http://faller.ssusd.org/"
"https://childcarecenter.us/provider_detail/falls_church_mclean_childrens_center_falls_church_va";"Falls Church-mclean Children's Center | Falls Church VA";"http://fcmlcc.org/default.aspx";"http://fcmlcc.org/default.aspx";"http://fcmlcc.org/contact-us/"
"https://childcarecenter.us/provider_detail/family_center_at_brooklyn_friends_brooklyn_ny";"Family Center At Brooklyn Friends | BROOKLYN NY";"http://brooklynfriends.org/FamilyCenterAdmissions";"http://www.brooklynfriends.org/FamilyCenterAdmissions";"http://brooklynfriends.org/admissions/family-center/"
"https://childcarecenter.us/provider_detail/family_christian_school_of_clermont_clermont_fl";"Family Christian School Of Clermont | Clermont FL Child Care Facility";"http://school.fcclive.com/landing-page/SchoolsList.aspx";"http://www.fccschools.com/SchoolsList.aspx";"http://school.fcclive.com/"
"https://childcarecenter.us/provider_detail/family_developmental_center_infant_san_francisco_ca";"FAMILY DEVELOPMENTAL CENTER (INFANT) | SAN FRANCISCO CA INFANT CENTER";"http://felton.org/social-services/children-youth-family/family-development-center-fdc/";"http://fsasf-fdc.org/";"https://www.facebook.com/FeltonFDC/"
"https://childcarecenter.us/provider_detail/family_developmental_center_san_francisco_ca";"Family Developmental Center | SAN FRANCISCO CA DAY CARE CENTER";"http://felton.org/social-services/children-youth-family/family-development-center-fdc/";"http://fsasf-fdc.org/";"https://www.facebook.com/FeltonFDC/"
"https://childcarecenter.us/provider_detail/family_enrichment_network_binghamton_binghamton_ny";"Family Enrichment Network @ Binghamton | Binghamton NY Day Care Center";"http://familyenrichment.org/head-start/head-start.aspx";"http://www.familyenrichment.cc/head-start/head-start.aspx";"http://familyenrichment.org/head-start-pg.html"
"https://childcarecenter.us/provider_detail/family_enrichment_network_inc_binghamton_ny";"Family Enrichment Network, Inc. | Binghamton NY Day Care Center";"http://familyenrichment.org/head-start/head-start.aspx";"http://www.familyenrichment.cc/head-start/head-start.aspx";"http://familyenrichment.org/head-start-pg.html"
"https://childcarecenter.us/provider_detail/family_enrichment_network_inc_carlisle_binghamton_ny";"Family Enrichment Network, Inc. - Carlisle | Binghamton NY";"http://familyenrichment.org/contact.aspx";"http://www.familyenrichment.cc/contact.aspx";"http://familyenrichment.org/contact-us-pg.html"
"https://childcarecenter.us/provider_detail/family_enrichment_network_inc_johnson_city_ny";"Family Enrichment Network, Inc. | Johnson City NY Day Care Center";"http://familyenrichment.org/head-start/head-start.aspx";"http://www.familyenrichment.cc/head-start/head-start.aspx";"http://familyenrichment.org/head-start-pg.html"
"https://childcarecenter.us/provider_detail/family_life_child_care_center_of_berea_berea_oh";"Family Life Child Care Center Of Berea | BEREA OH";"http://familylifecenters.org/berea.htm";"http://www.familylifecenters.org/berea.htm";"https://familylifecenters.org/inside-family-life/locations/"
"https://childcarecenter.us/provider_detail/family_life_child_care_center_of_maple_heights_maple_heights_oh";"FAMILY LIFE CHILD CARE CENTER OF MAPLE HEIGHTS | MAPLE HEIGHTS OH Licensed Child Care Center";"http://familylifecenters.org/mapleheights.htm";"http://www.familylifecenters.org/mapleheights.htm";"https://familylifecenters.org/inside-family-life/locations/"
"https://childcarecenter.us/provider_detail/family_of_christ_christian_preschool_ham_lake_mn";"Family Of Christ Christian Preschool | Ham Lake MN Child Care Center";"http://foclutheran.org/164275.ihtml";"http://foclutheran.org/164275.ihtml";"http://foclutheran.org/preschool"
"https://childcarecenter.us/provider_detail/family_support_services_of_north_idaho_circl_post_falls_id";"Family Support Services Of North Idaho Circl | POST FALLS ID";"http://circleofcare-developingminds.com/Admissions.html";"http://circleofcare-developingminds.com/Admissions.html";"http://circleofcare-developingminds.com/contact-us/"
"https://childcarecenter.us/provider_detail/farmersville_child_care_easton_pa";"Farmersville Child Care | EASTON PA Child Care Center";"http://www-fa.beth.k12.pa.us/Farmersville_HP/Welcome.html";"http://www-fa.beth.k12.pa.us/Farmersville_HP/Welcome.html";"http://basdwpweb.beth.k12.pa.us/farmersville/about-us/"
"https://childcarecenter.us/provider_detail/farrahs_fairyland_daycare_san_antonio_tx";"Farrah's Fairyland Daycare | SAN ANTONIO TX";"http://farrahsfairyland.weebly.com/";"farrahsfairyland.weebly.com";"https://farrahsfairyland2.weebly.com/"
"https://childcarecenter.us/provider_detail/fayette_academy_pre_k_somerville_tn";"Fayette Academy Pre-k | SOMERVILLE TN";"http://fayetteacademy.com/pre-k/";"http://fayetteacademy.com/pre-k/";"http://fayetteacademy.com/lower-school/"
"https://childcarecenter.us/provider_detail/fayette_head_start_fayette_ms";"Fayette Head Start | Fayette MS Child Care Center";"http://www.ajfccaa.org/custom/webpage.cfm?content=content&id=74";"http://www.ajfccommunityaction.org/custom/webpage.cfm?content=content&id=74";"http://www.ajfccaa.org/service-area/"
"https://childcarecenter.us/provider_detail/fbc_kids_block_learning_center_newport_news_va";"Fbc Kids Block Learning Center | Newport News VA";"http://fbcovercomers.org/index.php?option=com_content&view=article&id=6&Itemid=7";"http://fbcovercomers.org/index.php?option=com_content&view=article&id=6&Itemid=7";"http://fbcovercomers.org/#"
"https://childcarecenter.us/provider_detail/feather_river_rec_park_dist_preschool_oroville_ca";"Feather River Rec. & Park Dist. - Preschool | OROVILLE CA";"http://frrpd.com/Child Development Center.html";"http://www.frrpd.com/Child%20Development%20Center.html";"http://frrpd.com/activity-center/child-development-center/"
"https://childcarecenter.us/provider_detail/fellowship_learning_center_bossier_city_la";"Fellowship Learning Center | Bossier City LA Child Day Care - Type I";"http://fellowshipmethodist.org/learning_center.php";"http://fellowshipmethodist.org/learning_center.php";"http://fellowshipmethodist.org/fellowship-learning-center-programs.php"
"https://childcarecenter.us/provider_detail/fervent_care_child_care_ministry_2_indianapolis_in";"Fervent Care Child Care Ministry #2 | Indianapolis IN";"http://ferventprayerchurch.com/v2/?page_id=89";"http://ferventprayerchurch.com/v2/?page_id=89";"https://www.facebook.com/ferventcarechildcarechristianacademy/"
"https://childcarecenter.us/provider_detail/fervent_care_child_care_ministry_3_indianapolis_in";"Fervent Care Child Care Ministry #3 | Indianapolis IN";"http://ferventprayerchurch.com/v2/?page_id=89";"http://ferventprayerchurch.com/v2/?page_id=89";"https://www.facebook.com/ferventcarechildcarechristianacademy/"
"https://childcarecenter.us/provider_detail/field_early_childhood_program_pasadena_ca";"Field Early Childhood Program | PASADENA CA DAY CARE CENTER";"http://field.pasadenausd.org/modules/cms/announce.phtml";"http://field.pasadenausd.org/modules/cms/announce.phtml?sessionid=eb8574ca68561a3cdf8d73996ae69e85";"https://www.pusd.us/domain/2093"
"https://childcarecenter.us/provider_detail/fifth_avenue_baptist_daycare_center_huntington_wv";"Fifth Avenue Baptist Nursery And Preschool | Huntington WV";"http://fifthavenuebaptist.org/cm/part.cfm";"http://www.fifthavenuebaptist.org/cm/part.cfm?part=Missions&GroupID=Preschool";"http://fifthavenuebaptist.org/ministries/children"
"https://childcarecenter.us/provider_detail/findlay_ymca_child_development_center_findlay_oh";"Findlay Ymca Child Development Center | FINDLAY OH";"http://findlayymca.org/AboutUs/Facilities/MaryBrennerChildDevelopmentCenter.aspx";"http://www.findlayymca.org/AboutUs/Facilities/MaryBrennerChildDevelopmentCenter.aspx";"http://findlayymca.org/programs/toddler-programs/child-development-center/"
"https://childcarecenter.us/provider_detail/fire_house_kids_2_christian_childcare_center_waxahachie_tx";"Fire House Kids- 2 Christian Childcare Center | WAXAHACHIE TX";"http://fhkdaycare.com/index_files/waxahachie.htm";"http://www.fhkdaycare.com/index_files/waxahachie.htm";
"https://childcarecenter.us/provider_detail/first_african_baptist_church_day_care_center_richmond_va";"First African Baptist Church Day Care Center | Richmond VA";"http://firstafricanbaptist.org/daycare.htm";"http://www.firstafricanbaptist.org/daycare.htm";"http://firstafricanbaptist.org/kids"
"https://childcarecenter.us/provider_detail/first_bapt_church_child_care_ctr_madisonville_tn";"FIRST BAPT CHURCH CHILD CARE CTR | MADISONVILLE TN Child Care Center";"http://fbcmadisonville.org/Child care/child care.htm";"http://fbcmadisonville.org/Child%20care/child%20care.htm";
"https://childcarecenter.us/provider_detail/first_baptist_child_development_center_destin_fl";"First baptist Child Development Center | Destin FL Religious Exempt Facility";"http://firstbaptistdestin.com/2679.html";"http://www.firstbaptistdestin.com/2679.html";"http://firstbaptistdestin.com/pre-school/"
"https://childcarecenter.us/provider_detail/first_baptist_christian_pre_kindergarten_tucson_az";"First Baptist Christian Pre Kindergarten | TUCSON AZ CHILD CARE CENTER";"http://fbc-catalina.org/Pre-K.aspx";"http://fbc-catalina.org/Pre-K.aspx";"http://fbc-catalina.org/PreK.aspx"
"https://childcarecenter.us/provider_detail/first_baptist_church_child_care_houston_mo";"First Baptist Church Child Care | HOUSTON MO";"http://firstbaptistchurchhouston.org/Children";"http://firstbaptistchurchhouston.org/Children";"http://firstbaptistchurchhouston.org/wee-care"
"https://childcarecenter.us/provider_detail/first_baptist_church_child_care_shelby_nc";"First Baptist Church Child Care | SHELBY NC";"http://fbcshelby.org/WeekdayChildcare";"http://www.fbcshelby.org/WeekdayChildcare";"http://fbcshelby.org/ministries/children/weekday-childcare/"
"https://childcarecenter.us/provider_detail/first_baptist_church_child_development_center_windermere_fl";"First Baptist Church Child Development Center | Windermere FL";"http://fbcdothan.org/CDC.html";"http://fbcdothan.org/CDC.html";"https://www.fbcdothan.org/child-development-center"
"https://childcarecenter.us/provider_detail/first_baptist_church_day_care_camden_sc";"First Baptist Church Day Care | Camden SC Child Care Center";"http://firstbaptistcamden.org/kindergarten-child-care";"http://www.firstbaptistcamden.org/kindergarten-child-care/";"http://firstbaptistcamden.org/ministries/kindergartenchild-care"
"https://childcarecenter.us/provider_detail/first_baptist_church_dothan_dothan_al";"First Baptist Church - Dothan | DOTHAN AL";"http://fbcdothan.org/CDC.html";"http://fbcdothan.org/CDC.html";"https://www.fbcdothan.org/child-development-center"
"https://childcarecenter.us/provider_detail/first_baptist_church_kindergarten_corinth_ms";"First Baptist Church Kindergarten | Corinth MS Child Care Center";"http://firstbaptistcorinth.org/92711";"http://firstbaptistcorinth.org/92711";"http://firstbaptistcorinth.org/kindergarten"
"https://childcarecenter.us/provider_detail/first_baptist_church_kindergarten_taylorsville_ms";"First Baptist Church Kindergarten | Taylorsville MS Child Care Center";"http://fbctaylorsville.org/~fbctaylo/kindergarten.php";"http://fbctaylorsville.org/~fbctaylo/kindergarten.php";"http://fbctaylorsville.org/ministry"
"https://childcarecenter.us/provider_detail/first_baptist_church_of_flushing_summer_day_camp_flushing_ny";"First Baptist Church Of Flushing Summer Day Camp | FLUSHING NY";"http://english.fbcflushing.org/summer-day-camp/";"http://english.fbcflushing.org/summer-day-camp/";"http://english.fbcflushing.org/summer-day-camp-2018/"
"https://childcarecenter.us/provider_detail/first_baptist_church_of_indialantic_indialantic_fl";"First Baptist Church Of Indialantic | Indialantic FL Child Care Facility";"http://fbichurch.net/childrens-ministries";"http://fbichurch.net/childrens-ministries";"http://fbichurch.net/ministries/preschool-ministry/"
"https://childcarecenter.us/provider_detail/first_baptist_church_of_south_daytona_afterschool_preschool_south_daytona_fl";"First Baptist Church Of South Daytona Afterschool/preschool";"http://firstbaptistsouthdaytona.org/id6.html";"http://www.fbcsd.org/id6.html";"http://firstbaptistsouthdaytona.org/ministries/children"
"https://childcarecenter.us/provider_detail/first_baptist_church_preschool_savoy_il";"First Baptist Church Preschool | SAVOY IL Day Care Center";"http://volo.net/preschool/index.html";"http://www.fbc-cs.org/preschool/index.html";"http://savoychurch.org/preschool"
"https://childcarecenter.us/provider_detail/first_baptist_nursery_school_and_child_care_center_alliance_oh";"First Baptist Nursery School And Child Care Center | ALLIANCE OH";"http://fbcalliance.org/childcare.htm";"http://fbcalliance.org/childcare.htm";"http://fbcalliance.org/childcare.php"
"https://childcarecenter.us/provider_detail/first_baptist_weekday_education_arcadia_fl";"First Baptist Weekday Education | Arcadia FL";"http://firstbaptistarcadia.com/templates/System/details.asp?id=27065&PID=301916";"http://firstbaptistarcadia.com/templates/System/details.asp?id=27065&PID=301916";"http://firstbaptistarcadia.com/ministries/team-kids"
"https://childcarecenter.us/provider_detail/first_christian_church_early_cdc_huntsville_al";"First Christian Church Early Cdc | HUNTSVILLE AL";"http://fcc-hsv.org/preschool.shtml";"http://www.fcc-hsv.org/preschool.shtml";"http://fcc-hsv.org/day-care/"
"https://childcarecenter.us/provider_detail/first_christian_church_mdo_norman_ok";"First Christian Church-mdo | NORMAN OK Child Care Center";"http://fccnorman.org/MDO/mdo.html";"http://www.fccnorman.org/MDO/mdo.html";"http://fccnorman.org/mother%E2%80%99s-day-out"
"https://childcarecenter.us/provider_detail/first_church_of_god_dayschool_archdale_nc";"First Church Of God Dayschool | Archdale NC";"http://firstchurchofgoddayschool.com/contact/";"http://firstchurchofgoddayschool.com/contact/";"http://archdale1stchurch.com/connect/"
"https://childcarecenter.us/provider_detail/first_church_of_the_nazarene_preschool_lemont_il";"Kids First @ Chicago First Nazarene | LEMONT IL Day Care Center";"http://c1naz.org/kids-youth/kids-first/early-childhood/welcome";"http://c1naz.org/kids-youth/kids-first/early-childhood/welcome";"http://www.c1naz.org/connect/nazarene-preschool"
"https://childcarecenter.us/provider_detail/first_church_preschool_old_greenwich_ct";"First Church Preschool | OLD GREENWICH CT Child Care Center";"http://firstchurchpreschool.org/contact.php";"http://www.firstchurchpreschool.org/contact.php";"http://firstchurchpreschool.org/contact/"
"https://childcarecenter.us/provider_detail/first_community_church_weekday_school_columbus_oh";"First Community Church Weekday School | COLUMBUS OH";"http://fcchurch.com/programs/earlychildhood";"http://www.fcchurch.com/programs/earlychildhood";"https://fcchurch.com/early-childhood/"
"https://childcarecenter.us/provider_detail/first_congregational_church_preschool_greeley_co";"First Congregational Church Preschool | Greeley CO Child Care Center";"http://firstconggreeley.com/Preschool";"http://firstconggreeley.com/Preschool";"http://firstconggreeley.com/childrenandteenagers"
"https://childcarecenter.us/provider_detail/first_kids_learning_center_oklahoma_city_ok";"FIRST KIDS LEARNING CENTER | OKLAHOMA CITY OK Child Care Center";"http://firstchurchokc.com/first-kids-learning-center";"http://www.firstchurchokc.com/first-kids-learning-center";"http://firstchurchokc.com/ministries/children"
"https://childcarecenter.us/provider_detail/first_presbyterian_church_child_care_inc_starkville_ms";"FIRST PRESBYTERIAN CHURCH CHILD CARE, INC. | Starkville MS Child Care Center";"http://fpcstarkville.org/childcare.shtml/";"http://fpcstarkville.org/childcare.shtml";"http://fpcstarkville.org/about-us/weekday-childcare/"
"https://childcarecenter.us/provider_detail/first_presbyterian_church_preschool_franklin_tn";"First Presbyterian Church Preschool | FRANKLIN TN";"http://fpcfranklin.org/preschool.html";"http://www.fpcfranklin.org/preschool.html";"http://fpcfranklin.org/ministries/preschool"
"https://childcarecenter.us/provider_detail/first_presbyterian_church_virginia_beach_va";"First Presbyterian Church | Virginia Beach VA";"http://www.beachdayschool.com/beachdayschool.com/Welcome.html";"http://beachdayschool.com/beachdayschool.com/Welcome.html";"http://www.beachdayschool.com/"
"https://childcarecenter.us/provider_detail/first_presbyterian_church_weekday_nursery_school_monrovia_ca";"First Presbyterian Church Weekday Nursery School | MONROVIA CA";"http://fpcmonrovia.org/children/";"http://www.fpcmonrovia.org/children/";"http://fpcmonrovia.org/preschool/"
"https://childcarecenter.us/provider_detail/first_presbyterian_pre_school_greenville_ms";"First Presbyterian Pre-school | Greenville MS Child Care Center";"http://firstpresgreenville.com/first_pres_preschool.html";"http://www.firstpresgreenville.com/first_pres_preschool.html";"http://firstpresgreenville.com/education/"
"https://childcarecenter.us/provider_detail/first_presbyterian_preschool_aiken_sc";"First Presbyterian Preschool | Aiken SC Child Care Center";"http://www.aikenpresbyterian.org/Preschool.html";"http://www.aikenpresbyterian.org/Preschool.html";"http://www.aikenpresbyterian.org/preschool.html"
"https://childcarecenter.us/provider_detail/first_presbyterian_preschool_oklahoma_city_ok";"First Presbyterian Preschool | OKLAHOMA CITY OK Child Care Center";"http://fpcokc.org/first-presbyterian-school--mdo";"http://www.fpcokc.org/first-presbyterian-school--mdo";"http://fpcokc.org/fpc-school/"
"https://childcarecenter.us/provider_detail/first_southern_christian_school_tucson_az";"First Southern Christian School | TUCSON AZ CHILD CARE CENTER";"http://fsbctucson.org/lifeGroups/";"http://www.fsbctucson.net/lifeGroups/?g=0";"http://fsbctucson.org/ministries/"
"https://childcarecenter.us/provider_detail/first_steps_infant_toddler_center_columbus_ne";"First Steps Infant & Toddler Center | Columbus NE Child Care Center";"http://www.aliveinpeace.org/first-steps";"http://www.aliveinpeace.org/first-steps";"http://www.peacecolumbus.org/general-information.html"
"https://childcarecenter.us/provider_detail/first_umc_children_s_center_batesville_ms";"First Umc Children's Center | Batesville MS Child Care Center";"http://batesvillefumc.com/childrensCenter/";"http://www.batesvillefumc.com/childrensCenter/index.php";"http://batesvillefumc.com/ministries/"
"https://childcarecenter.us/provider_detail/first_umc_jacksonville_jacksonville_al";"First Umc - Jacksonville | JACKSONVILLE AL";"http://jaxfumc.org/children/";"http://jaxfumc.org/children/";"http://jaxfumc.org/children-s-ministries-home/kids-1st-day-care"
"https://childcarecenter.us/provider_detail/first_united_meth_church_rainbow_cit_rainbow_city_al";"First United Meth. Church - Rainbow Cit | RAINBOW CITY AL";"http://rbcfumc.org/WeeAngels/index.htm";"http://www.rbcfumc.org/WeeAngels/index.htm";"http://rbcfumc.org/wee-angels-preschool-and-daycare/"
"https://childcarecenter.us/provider_detail/first_united_methodist_church_child_development_center_clermont_fl";"First United Methodist Church Child Development Center | Clermont FL Child Care Facility";"http://fumc-clermont.org/templates/System/details.asp";"http://www.fumc-clermont.org/templates/System/details.asp?id=46121&PID=675337";"http://fumc-clermont.org/ministries/children"
"https://childcarecenter.us/provider_detail/first_united_methodist_church_childcare_and_preschool_pascagoula_ms";"First United Methodist Church Childcare And Preschool | Pascagoula MS";"http://fumcpascagoula.org/childcare/";"http://www.fumcpascagoula.org/childcare/";"http://fumcpascagoula.org/get-connected/childrens-ministry/"
"https://childcarecenter.us/provider_detail/first_united_methodist_church_hillsville_va";"First United Methodist Church | Hillsville VA";"http://hillsvillefumc.com/hillsvillepreschool";"http://www.hillsvillefumc.com/hillsvillepreschool";"https://hillsvillefumc.com/ministries/preschool/"
"https://childcarecenter.us/provider_detail/first_united_methodist_church_kindergarten_brandon_fl";"First United Methodist Church Kindergarten | BRANDON FL";"http://findnewhope.com/Preschool/tabid/122/Default.aspx/";"http://fumcbrandon.org/Preschool/tabid/122/Default.aspx";
"https://childcarecenter.us/provider_detail/first_united_methodist_church_noahs_ark_pensacola_fl";"First United Methodist Church / Noah's Ark | Pensacola FL";"http://fumcpensacola.com/www/childcare/noahs-ark-learning-center/";"http://fumcpensacola.com/www/childcare/noahs-ark-learning-center/";"http://methodistchildrensacademy.com/"
"https://childcarecenter.us/provider_detail/first_united_methodist_church_pell_city_pell_city_al";"FIRST UNITED METHODIST CHURCH-PELL CITY | PELL CITY AL Exempt Child Care Center";"http://pellcityfumc.org/WeekdayChildcarePrograms";"http://pellcityfumc.org/WeekdayChildcarePrograms";"http://pellcityfumc.org/nurture/daycare"
"https://childcarecenter.us/provider_detail/first_united_methodist_church_preschool_charlottesville_va";"First United Methodist Church Preschool | Charlottesville VA";"http://cvillefirstumc.org/preschool.htm";"http://www.cvillefirstunitedmethodist.org/preschool.htm";"http://cvillefirstumc.org/preschool"
"https://childcarecenter.us/provider_detail/first_united_methodist_church_preschool_panama_city_fl";"First United Methodist Church Preschool | Panama City FL Child Care Facility";"http://fumc-pc.org/templates/System/details.asp?id=25014&PID=220480";"http://fumc-pc.org/templates/System/details.asp?id=25014&PID=220480";"http://fumc-pc.org/preschool"
"https://childcarecenter.us/provider_detail/first_united_methodist_church_preschool_st_petersburg_fl";"First United Methodist Church Preschool | St. Petersburg FL Child Care Facility";"http://fumcsp.com/FUMCPreschool";"http://fumcsp.com/FUMCPreschool";"http://fumcsp.com/ministries/preschool"
"https://childcarecenter.us/provider_detail/first_united_methodist_day_care_monroe_la";"First United Methodist Day Care | Monroe LA";"http://fumcmonroela.org/ministries/daycare-services/";"http://fumcmonroela.org/ministries/daycare-services/";"http://fumcmonroela.org/ministries/preschool-daycare"
"https://childcarecenter.us/provider_detail/first_united_methodist_early_learning_center_china_grove_nc";"First United Methodist Early Learning Center | CHINA GROVE NC";"http://chinagrovefumc.com/480288";"http://www.chinagrovefumc.com/480288";"http://chinagrovefumc.com/child-care-and-preschool/"
"https://childcarecenter.us/provider_detail/first_united_methodist_preschool_ft_myers_fl";"First United Methodist Preschool | Fort Myers FL Child Care Facility";"http://fumcftmyers.org/contact.html";"http://fumcftmyers.org/contact.html";"https://www.fumcpreschool.net/"
"https://childcarecenter.us/provider_detail/first_united_methodist_preschool_palmdale_ca";"First United Methodist Preschool | PALMDALE CA";"http://pumchurch.com/templates/System/details.asp";"http://www.pumchurch.com/templates/System/details.asp?id=27289&PID=143191";"https://pumchurch.com/pumes-school/preschool"
"https://childcarecenter.us/provider_detail/first_united_methodist_preschool_west_hills_ca";"FIRST UNITED METHODIST PRESCHOOL | WEST HILLS CA DAY CARE CENTER";"http://umccp.org/education.html";"http://www.umccp.org/education.html";"https://www.facebook.com/First-United-Methodist-Preschool-290978621566/"
"https://childcarecenter.us/provider_detail/fischer_family_child_care_oak_grove_mn";"Fischer Family Child Care | Oak Grove MN Family Child Care";"http://jennyshomedaycare.weebly.com/";"jennyshomedaycare.weebly.com";
