"Referring Page URL";"Referring Page Title";"Link URL";"Link Anchor";"correct link";
"https://childcarecenter.us/provider_detail/marin_ymca_hamilton_sa_novato_ca";"Marin Ymca @ Hamilton (sa) | NOVATO CA";"https://www.ymcasf.org/marin/what_we_offer/for_kids/child_care";"http://www.ymcasf.org/marin/what_we_offer/for_kids/child_care";"https://www.ymcasf.org/programs/school-age-child-care-marin";
"https://childcarecenter.us/provider_detail/marin_ymca_loma_verde_sa_novato_ca";"MARIN YMCA @ LOMA VERDE (SA) | NOVATO CA SCHOOL AGE DAY CARE CENTER";"https://www.ymcasf.org/marin/what_we_offer/for_kids/child_care";"http://www.ymcasf.org/marin/what_we_offer/for_kids/child_care";"https://www.ymcasf.org/programs/school-age-child-care-marin";
"https://childcarecenter.us/provider_detail/marin_ymca_manor_sa_fairfax_ca";"Marin Ymca @ Manor (sa) | FAIRFAX CA";"https://www.ymcasf.org/marin/what_we_offer/for_kids/child_care";"http://www.ymcasf.org/marin/what_we_offer/for_kids/child_care";"https://www.ymcasf.org/programs/school-age-child-care-marin";
"https://childcarecenter.us/provider_detail/marin_ymca_pleasant_valley_novato_ca";"Marin Ymca @ Pleasant Valley | NOVATO CA";"https://www.ymcasf.org/marin/what_we_offer/for_kids/child_care";"http://www.ymcasf.org/marin/what_we_offer/for_kids/child_care";"https://www.ymcasf.org/programs/school-age-child-care-marin";
"https://childcarecenter.us/provider_detail/marin_ymca_rancho_sa_novato_ca";"MARIN YMCA @ RANCHO (SA) | NOVATO CA SCHOOL AGE DAY CARE CENTER";"https://www.ymcasf.org/marin/what_we_offer/for_kids/child_care";"http://www.ymcasf.org/marin/what_we_offer/for_kids/child_care";"https://www.ymcasf.org/programs/school-age-child-care-marin";
"https://childcarecenter.us/provider_detail/marin_ymca_san_ramon_sa_novato_ca";"Marin Ymca @ San Ramon (sa) | NOVATO CA";"https://www.ymcasf.org/marin/what_we_offer/for_kids/child_care";"http://www.ymcasf.org/marin/what_we_offer/for_kids/child_care";"https://www.ymcasf.org/programs/school-age-child-care-marin";
"https://childcarecenter.us/provider_detail/ymca_of_sf_richmond_branch_argonne_site_san_francisco_ca";"Ymca Of Sf., Richmond Branch, Argonne Site | SAN FRANCISCO CA";"https://www.ymcasf.org/Richmond/argonne";"http://ymcasf.org/Richmond/argonne";"https://www.ymcasf.org/richmond/asp";
"https://childcarecenter.us/provider_detail/ymca_of_sf_richmond_branch_lafayette_site_san_francisco_ca";"Ymca Of Sf., Richmond Branch, Lafayette Site | SAN FRANCISCO CA";"https://www.ymcasf.org/richmond/what_we_offer/for_kids/afterschool_for_k3rd_grade";"http://www.ymcasf.org/richmond/what_we_offer/for_kids/afterschool_for_k3rd_grade";"https://www.ymcasf.org/richmond/asp";
"https://childcarecenter.us/provider_detail/south_coast_day_care_school_age_point_arena_ca";"South Coast Day Care-school Age | POINT ARENA CA";"https://www.ymcasouthcoast.org/ChildCare/SchoolAgeChildCare/tabid/1264/Default.aspx";"http://www.ymcasouthcoast.org/ChildCare/SchoolAgeChildCare/tabid/1264/Default.aspx";"https://www.ymcasouthcoast.org/child-care/school-age-care/";
"https://childcarecenter.us/provider_detail/ymca_childcare_at_beverly_toledo_oh";"Ymca Childcare At Beverly | TOLEDO OH";"https://www.ymcatoledo.org/programs/education-child-care/";"http://www.ymcatoledo.org/programs/education-child-care/";"https://www.ymcatoledo.org/locations/child-care-locations/beverly-elementary/";
"https://childcarecenter.us/provider_detail/ymca_childcare_at_ottawa_hills_elementary_toledo_oh";"Ymca Childcare At Ottawa Hills Elementary | TOLEDO OH";"https://www.ymcatoledo.org/programs/education-child-care/";"http://www.ymcatoledo.org/programs/education-child-care/";"https://www.ymcatoledo.org/locations/child-care-locations/ottawa-hills-elementary/";
"https://childcarecenter.us/provider_detail/ymca_after_school_learners_club_toledo_oh";"Ymca After School Learners Club At Spring | TOLEDO OH";"https://www.ymcatoledo.org/programs/education-child-care/";"http://www.ymcatoledo.org/programs/education-child-care/";"https://www.ymcatoledo.org/main/child-care/";
"https://childcarecenter.us/provider_detail/ymca_child_development_center_at_faith_lutheran_toledo_oh";"Ymca Child Development Center At Faith Lutheran | TOLEDO OH";"https://www.ymcatoledo.org/programs/education-child-care/";"http://www.ymcatoledo.org/programs/education-child-care/";"https://www.ymcatoledo.org/main/child-care/";
"https://childcarecenter.us/provider_detail/whittier_ymca_school_age_site_whittier_ca";"Whittier Ymca School Age Site | WHITTIER CA";"https://www.ymcawhittier.org/youth-development/childcare/school-age-child-care";"http://www.ymcawhittier.org/youth-development/childcare/school-age-child-care";"https://www.ymcawhittier.org/youth-development/child-development/school-age-child-care";
"https://childcarecenter.us/provider_detail/ywca_early_childhood_learning_center_canton_oh";"Ywca Early Childhood Learning Center | CANTON OH";"https://www.ywcacanton.org/earlychildhoodlearningcenter.aspx";"http://www.ywcacanton.org/earlychildhoodlearningcenter.aspx";"https://www.ywcacanton.org/childcare";
"https://childcarecenter.us/provider_detail/a_childs_world_fargo_nd";"A Childs World | FARGO ND Child Care Center";"https://www.ywcacassclay.org/programs/childcare.html";"http://www.ywcacassclay.org/programs/childcare.html";"https://www.ywcacassclay.org/what-we-do#childrens-services";
"https://childcarecenter.us/provider_detail/ywca_child_enrichment_center_charleston_wv";"Ywca Mel Wolf Child Development Center | Charleston WV";"https://www.ywcacharleston.org/index.php/programs-stores/o-ywca-mel-wolf-child-development-center";"http://www.ywcacharleston.org/index.php/programs-stores/o-ywca-mel-wolf-child-development-center";"https://www.ywcacharleston.org/child-development";
"https://childcarecenter.us/provider_detail/ywca_of_minneapolis_travelers_childrens_center_saint_paul_mn";"Ywca Of Minneapolis Travelers Childrens Center | Saint Paul MN";"https://www.ywcampls.org/child_care__education/child_care_locations_and_hours/";"https://www.ywcampls.org/child_care__education/child_care_locations_and_hours/";"https://www.ywcampls.org/child_care__youth_programs/child_care__education/child_care_locations_and_fees/";
"https://childcarecenter.us/provider_detail/ywca_childrens_center_at_abbott_northwestern_hospital_minneapolis_mn";"Ywca Children's Center At Abbott Northwestern Hospital | Minneapolis MN";"https://www.ywcampls.org/child_care__education/child_care_locations_and_fees/ywca_of_minneapolis_childrens_center_at_abb";"https://www.ywcampls.org/child_care__education/child_care_locations_and_fees/ywca_of_minneapolis_childrens_center_at_abb";"https://www.ywcampls.org/child_care__youth_programs/child_care__education/child_care_locations_and_fees/ywca_minneapolis_childrens_center_at_abbott_northwestern_hospital/";
"https://childcarecenter.us/provider_detail/princeton_ywca_asp_at_riverside_school_princeton_nj";"Princeton Ywca Asp At Riverside School | PRINCETON NJ Child Care Center";"http://www.ywcaprinceton.org/asp_information.cfm";"http://www.ywcaprinceton.org/asp_information.cfm";"https://www.ywcaprinceton.org/programs/";
"https://childcarecenter.us/provider_detail/princeton_ywca_asp_community_park_school_princeton_nj";"Princeton Ywca Asp Community Park School | PRINCETON NJ Child Care Center";"http://www.ywcaprinceton.org/asp_information.cfm";"http://www.ywcaprinceton.org/asp_information.cfm";"https://www.ywcaprinceton.org/programs/";
"https://childcarecenter.us/provider_detail/princeton_ywca_nursery_school_princeton_nj";"The Nursery School At Ywca Princeton | PRINCETON NJ Child Care Center";"http://www.ywcaprinceton.org/asp_information.cfm";"http://www.ywcaprinceton.org/asp_information.cfm";"https://www.ywcaprinceton.org/programs/";
"https://childcarecenter.us/provider_detail/zion_christian_academy_preschool_columbia_tn";"Zion Christian Academy-preschool | COLUMBIA TN";"https://www.zioneagles.org/page.aspx?id=156483";"http://www.zioneagles.org/page.aspx?id=156483";"https://www.zioneagles.org/preschool";
"https://childcarecenter.us/provider_detail/palomar_college_child_development_center_escondido_escondido_ca";"Palomar College Child Development Center-escondido | ESCONDIDO CA";"http://www2.palomar.edu/pages/ECELabSchool/Escondido.htm";"http://www.palomar.edu/childrenscenter/Escondido.htm";"https://www2.palomar.edu/pages/ECELabSchool/";
"https://childcarecenter.us/provider_detail/wyckoff_family_ymca_at_harrington_park_harrington_park_nj";"Wyckoff Family Ymca At Harrington Park | HARRINGTON PARK NJ Child Care Center";"http://wyckoffymca.org/childcare-camp/child-care/";"http://www.wyckoffymca.org/childcare-camp/child-care/";"https://wyckoffymca.org/childcare/school-aged-child-care/";
"https://childcarecenter.us/provider_detail/wyckoff_family_ymca_at_hohokus_school_hohokus_nj";"Wyckoff Family Ymca At Hohokus School | Ho-Ho-Kus NJ Child Care Center";"http://wyckoffymca.org/childcare-camp/child-care/";"http://www.wyckoffymca.org/childcare-camp/child-care/";"https://wyckoffymca.org/childcare/school-aged-child-care/";
"https://childcarecenter.us/provider_detail/wyckoff_family_ymca_at_joyce_kilmer_mahwah_nj";"Wyckoff Family Ymca At Joyce Kilmer | MAHWAH NJ Child Care Center";"http://wyckoffymca.org/childcare-camp/child-care/";"http://www.wyckoffymca.org/childcare-camp/child-care/";"https://wyckoffymca.org/childcare/school-aged-child-care/";
"https://childcarecenter.us/provider_detail/wyckoff_family_ymca_at_lenape_meadows_mahwah_nj";"Wyckoff Family Ymca At Lenape Meadows | MAHWAH NJ Child Care Center";"http://wyckoffymca.org/childcare-camp/child-care/";"http://www.wyckoffymca.org/childcare-camp/child-care/";"https://wyckoffymca.org/childcare/school-aged-child-care/";
"https://childcarecenter.us/provider_detail/wyckoff_family_ymca_at_mahwah_mahwah_nj";"Wyckoff Family Ymca At Mahwah | MAHWAH NJ Child Care Center";"http://wyckoffymca.org/childcare-camp/child-care/";"http://www.wyckoffymca.org/childcare-camp/child-care/";"https://wyckoffymca.org/childcare/school-aged-child-care/";
"https://childcarecenter.us/provider_detail/wyckoff_family_ymca_at_thomas_jefferson_northvale_nj";"Wyckoff Family Ymca At Thomas Jefferson | NORTHVALE NJ Child Care Center";"http://wyckoffymca.org/childcare-camp/child-care/";"http://www.wyckoffymca.org/childcare-camp/child-care/";"https://wyckoffymca.org/childcare/school-aged-child-care/";
"https://childcarecenter.us/provider_detail/wyckoff_family_ymca_at_woodside_school_franklin_lakes_nj";"Wyckoff Family Ymca At Woodside School | FRANKLIN LAKES NJ Child Care Center";"http://wyckoffymca.org/childcare-camp/child-care/";"http://www.wyckoffymca.org/childcare-camp/child-care/";"https://wyckoffymca.org/childcare/school-aged-child-care/";
"https://childcarecenter.us/provider_detail/wyckoff_family_ymca_oakland_nj";"Wyckoff Family Ymca | OAKLAND NJ Child Care Center";"http://wyckoffymca.org/childcare-camp/child-care/";"http://www.wyckoffymca.org/childcare-camp/child-care/";"https://wyckoffymca.org/childcare/school-aged-child-care/";
"https://childcarecenter.us/provider_detail/wyckoff_family_ymca_wyckoff_nj";"Wyckoff Family YMCA | WYCKOFF NJ Child Care Center";"http://wyckoffymca.org/childcare-camp/child-care/";"http://www.wyckoffymca.org/childcare-camp/child-care/";"https://wyckoffymca.org/childcare/school-aged-child-care/";
"https://childcarecenter.us/provider_detail/wyckoff_family_ymca2_oakland_nj";"Wyckoff Family Ymca | OAKLAND NJ Child Care Center";"http://wyckoffymca.org/childcare-camp/child-care/";"http://www.wyckoffymca.org/childcare-camp/child-care/";"https://wyckoffymca.org/childcare/school-aged-child-care/";
"https://childcarecenter.us/provider_detail/wyckoff_family_ymca3_oakland_nj";"Wyckoff Family Ymca | OAKLAND NJ Child Care Center";"http://wyckoffymca.org/childcare-camp/child-care/";"http://www.wyckoffymca.org/childcare-camp/child-care/";"https://wyckoffymca.org/childcare/school-aged-child-care/";
"https://childcarecenter.us/provider_detail/wyckoff_family_ymca_at_franklin_lakes_franklin_lakes_nj";"Wyckoff Family Ymca At Franklin Lakes | FRANKLIN LAKES NJ Child Care Center";"http://wyckoffymca.org/childcare-camp/child-care/";"http://www.wyckoffymca.org/childcare-camp/child-care/";"https://wyckoffymca.org/locations/branch/franklin-lakes-community-center/?back=locations";
"https://childcarecenter.us/provider_detail/wyckoff_family_ymca_at_christian_health_care_center_wyckoff_nj";"Wyckoff Family Ymca At Christian Health Care Center | WYCKOFF NJ";"http://wyckoffymca.org/childcare-camp/child-care/";"http://www.wyckoffymca.org/childcare-camp/child-care/";"https://wyckoffymca.org/locations/branch/wyckoff-family-ymca/?back=locations";
"https://childcarecenter.us/provider_detail/the_village_at_rainbow_station_wyndham_glen_allen_va";"The Village At Rainbow Station - Wyndham | Glen Allen VA";"https://www.rainbowstation.org/our-schools/";"http://rainbowstation.org/our-schools/";"https://wyndham.leafspringschool.com/";
"https://childcarecenter.us/provider_detail/yuba_college_child_care_center_marysville_ca";"YUBA COLLEGE CHILD CARE CENTER | MARYSVILLE CA DAY CARE CENTER";"https://www.yccd.edu/yuba/childcare.html";"http://www.yccd.edu/yuba/childcare.html";"https://yc.yccd.edu/";
"https://childcarecenter.us/provider_detail/yuba_college_child_development_center_marysville_ca";"YUBA COLLEGE CHILD DEVELOPMENT CENTER | MARYSVILLE CA INFANT CENTER";"http://yc.yccd.edu/student/ChildDevelopment/default";"http://yc.yccd.edu/student/ChildDevelopment/default";"https://yc.yccd.edu/student/childdevelopment/";
"https://childcarecenter.us/provider_detail/ymca_camp_ockanickon_schools_out_at_kirbys_mill_elementary_medford_nj";"Ymca Camp Ockanickon School's Out At Kirby's Mill Elementary";"https://ycamp.org/school-age-care/schools-served/";"http://ycamp.org/school-age-care/schools-served/";"https://ycamp.org/overnight-camp-for-boys-nj/";
"https://childcarecenter.us/provider_detail/ymca_camp_ockanickon_schools_out_program_at_neeta_school_medford_lakes_nj";"Ymca Camp Ockanickon School's Out Program At Neeta School";"https://ycamp.org/school-age-care/schools-served/";"http://ycamp.org/school-age-care/schools-served/";"https://ycamp.org/school-age-child-care/";
"https://childcarecenter.us/provider_detail/ymca_camp_ockanickon_schools_out_program_at_chairville_scho_medford_nj";"Ymca Camp Ockanickon School's Out Program At Chairville Scho";"https://ycamp.org/school-age-care/schools-served/";"http://ycamp.org/school-age-care/schools-served/";"https://ycamp.org/school-age-child-care/schools-out-at-camp/";
"https://childcarecenter.us/provider_detail/ymca_schlossman_school_age_program_fargo_nd";"YMCA SCHLOSSMAN SCHOOL AGE PROGRAM | FARGO ND School Age Care";"https://ymcacassclay.org/childcare/schoolage";"http://www.ymcacassclay.org/childcare/schoolage";"https://ymcacassclay.org/school-age/";
"https://childcarecenter.us/provider_detail/albany_ymca_preschool_albany_ca";"Albany Ymca Preschool | ALBANY CA DAY CARE CENTER";"https://ymcacba.org/albany";"http://www.ymca-cba.org/albany";"https://ymcacba.org/index.php/albany-ymca-preschool";
"https://childcarecenter.us/provider_detail/berkeley_ymca_head_start_ocean_view_berkeley_ca";"Berkeley Ymca Head Start - Ocean View | BERKELEY CA DAY CARE CENTER";"https://ymcacba.org/early/early-statepreschool.aspx";"http://www.ymca-cba.org/early/early-statepreschool.aspx";"https://ymcacba.org/locations/head-start/head-start";
"https://childcarecenter.us/provider_detail/berkeley_ymca_head_start_west_berkeley_ca";"Berkeley Ymca Head Start - West | BERKELEY CA DAY CARE CENTER";"https://ymcacba.org/early/early-statepreschool.aspx";"http://www.ymca-cba.org/early/early-statepreschool.aspx";"https://ymcacba.org/locations/head-start/head-start";
"https://childcarecenter.us/provider_detail/berkeley_ymca_head_start_emeryville_marina_emeryville_ca";"Berkeley Ymca Head Start - Emeryville Marina | EMERYVILLE CA";"https://ymcacba.org/locations/head-start/head-start";"http://ymca-cba.org/locations/head-start/head-start";"https://ymcacba.org/locations/head-start/head-start";
"https://childcarecenter.us/provider_detail/berkeley_ymca_head_start_west_ymca_berkeley_ca";"Berkeley Ymca Head Start - West Ymca | BERKELEY CA INFANT CENTER";"https://ymcacba.org/locations/head-start/head-start";"http://ymca-cba.org/locations/head-start/head-start";"https://ymcacba.org/locations/head-start/head-start";
"https://childcarecenter.us/provider_detail/berkeley_ymca_ehs_vera_casey_berkeley_ca";"Berkeley Ymca Ehs - Vera Casey | BERKELEY CA INFANT CENTER";"https://ymcacba.org/locations/head-start/vera-casey-center";"http://ymca-cba.org/locations/head-start/vera-casey-center";"https://ymcacba.org/locations/head-start/head-start";
"https://childcarecenter.us/provider_detail/berkeley_ymca_head_start_south_ymca_berkeley_ca";"Berkeley Ymca Head Start - South Ymca | BERKELEY CA DAY CARE CENTER";"https://ymcacba.org/south.aspx";"http://www.ymca-cba.org/south.aspx";"https://ymcacba.org/locations/head-start/head-start";
"https://childcarecenter.us/provider_detail/future_years_child_care_freehold_nj";"Future Years Child Care | FREEHOLD NJ Child Care Center";"https://ymcanj.org/freeholdchildcare.html";"http://www.ymcanj.org/freeholdchildcare.html";"https://ymcanj.org/child-care/freehold-child-care/";
"https://childcarecenter.us/provider_detail/hightstown_east_windsor_ymca_childcare_hightstown_nj";"Hightstown East Windsor Ymca Childcare | HIGHTSTOWN NJ Child Care Center";"https://ymcanj.org/hightstown-childcare.html";"http://ymcanj.org/hightstown-childcare.html";"https://ymcanj.org/locations/hightstown-east-windsor-ymca/hightstown-east-windsor-ymca-news-events/";
"https://childcarecenter.us/provider_detail/pullum_ymca_child_care_navarre_fl";"Pullum YMCA Child Care | Navarre FL Child Care Facility";"https://ymcanwfl.org/programs/youth-development/child-care";"http://www.ymcanwfl.org/programs/youth-development/child-care";"https://ymcanwfl.org/programs/before-and-after-school-care/location:navarre";
"http://childcarecenter.us/provider_detail/ymca_of_kanawha_valley_charleston_wv";"YMCA of Kanawha Valley | Charleston WV Regular Childcare Center";"http://ymcawv.org/child-development-center-2/";"http://ymcawv.org/child-development-center-2/";"https://ymcaofkv.org/programs/youth-family/";
"http://childcarecenter.us/provider_detail/ymca_tyler_mountain_child_development_center_cross_lanes_wv";"YMCA Tyler Mountain Child Development Center | Cross Lanes WV Regular Childcare Center";"http://ymcawv.org/child-development-center-2/";"http://ymcawv.org/child-development-center-2/";"https://ymcaofkv.org/programs/youth-family/";
"https://childcarecenter.us/provider_detail/ymca_of_kanawha_valley_charleston_wv";"Ymca Of Kanawha Valley | Charleston WV";"http://ymcawv.org/child-development-center-2/";"http://ymcawv.org/child-development-center-2/";"https://ymcaofkv.org/programs/youth-family/";
"https://childcarecenter.us/provider_detail/ymca_tyler_mountain_child_development_center_cross_lanes_wv";"Ymca Tyler Mountain Child Development Center | Cross Lanes WV";"http://ymcawv.org/child-development-center-2/";"http://ymcawv.org/child-development-center-2/";"https://ymcaofkv.org/programs/youth-family/";
"https://childcarecenter.us/provider_detail/bennett_childrens_program_estes_park_co";"Bennett Childrens Program | Estes Park CO Day Care Center";"https://ymcarockies.org/EPC_DayCamp_Bennett.htm";"http://www.ymcarockies.org/EPC_DayCamp_Bennett.htm";"https://ymcarockies.org/summer-day-camp/";
"https://childcarecenter.us/provider_detail/central_ymca_childrens_center_spokane_wa";"Central YMCA Childrens Center | Spokane WA Child Care Center";"http://ymcaspokane.org/28/central-spokane/";"http://www.ymcaspokane.org/28/central-spokane/";"https://ymcaspokane.org/locations/central-ymca/";
"https://childcarecenter.us/provider_detail/ymca_central_camp_spokane_wa";"Ymca Central Camp | Spokane WA Child Care Center";"http://ymcaspokane.org/ewu-childrens-center-location/";"http://www.ymcaspokane.org/ewu-childrens-center-location/";"https://ymcaspokane.org/locations/ewu-childrens-center/";
"https://childcarecenter.us/provider_detail/ymca_north_day_camp_spokane_wa";"YMCA North Day Camp | Spokane WA Child Care Center";"http://ymcaspokane.org/north-spokane-location/";"http://www.ymcaspokane.org/north-spokane-location/";"https://ymcaspokane.org/locations/north-ymca/";
"https://childcarecenter.us/provider_detail/ymca_mother_s_day_out_norman_ok";"Ymca - Mother's Day Out | NORMAN OK Child Care Center";"http://ymcanorman.squarespace.com/childcare/";"http://ymcanorman.squarespace.com/childcare/";"https://ynorman.squarespace.com/childcare/";
"https://childcarecenter.us/provider_detail/immanuel_preschool_center_alpena_mi";"Immanuel Preschool Center | Alpena MI CHILD CARE CENTER";"https://sites.google.com/immanuelalpena.org/immanuel-alpena";"http://www.immanuelalpena.org";"https://yourdevwebsite10.com/Immanuel/ministries/";
"https://childcarecenter.us/provider_detail/ymca_child_care_bradford_pa";"Ymca Child Care | BRADFORD PA Child Care Center";"https://yourymca.org/Bradford-Child-Care.aspx";"http://yourymca.org/Bradford-Child-Care.aspx";"https://yourymca.org/programs/child-care-early-learning/";
"https://childcarecenter.us/provider_detail/the_ywca_of_western_new_york_inc2_cheektowaga_ny";"The Ywca Of Western New York, Inc. | Cheektowaga NY";"https://ywca-wny.org/afterschool.html";"http://www.ywca-wny.org/afterschool.html";"https://ywca-wny.org/programs/children-youth-services/afterschool-programs/";
"https://childcarecenter.us/provider_detail/young_wonders_early_childhood_center_binghamton_ny";"Young Wonders Early Childhood Center | Binghamton NY Day Care Center";"https://ywcabinghamton.org/young_wonders";"http://ywcabinghamton.org/young_wonders";"https://ywcabinghamton.org/young-wonders/";
"https://childcarecenter.us/provider_detail/central_manor_day_care_center_washington_boro_pa";"Central Manor Day Care Center | WASHINGTON BORO PA Child Care Center";"https://ywcalancaster.org/programs/childcare/";"http://www.ywcalancaster.org/programs/childcare/";"https://ywcalancaster.org/programs/child-development/school-age-development/";
"https://childcarecenter.us/provider_detail/eshleman_child_care_center_millersville_pa";"ESHLEMAN CHILD CARE CENTER | MILLERSVILLE PA Child Care Center";"https://ywcalancaster.org/programs/childcare/";"http://www.ywcalancaster.org/programs/childcare/";"https://ywcalancaster.org/programs/child-development/school-age-development/";
"https://childcarecenter.us/provider_detail/lancaster_ywca_child_enrichment_center_lancaster_pa";"Lancaster Ywca Child Enrichment Center | LANCASTER PA Child Care Center";"https://ywcalancaster.org/programs/childcare/";"http://www.ywcalancaster.org/programs/childcare/";"https://ywcalancaster.org/programs/child-development/school-age-development/";
"https://childcarecenter.us/provider_detail/ywca_child_care_center_at_mccaskey_lancaster_pa";"Ywca Child Care Center At Mccaskey | LANCASTER PA Child Care Center";"https://ywcalancaster.org/programs/childcare/";"http://www.ywcalancaster.org/programs/childcare/";"https://ywcalancaster.org/programs/child-development/school-age-development/";
"https://childcarecenter.us/provider_detail/zion_lutheran_early_childhood_learning_naperville_il";"Zion Lutheran Early Childhood Learning | NAPERVILLE IL Day Care Center";"http://www.zionnaperville.com/zionpreschool/   l";"http://www.zionnaperville.com/zionpreschool/ l";"https://zionnapervillevbs.wordpress.com/";
"https://childcarecenter.us/provider_detail/sprouting_scholars_family_childcare_raleigh_nc";"Sprouting Scholars Family Childcare | RALEIGH NC";"http://www.sproutingscholarsfcc.webs.com/";"www.sproutingscholarsfcc.webs.com";"www.sproutingscholarspreschool.com";
"https://childcarecenter.us/provider_detail/st_raphael_catholic_church_preschool_springdale_ar";"ST RAPHAEL CATHOLIC CHURCH PRESCHOOL | SPRINGDALE AR Child Care Center";"http://www.straphaelcc.org/index.cfm?load=page&page=261";"http://www.straphaelcc.org/index.cfm?load=page&page=261";;"Closed"
"https://childcarecenter.us/provider_detail/cynthia_l_burrows_day_care_home_shawnee_ks";"Cynthia L Burrows Day Care Home | Shawnee KS";"http://www.sunnydayprek.com/";"http://www.sunnydayprek.com";;"Closed"
"https://childcarecenter.us/provider_detail/sunrise_kiddie_korral_san_jose_ca";"Sunrise Kiddie Korral | SAN JOSE CA DAY CARE CENTER";"http://www.sunrisevbc.org/Sunrise_Kiddie_Korral.html";"http://www.sunrisevbc.org/Sunrise_Kiddie_Korral.html";;"Closed"
"https://childcarecenter.us/provider_detail/the_learning_curve_gilbert_az";"The Learning Curve | GILBERT AZ CHILD CARE CENTER";"http://www.thelearningcurveaz.com/";"http://www.thelearningcurveaz.com/";;"Closed"
"https://childcarecenter.us/provider_detail/the_holland_school_plymouth_meeting_pa";"The Holland School | PLYMOUTH MEETING PA Child Care Center";"http://www.tottimekids.com/plymouthblvd.html";"http://www.tottimekids.com/plymouthblvd.html";;"Closed"
"https://childcarecenter.us/provider_detail/trails_of_ivy_child_development_center_mckinney_tx";"Trails Of Ivy Child Development Center | Mckinney TX";"http://www.trailsofivykids.com/";"www.trailsofivykids.com";;"Closed"
"https://childcarecenter.us/provider_detail/90959_ymca_jackson_prime_time_tyler_tx";"Ymca Jackson Prime Time | Tyler TX";"http://www.tylerymca.org/";"www.tylerymca.org";;"Closed"
"https://childcarecenter.us/provider_detail/western_christian_school_helen_spuhler_ps_hanford_ca";"Western Christian School-helen Spuhler Ps | HANFORD CA";"http://www.westernchristian.com/rapidmaps/index.html";"http://www.westernchristian.com/rapidmaps/index.html";;"Closed"
"http://childcarecenter.us/provider_detail/ycoe_west_capital_courtyard_infant_site_w_sacramento_ca";"YCOE WEST CAPITAL COURTYARD INFANT SITE | W. SACRAMENTO CA INFANT CENTER";"http://www.ycoe.org/hsehs";"http://www.ycoe.org/hsehs";;"Closed"
"https://childcarecenter.us/provider_detail/casa_del_sol_preschool_woodland_ca";"Casa Del Sol Preschool | WOODLAND CA DAY CARE CENTER";"http://www.ycoe.org/hsehs";"http://www.ycoe.org/hsehs";;"Closed"
"https://childcarecenter.us/provider_detail/ymca_little_rascals_preschool_stockton_ca";"Ymca-little Rascals Preschool | STOCKTON CA DAY CARE CENTER";"http://www.ymcasjc.org/childcare.htm";"http://www.ymcasjc.org/childcare.htm";;"Closed"
"https://childcarecenter.us/provider_detail/eoc_oscaryne_williams_center_of_hope_san_francisco_ca";"Eoc - Oscaryne Williams Center Of Hope | SAN FRANCISCO CA INFANT CENTER";"https://eocsf.org/page_childcare.html";"http://www.eocsf.org/page_childcare.html";;"Closed"
"https://childcarecenter.us/provider_detail/del_mar_child_development_center_rm_6_7_oxnard_ca";"DEL MAR CHILD DEVELOPMENT CENTER RM 6 & 7 | OXNARD CA DAY CARE CENTER";"https://www.cdicdc.org/locations.php";"http://www.cdicdc.org/locations.php";;"Closed"
"https://childcarecenter.us/provider_detail/83360_childrens_lighthouse_hickory_creek_tx";"Childrens Lighthouse | Hickory Creek TX Licensed Center - Child Care Program";"https://www.childrenslighthouse.com/schools/center/tx/75065/hickory-creek/700/";"http://www.childrenslighthouse.com/schools/center/tx/75065/hickory-creek/700/";;"Closed"
"https://childcarecenter.us/provider_detail/83366_childrens_lighthouse_friendswood_tx";"Childrens Lighthouse | Friendswood TX";"https://www.childrenslighthouse.com/schools/center/tx/77546/friendswood/800/";"http://www.childrenslighthouse.com/schools/center/tx/77546/friendswood/800/";;"Closed"
"https://childcarecenter.us/provider_detail/dmusd_child_development_center_san_diego_ca";"DMUSD CHILD DEVELOPMENT CENTER | SAN DIEGO CA DAY CARE CENTER";"https://www.dmusd.org/cdc";"http://www.dmusd.org/cdc";;"Closed"
"https://childcarecenter.us/provider_detail/the_goddard_school_middletown_middletown_de";"The Goddard School | Middletown DE Licensed Child Care Center";"https://www.goddardschool.com/philadelphia/middletown-patriot-drive-de";"http://www.goddardschool.com/philadelphia/middletown-patriot-drive-de";;"Closed"
"https://childcarecenter.us/provider_detail/sonyc_linden_seventh_day_adventist_school_laurelton_ny";"Sonyc @ Linden Seventh Day Adventist School | Laurelton NY";"https://www.lindensdachurch.org/article/211/the-ministries-of-our-church/linden-sda-school";"http://www.lindensdachurch.org/article/211/the-ministries-of-our-church/linden-sda-school";;"Closed"
"https://childcarecenter.us/provider_detail/ascension_lutheran_preschool_escondido_ca";"ASCENSION LUTHERAN PRESCHOOL | ESCONDIDO CA DAY CARE CENTER";"https://www.myascension.org/preschool.html";"http://myascension.org/preschool.html";;"Closed"
"https://childcarecenter.us/provider_detail/4cs_healdsburg_child_development_center_healdsburg_ca";"4C'S HEALDSBURG CHILD DEVELOPMENT CENTER | HEALDSBURG CA DAY CARE CENTER";"https://www.sonoma4cs.org/pub/center/healdsburg.html";"http://www.sonoma4cs.org/pub/center/healdsburg.html";;"Closed"
"https://childcarecenter.us/provider_detail/4cs_kawana_state_preschool_santa_rosa_ca";"4cs Kawana State Preschool | SANTA ROSA CA DAY CARE CENTER";"https://www.sonoma4cs.org/pub/center/kawana-state.html";"http://www.sonoma4cs.org/pub/center/kawana-state.html";;"Closed"
