"OBJECTID";"Provider OBJECTID";"Type";"Visit Date";"Label";"URL"
2622;538;"Compliance Review";"09-19-2018";"09/20/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=553918&provider_action_date_of_visit=2018-09-20"
2623;538;"Compliance Review";"09-12-2017";"09/13/2017";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=553918&provider_action_date_of_visit=2017-09-13"
2621;538;"Compliance Review";"09-26-2019";"09/27/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=553918&provider_action_date_of_visit=2019-09-27"
2624;538;"Compliance Review";"09-22-2016";"09/23/2016";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=553918&provider_action_date_of_visit=2016-09-23"
2627;539;"Compliance Review";"03-29-2017";"03/30/2017";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=554452&provider_action_date_of_visit=2017-03-30"
2628;539;"Compliance Review";"03-20-2016";"03/21/2016";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=554452&provider_action_date_of_visit=2016-03-21"
2625;539;"Compliance Review";"03-18-2019";"03/19/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=554452&provider_action_date_of_visit=2019-03-19"
2626;539;"Compliance Review";"03-12-2018";"03/13/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=554452&provider_action_date_of_visit=2018-03-13"
2680;549;"Compliance Review";"12-29-2019";"12/30/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=564819&provider_action_date_of_visit=2019-12-30"
2681;549;"Compliance Review";"06-16-2019";"06/17/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=564819&provider_action_date_of_visit=2019-06-17"
2679;549;"Compliance Review";"01-08-2020";"01/09/2020";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=564819&provider_action_date_of_visit=2020-01-09"
2684;549;"Compliance Review";"06-15-2016";"06/16/2016";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=564819&provider_action_date_of_visit=2016-06-16"
2682;549;"Compliance Review";"06-18-2018";"06/19/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=564819&provider_action_date_of_visit=2018-06-19"
2678;549;"Compliance Review";"11-04-2020";"11/05/2020";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=564819&provider_action_date_of_visit=2020-11-05"
2683;549;"Compliance Review";"06-14-2017";"06/15/2017";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=564819&provider_action_date_of_visit=2017-06-15"
2687;550;"Compliance Review";"05-09-2018";"05/10/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=565622&provider_action_date_of_visit=2018-05-10"
2685;550;"Compliance Review";"05-02-2019";"05/03/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=565622&provider_action_date_of_visit=2019-05-03"
2688;550;"Compliance Review";"05-03-2016";"05/04/2016";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=565622&provider_action_date_of_visit=2016-05-04"
2686;550;"Compliance Review";"10-11-2018";"10/12/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=565622&provider_action_date_of_visit=2018-10-12"
2889;589;"Compliance Review";"06-14-2017";"06/15/2017";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=625169&provider_action_date_of_visit=2017-06-15"
2888;589;"Compliance Review";"06-25-2018";"06/26/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=625169&provider_action_date_of_visit=2018-06-26"
2886;589;"Compliance Review";"06-19-2019";"06/20/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=625169&provider_action_date_of_visit=2019-06-20"
2890;589;"Compliance Review";"06-16-2016";"06/17/2016";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=625169&provider_action_date_of_visit=2016-06-17"
2887;589;"Compliance Review";"08-01-2018";"08/02/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=625169&provider_action_date_of_visit=2018-08-02"
2981;607;"Compliance Review";"05-15-2016";"05/16/2016";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=665046&provider_action_date_of_visit=2016-05-16"
2978;607;"Compliance Review";"11-24-2019";"11/25/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=665046&provider_action_date_of_visit=2019-11-25"
2979;607;"Compliance Review";"05-16-2019";"05/17/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=665046&provider_action_date_of_visit=2019-05-17"
2980;607;"Compliance Review";"05-02-2018";"05/03/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=665046&provider_action_date_of_visit=2018-05-03"
3026;618;"Compliance Review";"03-05-2018";"03/06/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=682016&provider_action_date_of_visit=2018-03-06"
3027;618;"Compliance Review";"03-23-2017";"03/24/2017";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=682016&provider_action_date_of_visit=2017-03-24"
3028;618;"Compliance Review";"03-14-2016";"03/15/2016";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=682016&provider_action_date_of_visit=2016-03-15"
3025;618;"Compliance Review";"03-18-2019";"03/19/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=682016&provider_action_date_of_visit=2019-03-19"
3024;618;"Compliance Review";"04-14-2020";"04/15/2020";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=682016&provider_action_date_of_visit=2020-04-15"
3081;631;"Compliance Review";"12-13-2018";"12/14/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=702179&provider_action_date_of_visit=2018-12-14"
3080;631;"Compliance Review";"12-02-2019";"12/03/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=702179&provider_action_date_of_visit=2019-12-03"
3082;631;"Compliance Review";"12-06-2017";"12/07/2017";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=702179&provider_action_date_of_visit=2017-12-07"
3084;631;"Compliance Review";"11-30-2015";"12/01/2015";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=702179&provider_action_date_of_visit=2015-12-01"
3083;631;"Compliance Review";"11-30-2016";"12/01/2016";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=702179&provider_action_date_of_visit=2016-12-01"
3115;639;"Compliance Review";"09-17-2018";"09/18/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=706579&provider_action_date_of_visit=2018-09-18"
3118;639;"Compliance Review";"01-05-2016";"01/06/2016";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=706579&provider_action_date_of_visit=2016-01-06"
3114;639;"Compliance Review";"09-15-2019";"09/16/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=706579&provider_action_date_of_visit=2019-09-16"
3117;639;"Compliance Review";"09-19-2016";"09/20/2016";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=706579&provider_action_date_of_visit=2016-09-20"
3116;639;"Compliance Review";"09-18-2017";"09/19/2017";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=706579&provider_action_date_of_visit=2017-09-19"
3126;641;"Compliance Review";"03-15-2016";"03/16/2016";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=708536&provider_action_date_of_visit=2016-03-16"
3125;641;"Compliance Review";"03-21-2017";"03/22/2017";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=708536&provider_action_date_of_visit=2017-03-22"
3124;641;"Compliance Review";"03-13-2018";"03/14/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=708536&provider_action_date_of_visit=2018-03-14"
3123;641;"Compliance Review";"03-19-2019";"03/20/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=708536&provider_action_date_of_visit=2019-03-20"
3130;642;"Compliance Review";"12-28-2015";"12/29/2015";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=709280&provider_action_date_of_visit=2015-12-29"
3129;642;"Compliance Review";"12-14-2017";"12/15/2017";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=709280&provider_action_date_of_visit=2017-12-15"
3128;642;"Compliance Review";"11-26-2018";"11/27/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=709280&provider_action_date_of_visit=2018-11-27"
3127;642;"Compliance Review";"12-16-2019";"12/17/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=709280&provider_action_date_of_visit=2019-12-17"
3159;649;"Compliance Review";"08-15-2016";"08/16/2016";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=738359&provider_action_date_of_visit=2016-08-16"
3157;649;"Compliance Review";"08-29-2018";"08/30/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=738359&provider_action_date_of_visit=2018-08-30"
3158;649;"Compliance Review";"08-16-2018";"08/17/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=738359&provider_action_date_of_visit=2018-08-17"
3219;660;"Compliance Review";"10-08-2018";"10/09/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=747935&provider_action_date_of_visit=2018-10-09"
3220;660;"Compliance Review";"10-03-2017";"10/04/2017";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=747935&provider_action_date_of_visit=2017-10-04"
3218;660;"Compliance Review";"10-28-2019";"10/29/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=747935&provider_action_date_of_visit=2019-10-29"
3221;660;"Compliance Review";"10-24-2016";"10/25/2016";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=747935&provider_action_date_of_visit=2016-10-25"
3226;662;"Compliance Review";"07-10-2019";"07/11/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=752419&provider_action_date_of_visit=2019-07-11"
3228;662;"Compliance Review";"07-19-2017";"07/20/2017";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=752419&provider_action_date_of_visit=2017-07-20"
3227;662;"Compliance Review";"07-29-2018";"07/30/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=752419&provider_action_date_of_visit=2018-07-30"
3229;662;"Compliance Review";"07-18-2016";"07/19/2016";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=752419&provider_action_date_of_visit=2016-07-19"
3243;664;"Compliance Review";"02-20-2019";"02/21/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=754472&provider_action_date_of_visit=2019-02-21"
3242;664;"Compliance Review";"02-24-2020";"02/25/2020";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=754472&provider_action_date_of_visit=2020-02-25"
3247;664;"Compliance Review";"02-22-2016";"02/23/2016";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=754472&provider_action_date_of_visit=2016-02-23"
3244;664;"Compliance Review";"09-19-2018";"09/20/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=754472&provider_action_date_of_visit=2018-09-20"
3245;664;"Compliance Review";"02-12-2018";"02/13/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=754472&provider_action_date_of_visit=2018-02-13"
3246;664;"Compliance Review";"02-20-2017";"02/21/2017";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=754472&provider_action_date_of_visit=2017-02-21"
3311;674;"Compliance Review";"01-03-2017";"01/04/2017";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=781347&provider_action_date_of_visit=2017-01-04"
3309;674;"Compliance Review";"01-05-2020";"01/06/2020";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=781347&provider_action_date_of_visit=2020-01-06"
3312;674;"Compliance Review";"01-06-2016";"01/07/2016";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=781347&provider_action_date_of_visit=2016-01-07"
3310;674;"Compliance Review";"01-01-2019";"01/02/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=781347&provider_action_date_of_visit=2019-01-02"
3315;675;"Compliance Review";"03-25-2018";"03/26/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=783370&provider_action_date_of_visit=2018-03-26"
3314;675;"Compliance Review";"03-13-2019";"03/14/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=783370&provider_action_date_of_visit=2019-03-14"
3313;675;"Compliance Review";"03-12-2020";"03/13/2020";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=783370&provider_action_date_of_visit=2020-03-13"
3317;675;"Compliance Review";"12-03-2015";"12/04/2015";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=783370&provider_action_date_of_visit=2015-12-04"
3316;675;"Compliance Review";"03-01-2016";"03/02/2016";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=783370&provider_action_date_of_visit=2016-03-02"
3351;682;"Compliance Review";"09-25-2017";"09/26/2017";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=800850&provider_action_date_of_visit=2017-09-26"
3349;682;"Compliance Review";"09-24-2019";"09/25/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=800850&provider_action_date_of_visit=2019-09-25"
3350;682;"Compliance Review";"09-24-2018";"09/25/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=800850&provider_action_date_of_visit=2018-09-25"
3352;682;"Compliance Review";"09-26-2016";"09/27/2016";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=800850&provider_action_date_of_visit=2016-09-27"
3359;684;"Compliance Review";"09-20-2016";"09/21/2016";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=803290&provider_action_date_of_visit=2016-09-21"
3358;684;"Compliance Review";"09-25-2018";"09/26/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=803290&provider_action_date_of_visit=2018-09-26"
3357;684;"Compliance Review";"09-11-2019";"09/12/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=803290&provider_action_date_of_visit=2019-09-12"
3500;711;"Compliance Review";"04-05-2017";"04/06/2017";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=852085&provider_action_date_of_visit=2017-04-06"
3499;711;"Compliance Review";"04-10-2018";"04/11/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=852085&provider_action_date_of_visit=2018-04-11"
3501;711;"Compliance Review";"04-05-2016";"04/06/2016";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=852085&provider_action_date_of_visit=2016-04-06"
3498;711;"Compliance Review";"04-08-2019";"04/09/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=852085&provider_action_date_of_visit=2019-04-09"
3532;716;"Compliance Review";"06-13-2017";"06/14/2017";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=856583&provider_action_date_of_visit=2017-06-14"
3531;716;"Compliance Review";"06-06-2018";"06/07/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=856583&provider_action_date_of_visit=2018-06-07"
3533;716;"Compliance Review";"06-09-2016";"06/10/2016";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=856583&provider_action_date_of_visit=2016-06-10"
3529;716;"Compliance Review";"11-24-2019";"11/25/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=856583&provider_action_date_of_visit=2019-11-25"
3528;716;"Compliance Review";"12-01-2019";"12/02/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=856583&provider_action_date_of_visit=2019-12-02"
3530;716;"Compliance Review";"06-03-2019";"06/04/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=856583&provider_action_date_of_visit=2019-06-04"
3527;716;"Compliance Review";"02-11-2020";"02/12/2020";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=856583&provider_action_date_of_visit=2020-02-12"
3552;722;"Compliance Review";"05-25-2016";"05/26/2016";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=866499&provider_action_date_of_visit=2016-05-26"
3550;722;"Compliance Review";"04-30-2018";"05/01/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=866499&provider_action_date_of_visit=2018-05-01"
3551;722;"Compliance Review";"05-03-2017";"05/04/2017";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=866499&provider_action_date_of_visit=2017-05-04"
3549;722;"Compliance Review";"05-20-2019";"05/21/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=866499&provider_action_date_of_visit=2019-05-21"
3604;731;"Compliance Review";"09-13-2017";"09/14/2017";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=887336&provider_action_date_of_visit=2017-09-14"
3605;731;"Compliance Review";"03-20-2017";"03/21/2017";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=887336&provider_action_date_of_visit=2017-03-21"
3603;731;"Compliance Review";"09-03-2018";"09/04/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=887336&provider_action_date_of_visit=2018-09-04"
3597;731;"Compliance Review";"02-03-2020";"02/04/2020";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=887336&provider_action_date_of_visit=2020-02-04"
3599;731;"Compliance Review";"09-08-2019";"09/09/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=887336&provider_action_date_of_visit=2019-09-09"
3598;731;"Compliance Review";"10-01-2019";"10/02/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=887336&provider_action_date_of_visit=2019-10-02"
3601;731;"Compliance Review";"02-03-2019";"02/04/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=887336&provider_action_date_of_visit=2019-02-04"
3602;731;"Compliance Review";"10-07-2018";"10/08/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=887336&provider_action_date_of_visit=2018-10-08"
3596;731;"Compliance Review";"02-19-2020";"02/20/2020";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=887336&provider_action_date_of_visit=2020-02-20"
3595;731;"Compliance Review";"08-25-2020";"08/26/2020";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=887336&provider_action_date_of_visit=2020-08-26"
3600;731;"Compliance Review";"08-01-2019";"08/02/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=887336&provider_action_date_of_visit=2019-08-02"
3640;738;"Compliance Review";"01-02-2017";"01/03/2017";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=908124&provider_action_date_of_visit=2017-01-03"
3639;738;"Compliance Review";"01-10-2018";"01/11/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=908124&provider_action_date_of_visit=2018-01-11"
3637;738;"Compliance Review";"01-20-2020";"01/21/2020";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=908124&provider_action_date_of_visit=2020-01-21"
3638;738;"Compliance Review";"01-02-2019";"01/03/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=908124&provider_action_date_of_visit=2019-01-03"
3641;738;"Compliance Review";"01-04-2016";"01/05/2016";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=908124&provider_action_date_of_visit=2016-01-05"
3703;750;"Compliance Review";"02-24-2019";"02/25/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=928908&provider_action_date_of_visit=2019-02-25"
3707;750;"Compliance Review";"06-25-2017";"06/26/2017";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=928908&provider_action_date_of_visit=2017-06-26"
3706;750;"Compliance Review";"06-06-2018";"06/07/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=928908&provider_action_date_of_visit=2018-06-07"
3708;750;"Compliance Review";"12-13-2016";"12/14/2016";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=928908&provider_action_date_of_visit=2016-12-14"
3704;750;"Compliance Review";"12-17-2018";"12/18/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=928908&provider_action_date_of_visit=2018-12-18"
3701;750;"Compliance Review";"06-02-2019";"06/03/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=928908&provider_action_date_of_visit=2019-06-03"
3705;750;"Compliance Review";"10-18-2018";"10/19/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=928908&provider_action_date_of_visit=2018-10-19"
3702;750;"Compliance Review";"04-14-2019";"04/15/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=928908&provider_action_date_of_visit=2019-04-15"
3806;764;"Compliance Review";"10-20-2019";"10/21/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=975301&provider_action_date_of_visit=2019-10-21"
3809;764;"Compliance Review";"10-03-2016";"10/04/2016";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=975301&provider_action_date_of_visit=2016-10-04"
3807;764;"Compliance Review";"10-14-2018";"10/15/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=975301&provider_action_date_of_visit=2018-10-15"
3808;764;"Compliance Review";"10-15-2017";"10/16/2017";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=975301&provider_action_date_of_visit=2017-10-16"
3946;790;"Compliance Review";"06-05-2018";"06/06/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1034687&provider_action_date_of_visit=2018-06-06"
3948;790;"Compliance Review";"06-20-2016";"06/21/2016";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1034687&provider_action_date_of_visit=2016-06-21"
3947;790;"Compliance Review";"06-21-2017";"06/22/2017";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1034687&provider_action_date_of_visit=2017-06-22"
3944;790;"Compliance Review";"06-03-2019";"06/04/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1034687&provider_action_date_of_visit=2019-06-04"
3945;790;"Compliance Review";"04-07-2019";"04/08/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1034687&provider_action_date_of_visit=2019-04-08"
3950;791;"Compliance Review";"10-22-2018";"10/23/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1034910&provider_action_date_of_visit=2018-10-23"
3953;791;"Compliance Review";"05-08-2017";"05/09/2017";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1034910&provider_action_date_of_visit=2017-05-09"
3954;791;"Compliance Review";"05-25-2016";"05/26/2016";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1034910&provider_action_date_of_visit=2016-05-26"
3951;791;"Compliance Review";"09-23-2018";"09/24/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1034910&provider_action_date_of_visit=2018-09-24"
3949;791;"Compliance Review";"09-24-2019";"09/25/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1034910&provider_action_date_of_visit=2019-09-25"
3952;791;"Compliance Review";"05-15-2018";"05/16/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1034910&provider_action_date_of_visit=2018-05-16"
3975;795;"Compliance Review";"11-11-2015";"11/12/2015";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1042367&provider_action_date_of_visit=2015-11-12"
3974;795;"Compliance Review";"11-13-2016";"11/14/2016";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1042367&provider_action_date_of_visit=2016-11-14"
3971;795;"Compliance Review";"11-12-2019";"11/13/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1042367&provider_action_date_of_visit=2019-11-13"
3972;795;"Compliance Review";"11-07-2018";"11/08/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1042367&provider_action_date_of_visit=2018-11-08"
3973;795;"Compliance Review";"11-01-2017";"11/02/2017";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1042367&provider_action_date_of_visit=2017-11-02"
4015;803;"Compliance Review";"07-24-2017";"07/25/2017";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1075391&provider_action_date_of_visit=2017-07-25"
4016;803;"Compliance Review";"07-17-2016";"07/18/2016";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1075391&provider_action_date_of_visit=2016-07-18"
4013;803;"Compliance Review";"07-17-2019";"07/18/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1075391&provider_action_date_of_visit=2019-07-18"
4014;803;"Compliance Review";"07-16-2018";"07/17/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1075391&provider_action_date_of_visit=2018-07-17"
4150;821;"Compliance Review";"06-06-2019";"06/07/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1131350&provider_action_date_of_visit=2019-06-07"
4151;821;"Compliance Review";"01-08-2019";"01/09/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1131350&provider_action_date_of_visit=2019-01-09"
4149;821;"Compliance Review";"07-31-2019";"08/01/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1131350&provider_action_date_of_visit=2019-08-01"
4152;821;"Compliance Review";"05-28-2018";"05/29/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1131350&provider_action_date_of_visit=2018-05-29"
4153;821;"Compliance Review";"06-06-2017";"06/07/2017";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1131350&provider_action_date_of_visit=2017-06-07"
4154;821;"Compliance Review";"06-12-2016";"06/13/2016";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1131350&provider_action_date_of_visit=2016-06-13"
4168;824;"Compliance Review";"03-05-2017";"03/06/2017";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1135882&provider_action_date_of_visit=2017-03-06"
4165;824;"Compliance Review";"02-10-2020";"02/11/2020";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1135882&provider_action_date_of_visit=2020-02-11"
4166;824;"Compliance Review";"02-06-2019";"02/07/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1135882&provider_action_date_of_visit=2019-02-07"
4164;824;"Compliance Review";"06-09-2020";"06/10/2020";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1135882&provider_action_date_of_visit=2020-06-10"
4167;824;"Compliance Review";"02-14-2018";"02/15/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1135882&provider_action_date_of_visit=2018-02-15"
4221;832;"Compliance Review";"07-15-2019";"07/16/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1160082&provider_action_date_of_visit=2019-07-16"
4230;832;"Compliance Review";"11-11-2015";"11/12/2015";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1160082&provider_action_date_of_visit=2015-11-12"
4229;832;"Compliance Review";"05-04-2016";"05/05/2016";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1160082&provider_action_date_of_visit=2016-05-05"
4225;832;"Compliance Review";"09-25-2018";"09/26/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1160082&provider_action_date_of_visit=2018-09-26"
4227;832;"Compliance Review";"05-06-2018";"05/07/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1160082&provider_action_date_of_visit=2018-05-07"
4224;832;"Compliance Review";"12-09-2018";"12/10/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1160082&provider_action_date_of_visit=2018-12-10"
4228;832;"Compliance Review";"05-02-2017";"05/03/2017";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1160082&provider_action_date_of_visit=2017-05-03"
4222;832;"Compliance Review";"06-27-2019";"06/28/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1160082&provider_action_date_of_visit=2019-06-28"
4223;832;"Compliance Review";"05-21-2019";"05/22/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1160082&provider_action_date_of_visit=2019-05-22"
4226;832;"Compliance Review";"08-26-2018";"08/27/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1160082&provider_action_date_of_visit=2018-08-27"
4248;837;"Compliance Review";"08-14-2019";"08/15/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1168888&provider_action_date_of_visit=2019-08-15"
