"provider_id";"date";"stage2_investigation_number";"outcome";"category";"roi_url"
"001o000000JBET7AAP";" 1/22/2018 ";2794394;" Founded ";" Lack of Supervision ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MJQN/0qe_kYw2BS5nXbJJ8w9UQJN9ubQuSrAgxcFTaGlxP2M"
"001o000000JBET7AAP";" 1/22/2018 ";2794394;" Founded ";" Staff to Child Ratio ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MJQN/0qe_kYw2BS5nXbJJ8w9UQJN9ubQuSrAgxcFTaGlxP2M"
"001o000000JBET7AAP";" 1/22/2018 ";2794394;" Founded ";" Business/Financial ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MJQN/0qe_kYw2BS5nXbJJ8w9UQJN9ubQuSrAgxcFTaGlxP2M"
"001o000000JBET7AAP";" 1/22/2018 ";2794394;" Founded ";" Other ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MJQN/0qe_kYw2BS5nXbJJ8w9UQJN9ubQuSrAgxcFTaGlxP2M"
"001o000000JBET9AAP";" 7/27/2020 ";3084989;" Founded ";" Other ";"https://decl.my.salesforce.com/sfc/p/o0000000IHut/a/1J000000Uqrg/r.vEmktu.JC_WT.Xue5u4EgcorgfWTIn_TWkGd3d7Tk"
"001o000000JBET9AAP";" 7/27/2020 ";3084989;" Founded ";" Staff Qualifications ";"https://decl.my.salesforce.com/sfc/p/o0000000IHut/a/1J000000Uqrg/r.vEmktu.JC_WT.Xue5u4EgcorgfWTIn_TWkGd3d7Tk"
"001o000000JBET9AAP";" 7/27/2020 ";3084989;" Unfounded ";" Harsh Treatment ";"https://decl.my.salesforce.com/sfc/p/o0000000IHut/a/1J000000Uqrg/r.vEmktu.JC_WT.Xue5u4EgcorgfWTIn_TWkGd3d7Tk"
"001o000000JBETGAA5";" 8/7/2018 ";2868947;" Founded ";" Harsh Treatment ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MVu5/_s4BFF7tofINLqHWdLgM461zYPH0BM.YRPbnJSBamdg"
"001o000000JBETGAA5";" 8/7/2018 ";2868947;" Founded ";" Business/Financial ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MVu5/_s4BFF7tofINLqHWdLgM461zYPH0BM.YRPbnJSBamdg"
"001o000000JBETGAA5";" 8/7/2018 ";2868947;" Unfounded ";" Staff Qualifications ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MVu5/_s4BFF7tofINLqHWdLgM461zYPH0BM.YRPbnJSBamdg"
"001o000000JBETzAAP";" 5/16/2018 ";2846636;" Founded ";" Other ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MNwD/y11AM5nAsZ17OGH_ckjAroa49AV22Wkq8v4AaD6h8H0"
"001o000000JBETzAAP";" 5/16/2018 ";2846636;" Unfounded ";" Lack of Supervision ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MNwD/y11AM5nAsZ17OGH_ckjAroa49AV22Wkq8v4AaD6h8H0"
"001o000000JBEU0AAP";" 6/15/2018 ";2785791;" Unfounded ";" Harsh Treatment ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MQsY/lclY7GuqvqggHoKCoE76DUcoYChKvoTQ_o7yN3m0T_8"
"001o000000JBEU6AAP";" 5/30/2018 ";2835476;" Founded ";" Business/Financial ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MQMc/vRcO_bLhoV1v0vidLhjxnTOfT.KVugL0XeCT18ilVYM"
"001o000000JBEU6AAP";" 5/30/2018 ";2835476;" Founded ";" Business/Financial ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MQMc/vRcO_bLhoV1v0vidLhjxnTOfT.KVugL0XeCT18ilVYM"
"001o000000JBEU6AAP";" 5/30/2018 ";2835476;" Founded ";" Lack of Supervision ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MQMc/vRcO_bLhoV1v0vidLhjxnTOfT.KVugL0XeCT18ilVYM"
"001o000000JBEU6AAP";" 5/30/2018 ";2835476;" Founded ";" Staff Qualifications ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MQMc/vRcO_bLhoV1v0vidLhjxnTOfT.KVugL0XeCT18ilVYM"
"001o000000JBEVLAA5";" 12/17/2018 ";2895145;" Founded ";" Business/Financial ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MdlV/TlZGGSMDsz_qL8uq4x3HKY2UfHa.6yg2ze5dEb8MjH4"
"001o000000JBEVLAA5";" 12/17/2018 ";2895145;" Unfounded ";" Select a category ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MdlV/TlZGGSMDsz_qL8uq4x3HKY2UfHa.6yg2ze5dEb8MjH4"
"001o000000JBEVLAA5";" 12/17/2018 ";2895145;" Founded ";" Select a category ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MdlV/TlZGGSMDsz_qL8uq4x3HKY2UfHa.6yg2ze5dEb8MjH4"
"001o000000JBEVLAA5";" 12/17/2018 ";2895145;" Unfounded ";" Lack of Supervision ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MdlV/TlZGGSMDsz_qL8uq4x3HKY2UfHa.6yg2ze5dEb8MjH4"
"001o000000JBEWJAA5";" 1/29/2020 ";3034503;" Unfounded ";" Business/Financial ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000Achz/ICxmgksYqTMsuV1vg7ReZmYbrl0JRJawEMyPkaZf1.E"
"001o000000JBEWJAA5";" 1/29/2020 ";3034503;" Founded ";" Staff Qualifications ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000Achz/ICxmgksYqTMsuV1vg7ReZmYbrl0JRJawEMyPkaZf1.E"
"001o000000JBEWJAA5";" 1/29/2020 ";3034503;" Unfounded ";" Harsh Treatment ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000Achz/ICxmgksYqTMsuV1vg7ReZmYbrl0JRJawEMyPkaZf1.E"
"001o000000JBEWaAAP";" 12/20/2018 ";2909728;" Unfounded ";" Lack of Supervision ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MerD/T0LqKDvyyL4f4XrEP0uilXWt7IGsqUBHEj_eDu40jCI"
"001o000000JBEWlAAP";" 1/16/2019 ";2907842;" Founded ";" Staff Qualifications ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MfNj/HWbzLA0kRJlhDAV2Rxa2H5oEp42DdPd2IIyqZXP0pO4"
"001o000000JBEWlAAP";" 1/16/2019 ";2907842;" Founded ";" Other ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MfNj/HWbzLA0kRJlhDAV2Rxa2H5oEp42DdPd2IIyqZXP0pO4"
"001o000000JBEWlAAP";" 1/16/2019 ";2907842;" Founded ";" Lack of Supervision ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MfNj/HWbzLA0kRJlhDAV2Rxa2H5oEp42DdPd2IIyqZXP0pO4"
"001o000000JBEWlAAP";" 1/16/2019 ";2907842;" Founded ";" Staff to Child Ratio ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MfNj/HWbzLA0kRJlhDAV2Rxa2H5oEp42DdPd2IIyqZXP0pO4"
"001o000000JBEWoAAP";" 5/21/2019 ";2954210;" Unfounded ";" Harsh Treatment ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J0000001AXA/RVQf3RYChA_nSzjRaJWp7qV5FZME5.X4Be6ijlfXC6w"
"001o000000JBEXSAA5";" 1/23/2018 ";2798044;;;"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MCMD/vqGnf6rPtWxlxOL_ub1Qs3gEys.sWafGxEClCUePEcM"
"001o000000JBEXqAAP";" 2/25/2020 ";3035291;" Unfounded ";" Harsh Treatment ";
"001o000000JBEXqAAP";" 2/25/2020 ";3035291;" Unfounded ";" Business/Financial ";
"001o000000JBEXqAAP";" 2/25/2020 ";3035291;" Founded ";" Business/Financial ";
"001o000000JBEXqAAP";" 2/25/2020 ";3035291;" Unfounded ";" Discipline ";
"001o000000JBEXyAAP";" 7/10/2019 ";2967645;" Founded ";" Lack of Supervision ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MrKt/g31_K7hGNpebDRSKoe0qc0dALBC1JagbXldJuMHSmc8"
"001o000000JBEXyAAP";" 7/10/2019 ";2967645;" Unfounded ";" Sleep/Napping Requirements ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MrKt/g31_K7hGNpebDRSKoe0qc0dALBC1JagbXldJuMHSmc8"
"001o000000JBEXyAAP";" 7/10/2019 ";2967645;" Founded ";" Other ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MrKt/g31_K7hGNpebDRSKoe0qc0dALBC1JagbXldJuMHSmc8"
"001o000000JBEXyAAP";" 7/10/2019 ";2967645;" Unfounded ";" Staff to Child Ratio ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MrKt/g31_K7hGNpebDRSKoe0qc0dALBC1JagbXldJuMHSmc8"
"001o000000JBEXyAAP";" 9/27/2018 ";2871311;" Unfounded ";" Food/Nutrition ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MajW/yWRUvRpHs6c0l6xaiXuKzHZMDmcFVFdaayc03ScEtng"
"001o000000JBEXyAAP";" 9/27/2018 ";2871311;" Founded ";" Other ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MajW/yWRUvRpHs6c0l6xaiXuKzHZMDmcFVFdaayc03ScEtng"
"001o000000JBEXyAAP";" 9/27/2018 ";2871311;" Founded ";" Food/Nutrition ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MajW/yWRUvRpHs6c0l6xaiXuKzHZMDmcFVFdaayc03ScEtng"
"001o000000JBEXyAAP";" 9/27/2018 ";2871311;" Founded ";" Business/Financial ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MajW/yWRUvRpHs6c0l6xaiXuKzHZMDmcFVFdaayc03ScEtng"
"001o000000JBEXyAAP";" 9/27/2018 ";2871311;" Founded ";" Other ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MajW/yWRUvRpHs6c0l6xaiXuKzHZMDmcFVFdaayc03ScEtng"
"001o000000JBEXyAAP";" 9/27/2018 ";2871311;" Unfounded ";" Other ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MajW/yWRUvRpHs6c0l6xaiXuKzHZMDmcFVFdaayc03ScEtng"
"001o000000JBEXyAAP";" 9/27/2018 ";2871311;" Founded ";" Other ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MajW/yWRUvRpHs6c0l6xaiXuKzHZMDmcFVFdaayc03ScEtng"
"001o000000JBEXyAAP";" 9/27/2018 ";2871311;" Founded ";" Other ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MajW/yWRUvRpHs6c0l6xaiXuKzHZMDmcFVFdaayc03ScEtng"
"001o000000JBEXyAAP";" 4/18/2018 ";2820265;" Founded ";" Harsh Treatment ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MOjj/Y0h01_bl7lVXJNaWuaDpTcE1mY9UGasAFicVMOFbaHU"
"001o000000JBEXyAAP";" 4/18/2018 ";2820265;" Founded ";" Other ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MOjj/Y0h01_bl7lVXJNaWuaDpTcE1mY9UGasAFicVMOFbaHU"
"001o000000JBEXyAAP";" 4/18/2018 ";2820265;" Founded ";" Other ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MOjj/Y0h01_bl7lVXJNaWuaDpTcE1mY9UGasAFicVMOFbaHU"
"001o000000JBEYUAA5";" 5/7/2019 ";2943163;" Founded ";" Business/Financial ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MpY5/dGJDw2WzaZP40k5u7am_pAW3g6Y3ZyYdGag0JZivV9Y"
"001o000000JBEYUAA5";" 5/7/2019 ";2943163;" Founded ";" Other ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MpY5/dGJDw2WzaZP40k5u7am_pAW3g6Y3ZyYdGag0JZivV9Y"
"001o000000JBEYUAA5";" 5/7/2019 ";2943163;" Founded ";" Business/Financial ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MpY5/dGJDw2WzaZP40k5u7am_pAW3g6Y3ZyYdGag0JZivV9Y"
"001o000000JBEYeAAP";" 11/22/2019 ";3005634;" Founded ";" Lack of Supervision ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000AYw3/ktbwzbDz.lrwsriYMG0eAXMpVjDzCJ4SUbZmMj1T1mQ"
"001o000000JBEYeAAP";" 11/22/2019 ";3005634;" Founded ";" Other ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000AYw3/ktbwzbDz.lrwsriYMG0eAXMpVjDzCJ4SUbZmMj1T1mQ"
"001o000000JBEYeAAP";" 11/22/2019 ";3005634;" Founded ";" Other ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000AYw3/ktbwzbDz.lrwsriYMG0eAXMpVjDzCJ4SUbZmMj1T1mQ"
"001o000000JBEYeAAP";" 11/22/2019 ";3005634;" Founded ";" Other ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000AYw3/ktbwzbDz.lrwsriYMG0eAXMpVjDzCJ4SUbZmMj1T1mQ"
"001o000000JBEYeAAP";" 11/22/2019 ";3005634;" Founded ";" Staff Qualifications ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000AYw3/ktbwzbDz.lrwsriYMG0eAXMpVjDzCJ4SUbZmMj1T1mQ"
"001o000000JBEZWAA5";" 12/11/2018 ";2892850;" Founded ";" Business/Financial ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000Mdd7/8DmUWoSeTEFWIwT1rviyI98yQo5O_4tryuMbtXbY9lg"
"001o000000JBEZWAA5";" 12/11/2018 ";2892850;" Founded ";" Over Enrollment ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000Mdd7/8DmUWoSeTEFWIwT1rviyI98yQo5O_4tryuMbtXbY9lg"
"001o000000JBEZWAA5";" 4/23/2018 ";2819146;;;"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MM4F/zWx.GI_U7BHD0rOu1JwuojpMCrf_QRwPBJhqf6D41EM"
"001o000000JBEa2AAH";" 2/11/2020 ";3039064;" Unfounded ";" Harsh Treatment ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000Abky/VI0P9m.oINeE2HG7Af0o2W1EZhxoh4iiPWzm7JQdZ4Y"
"001o000000JBEa2AAH";" 2/11/2020 ";3039064;" Unfounded ";" Discipline ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000Abky/VI0P9m.oINeE2HG7Af0o2W1EZhxoh4iiPWzm7JQdZ4Y"
"001o000000JBEa2AAH";" 2/11/2020 ";3039064;" Unfounded ";" Staff to Child Ratio ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000Abky/VI0P9m.oINeE2HG7Af0o2W1EZhxoh4iiPWzm7JQdZ4Y"
"001o000000JBEa2AAH";" 2/11/2020 ";3039064;" Unfounded ";" Staff to Child Ratio ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000Abky/VI0P9m.oINeE2HG7Af0o2W1EZhxoh4iiPWzm7JQdZ4Y"
"001o000000JBEa2AAH";" 2/11/2020 ";3039064;" Founded ";" Business/Financial ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000Abky/VI0P9m.oINeE2HG7Af0o2W1EZhxoh4iiPWzm7JQdZ4Y"
"001o000000JBEa2AAH";" 2/11/2020 ";3039064;" Unfounded ";" Food/Nutrition ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000Abky/VI0P9m.oINeE2HG7Af0o2W1EZhxoh4iiPWzm7JQdZ4Y"
"001o000000JBEa2AAH";" 2/11/2020 ";3039064;" Founded ";" Business/Financial ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000Abky/VI0P9m.oINeE2HG7Af0o2W1EZhxoh4iiPWzm7JQdZ4Y"
"001o000000JBEa2AAH";" 5/8/2019 ";2946674;" Unfounded ";" Other ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000Mnbg/XJkPXNO1cfF9I0MH.qpoVsLa9mOUpgMGTm1a1sEnXxs"
"001o000000JBEa2AAH";" 5/8/2019 ";2946674;" Unfounded ";" Other ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000Mnbg/XJkPXNO1cfF9I0MH.qpoVsLa9mOUpgMGTm1a1sEnXxs"
"001o000000JBEa4AAH";" 12/20/2019 ";3025944;" Unfounded ";" Lack of Supervision ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000AZDY/JRXwOKkvZQMVGzkNtfv2vsQmBxgpccjykGPCUYt1EyA"
"001o000000JBEa4AAH";" 12/20/2019 ";3025944;" Unfounded ";" Harsh Treatment ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000AZDY/JRXwOKkvZQMVGzkNtfv2vsQmBxgpccjykGPCUYt1EyA"
"001o000000JBEa4AAH";" 12/20/2019 ";3025944;" Unfounded ";" Sleep/Napping Requirements ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000AZDY/JRXwOKkvZQMVGzkNtfv2vsQmBxgpccjykGPCUYt1EyA"
"001o000000JBEa4AAH";" 4/3/2018 ";2820247;;;
"001o000000JBEaaAAH";" 12/2/2020 ";3120253;" Unfounded ";" Staff to Child Ratio ";"https://decl.my.salesforce.com/sfc/p/o0000000IHut/a/1J000000Ur1C/Mm8lyWkwmKPgLnN5AlfefD2cMHm6y150gCsmg9FFBoI"
"001o000000JBEaaAAH";" 12/2/2020 ";3120253;" Founded ";" Lack of Supervision ";"https://decl.my.salesforce.com/sfc/p/o0000000IHut/a/1J000000Ur1C/Mm8lyWkwmKPgLnN5AlfefD2cMHm6y150gCsmg9FFBoI"
"001o000000JBEb1AAH";" 4/30/2019 ";2952373;" Founded ";" Lack of Supervision ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MnRR/Vz2V8l8MHqwOn3g7.3kWHS7s1S_Krm_Yrx9k3DRzU5o"
"001o000000JBEb1AAH";" 4/30/2019 ";2952373;" Founded ";" Other ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MnRR/Vz2V8l8MHqwOn3g7.3kWHS7s1S_Krm_Yrx9k3DRzU5o"
"001o000000JBEb1AAH";" 4/30/2019 ";2952373;" Founded ";" Other ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MnRR/Vz2V8l8MHqwOn3g7.3kWHS7s1S_Krm_Yrx9k3DRzU5o"
"001o000000JBEb1AAH";" 4/30/2019 ";2952373;" Founded ";" Other ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MnRR/Vz2V8l8MHqwOn3g7.3kWHS7s1S_Krm_Yrx9k3DRzU5o"
"001o000000JBEb1AAH";" 4/30/2019 ";2952373;" Founded ";" Other ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MnRR/Vz2V8l8MHqwOn3g7.3kWHS7s1S_Krm_Yrx9k3DRzU5o"
"001o000000JBEb1AAH";" 4/30/2019 ";2952373;" Unfounded ";" Business/Financial ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MnRR/Vz2V8l8MHqwOn3g7.3kWHS7s1S_Krm_Yrx9k3DRzU5o"
"001o000000JBEb1AAH";" 4/30/2019 ";2952373;" Unfounded ";" Staff Qualifications ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MnRR/Vz2V8l8MHqwOn3g7.3kWHS7s1S_Krm_Yrx9k3DRzU5o"
"001o000000JBEb1AAH";" 4/30/2019 ";2952373;" Founded ";" Other ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MnRR/Vz2V8l8MHqwOn3g7.3kWHS7s1S_Krm_Yrx9k3DRzU5o"
"001o000000JBEcDAAX";" 12/17/2018 ";2875905;" Unfounded ";" Lack of Supervision ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000Medj/TS6G3xo07Bmza7.FRhx4DYn_mdkfw0qIrDc8Q037K6o"
"001o000000JBEcDAAX";" 12/17/2018 ";2875905;" Founded ";" Food/Nutrition ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000Medj/TS6G3xo07Bmza7.FRhx4DYn_mdkfw0qIrDc8Q037K6o"
"001o000000JBEcDAAX";" 12/17/2018 ";2875905;" Unfounded ";" Other ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000Medj/TS6G3xo07Bmza7.FRhx4DYn_mdkfw0qIrDc8Q037K6o"
"001o000000JBEcDAAX";" 12/17/2018 ";2875905;" Founded ";" Facility Condition/safety ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000Medj/TS6G3xo07Bmza7.FRhx4DYn_mdkfw0qIrDc8Q037K6o"
"001o000000JBEcDAAX";" 12/17/2018 ";2875905;" Unfounded ";" Other ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000Medj/TS6G3xo07Bmza7.FRhx4DYn_mdkfw0qIrDc8Q037K6o"
"001o000000JBEcPAAX";" 6/1/2020 ";3069982;" Unfounded ";" Harsh Treatment ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000UgIf/TvzEQY8N4S4osMdgzvIQlM6vuUPbQqYrVU.rAl2SM1w"
"001o000000JBEfCAAX";" 1/27/2020 ";3024492;" Founded ";" Business/Financial ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000AahU/3Iw9nB4BlgQDvsTZm5yFEbzR0aE3huTdAD8ZFYUqDEg"
"001o000000JBEfCAAX";" 1/27/2020 ";3024492;" Unfounded ";" Harsh Treatment ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000AahU/3Iw9nB4BlgQDvsTZm5yFEbzR0aE3huTdAD8ZFYUqDEg"
"001o000000JBEj2AAH";" 9/24/2020 ";3097874;" Unfounded ";" Other ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000UmgO/9iF93gEtknV3eoKaL543fDQUrJkkqkMD1rvQpfEIbhs"
"001o000000JBEj2AAH";" 9/24/2020 ";3097874;" Unfounded ";" Food/Nutrition ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000UmgO/9iF93gEtknV3eoKaL543fDQUrJkkqkMD1rvQpfEIbhs"
"001o000000JBEj2AAH";" 9/24/2020 ";3097874;" Founded ";" Other ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000UmgO/9iF93gEtknV3eoKaL543fDQUrJkkqkMD1rvQpfEIbhs"
"001o000000JBEj2AAH";" 9/24/2020 ";3097874;" Unfounded ";" Staff Qualifications ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000UmgO/9iF93gEtknV3eoKaL543fDQUrJkkqkMD1rvQpfEIbhs"
"001o000000JBEj2AAH";" 9/24/2020 ";3097874;" Unfounded ";" Staff Qualifications ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000UmgO/9iF93gEtknV3eoKaL543fDQUrJkkqkMD1rvQpfEIbhs"
"001o000000JBEj2AAH";" 5/2/2018 ";2824402;" Unfounded ";" Discipline ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000Xemp/7mxsxXyLcfssXKce3aQi7mvrdhRALJtNjQUzHZxVZ.U"
"001o000000JBEk3AAH";" 5/13/2019 ";2942028;" Unfounded ";" Lack of Supervision ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MqSr/L788_2EzD848Ld05N099HGhL6u97wSBFNCN2cvvfKuY"
"001o000000JBEk3AAH";" 5/13/2019 ";2942028;" Unfounded ";" Sleep/Napping Requirements ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MqSr/L788_2EzD848Ld05N099HGhL6u97wSBFNCN2cvvfKuY"
"001o000000JBEk3AAH";" 5/13/2019 ";2942028;" Founded ";" Other ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MqSr/L788_2EzD848Ld05N099HGhL6u97wSBFNCN2cvvfKuY"
"001o000000JBEk3AAH";" 4/26/2019 ";2936844;" Founded ";" Food/Nutrition ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MnDF/.V2MIDJebSaSX9Ptv8dwGkRXwOPNHX0DjeqAbD2kR1I"
"001o000000JBEk3AAH";" 4/26/2019 ";2936844;" Unfounded ";" Other ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MnDF/.V2MIDJebSaSX9Ptv8dwGkRXwOPNHX0DjeqAbD2kR1I"
"001o000000JBEk3AAH";" 4/26/2019 ";2936844;" Founded ";" Sleep/Napping Requirements ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MnDF/.V2MIDJebSaSX9Ptv8dwGkRXwOPNHX0DjeqAbD2kR1I"
"001o000000JBEm3AAH";" 9/13/2019 ";2979337;" Founded ";" Harsh Treatment ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000Xeeg/t4cMeavcFNaUce5GB_a7.KJx6Z_hPy2khmiZifZU990"
"001o000000JBEm3AAH";" 9/13/2019 ";2979337;" Unfounded ";" Staff to Child Ratio ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000Xeeg/t4cMeavcFNaUce5GB_a7.KJx6Z_hPy2khmiZifZU990"
"001o000000JBEm3AAH";" 9/13/2019 ";2979337;" Unfounded ";" Staff Qualifications ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000Xeeg/t4cMeavcFNaUce5GB_a7.KJx6Z_hPy2khmiZifZU990"
"001o000000JBEm3AAH";" 9/13/2019 ";2979337;" Founded ";" Harsh Treatment ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000Xeeg/t4cMeavcFNaUce5GB_a7.KJx6Z_hPy2khmiZifZU990"
"001o000000JBEmOAAX";" 11/19/2020 ";3113988;" Unfounded ";" Other ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000UpwK/QNWgH1xsL94oOf9VEcyTp_9zDKs6lHLlYPH6FzU8D3w"
"001o000000JBEmOAAX";" 11/19/2020 ";3113988;" Unfounded ";" Other ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000UpwK/QNWgH1xsL94oOf9VEcyTp_9zDKs6lHLlYPH6FzU8D3w"
"001o000000JBEmOAAX";" 6/11/2020 ";3057236;" Unfounded ";" Lack of Supervision ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000UhSC/9zswYS9ijAq9ZFCxXweNaq3BRpa40mqoT399UwHR1Ps"
"001o000000JBEmOAAX";" 6/11/2020 ";3057236;" Unfounded ";" Facility Condition/safety ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000UhSC/9zswYS9ijAq9ZFCxXweNaq3BRpa40mqoT399UwHR1Ps"
"001o000000JBEmOAAX";" 6/11/2020 ";3057236;" Unfounded ";" Facility Condition/safety ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000UhSC/9zswYS9ijAq9ZFCxXweNaq3BRpa40mqoT399UwHR1Ps"
"001o000000JBEmOAAX";" 6/11/2020 ";3057236;" Founded ";" Other ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000UhSC/9zswYS9ijAq9ZFCxXweNaq3BRpa40mqoT399UwHR1Ps"
