"ProviderId";"ProviderName";"LocationAddressLine1";"LocationCity";"LocationCountyDescription";"LocationStateDescription";"LocationZipCode5";"PhoneNumber";"ProviderType";"ProviderStatus";"Capacity";"IsSubsidyAccepted";"HoursOfOperationMonday";"HoursOfOperationTuesday";"HoursOfOperationWednesday";"HoursOfOperationThursday";"HoursOfOperationFriday";"HoursOfOperationSaturday";"HoursOfOperationSunday";"NumberOfStars";"IsFoodPermitAvailable";"Infant";"Toddler";"PreSchool";"SchoolAge";"IsAcceditationsAvailable";"Transportation";"IsOngoingProcess";"PartTimeCostInfant1";"FullTimeCostInfant1";"PartTimeCostToddler1";"FullTimeCostToddler1";"PartTimeCostToddler2";"FullTimeCostToddler2";"PartTimeCostPreschool1";"FullTimeCostPreschool1";"PartTimeCostPreschool2";"FullTimeCostPreschool2";"PartTimeCostPreschool3";"FullTimeCostPreschool3";"PartTimeCostSchoolAge1";"FullTimeCostSchoolAge1";"PartTimeCostSchoolAge2";"FullTimeCostSchoolAge2";"NonTraditional";"MailingAddress";"LocationAddress";"IsServingSpecialNeeds";"IsActiveCCAPChildren";"ExpiryDate";"AgeRangeSupported";"ProviderCLRNumber";"LocationAddressLine2"
202450;"Bluegrass Academy Child Care Mt Washington #2";"142 Village Lane";"Mt Washington";"BULLITT";"KY";40047;5029040626;"Licensed";"APPROVED";58;"Y";"6:00 AM - 6:00 PM";"6:00 AM - 6:00 PM";"6:00 AM - 6:00 PM";"6:00 AM - 6:00 PM";"6:00 AM - 6:00 PM";"No Information Available";"No Information Available";1;"N";"Y";"Y";"Y";"N";;"N";"N";;39;;39;;39;;37;;37;;37;;;;;"No Information Available";"142 Village Lane, Mt Washington, KY, 40047";"142 Village Lane, Mt Washington, KY, 40047";"Y";"Y";"12/31/2023";"Infant To Two_To_School";"L384069";
202930;"Parkland Kids Academy";"2141 Dixie Highway";"Louisville";"JEFFERSON";"KY";40210;5026181411;"Licensed";"APPROVED";42;"Y";"7:00 AM - 6:00 PM";"7:00 AM - 6:00 PM";"7:00 AM - 6:00 PM";"7:00 AM - 6:00 PM";"7:00 AM - 6:00 PM";"No Information Available";"No Information Available";1;"N";"Y";"Y";"Y";"N";;"N";"N";;45.6;;43.8;;40.8;;37.8;;37.8;;;;;;;"No Information Available";"2141 Dixie Highway, Louisville, KY, 40210";"2141 Dixie Highway, Louisville, KY, 40210";"No Information Available";"Y";"12/31/2022";"Infant To Two_To_School";"L384284";
2131;"A Place For Kids";"7100 Preston Highway";"Louisville";"JEFFERSON";"KY";40219;5029697117;"Licensed";"APPROVED";117;"Y";"6:00 AM - 6:00 PM";"6:00 AM - 6:00 PM";"6:00 AM - 6:00 PM";"6:00 AM - 6:00 PM";"6:00 AM - 6:00 PM";"No Information Available";"No Information Available";1;"Y";"Y";"Y";"Y";"Y";"N";"N";"N";;32;;32;;29;;29;;28;22;27;22;27;22;27;"N";"7100 Preston Highway, Louisville, KY, 40219";"7100 Preston Highway, Louisville, KY, 40219";"Y";"Y";"12/31/2022";"Infant To School Age";"L356813";
202531;"Alisha's Little Blessings";"1945 Lower Hunter Trace";"Louisville";"JEFFERSON";"KY";40216;5026901964;"Licensed";"APPROVED";16;"Y";"6:00 AM - 6:30 PM";"6:00 AM - 6:30 PM";"6:00 AM - 6:30 PM";"6:00 AM - 6:30 PM";"6:00 AM - 6:30 PM";"No Information Available";"No Information Available";1;"N";"Y";"Y";"Y";"Y";;"N";"N";150;200;150;200;150;200;120;170;120;170;120;170;100;150;100;150;"No Information Available";"1945 Lower Hunter Trace, Louisville, KY, 40216";"1945 Lower Hunter Trace, Louisville, KY, 40216";"No Information Available";"Y";"4/30/2023";"Infant To School Age";"L384109";
126926;"Laughter and Lullabies Childcare";"5313 Hames Trace";"Louisville";"JEFFERSON";"KY";40291;5022314066;"Licensed";"APPROVED";63;"Y";"7:00 AM - 5:30 PM";"7:00 AM - 5:30 PM";"7:00 AM - 5:30 PM";"7:00 AM - 5:30 PM";"7:00 AM - 5:30 PM";"No Information Available";"No Information Available";1;"Y";"Y";"Y";"Y";"Y";;"N";"N";40;40;40;40;40;40;40;40;40;40;40;40;;;;;"No Information Available";"5313 Hames Trace, Louisville, KY, 40291";"5313 Hames Trace, Louisville, KY, 40291";"N";"Y";"2/28/2023";"Infant To School Age";"L383285";
870;"Hawthorne Elementary Childcare Enrichment Program";"2301 Clarendon Avenue";"Louisville";"JEFFERSON";"KY";40205;5026371575;"Licensed";"APPROVED";100;"Y";"7:00 AM - 6:00 PM";"7:00 AM - 6:00 PM";"7:00 AM - 6:00 PM";"7:00 AM - 6:00 PM";"7:00 AM - 6:00 PM";"No Information Available";"No Information Available";3;"Y";"N";"N";"Y";"Y";"N";"Y";"N";;;;;;;;;;;17;31;17;31;17;31;"N";"2411 Bowman Avenue, Ymca, Louisville, KY, 40217";"2301 Clarendon Avenue, Louisville, KY, 40205";"Y";"Y";"12/31/2023";"Two_To_School To School_Age";"L354785";
2857;"Bright Horizons Child Care & Early Education";"632 South Fourth Avenue";"Louisville";"JEFFERSON";"KY";40202;5025840716;"Licensed";"APPROVED";171;"Y";"7:30 AM - 5:30 PM";"7:30 AM - 5:30 PM";"7:30 AM - 5:30 PM";"7:30 AM - 5:30 PM";"7:30 AM - 5:30 PM";"No Information Available";"No Information Available";1;"Y";"Y";"Y";"Y";"Y";"N";"N";"N";;60.32;;58.57;;55.84;;52.39;;52.39;;52.39;;35.59;;35.59;"N";"632 South Fourth Avenue, Louisville, KY, 40202";"632 South Fourth Avenue, Louisville, KY, 40202";"Y";"Y";"1/31/2023";"Infant To School Age";"L357678";
191057;"Michelle's Home Childcare";"6512 Bridleview Circle";"Louisville";"JEFFERSON";"KY";40228;5026542204;"Certified";"APPROVED";6;"Y";"7:30 AM - 5:30 PM";"7:30 AM - 5:30 PM";"7:30 AM - 5:30 PM";"7:30 AM - 5:30 PM";"7:30 AM - 5:30 PM";"No Information Available";"No Information Available";1;;"N";"N";"N";"N";;"N";"N";36;36;36;36;36;36;36;36;;;;;;;;;"No Information Available";"6512 Bridleview Circle, Louisville, KY, 40228";"6512 Bridleview Circle, Louisville, KY, 40228";"No Information Available";"N";"12/31/2023";"No Information Available";"C71012";
1341;"Crestwood Cougar Den";"6500 West Highway 146";"Crestwood";"OLDHAM";"KY";40014;5022413412;"Licensed";"APPROVED";200;"Y";"8:00 AM - 4:30 PM";"8:00 AM - 4:30 PM";"8:00 AM - 4:30 PM";"8:00 AM - 4:30 PM";"8:00 AM - 4:30 PM";"No Information Available";"No Information Available";1;"Y";"N";"N";"Y";"Y";"N";"Y";"N";;;;;;;;;25;40;25;40;25;40;25;40;"N";"6500 West Highway 146, Crestwood Elementary School, Crestwood, KY, 40014";"6500 West Highway 146, Crestwood Elementary School, Crestwood, KY, 40014";"Y";"N";"12/31/2023";"Two_To_School To School_Age";"L355813";"Crestwood Elementary School"
574;"Shively Baptist Church Child's Day Out";"1599 Sadie Lane";"Louisville";"JEFFERSON";"KY";40216;5023618256;"Licensed";"APPROVED";238;"N";"7:00 AM - 6:00 PM";"7:00 AM - 6:00 PM";"7:00 AM - 6:00 PM";"7:00 AM - 6:00 PM";"7:00 AM - 6:00 PM";"No Information Available";"No Information Available";1;"N";"Y";"Y";"Y";"Y";"N";"Y";"N";;19;;19;;17;;17;;13;;13;11;20;11;20;"N";"1599 Sadie Lane, Louisville, KY, 40216";"1599 Sadie Lane, Louisville, KY, 40216";"No Information Available";"N";"1/31/2023";"Infant To School Age";"L354088";
95780;"Love and Prayer Childcare";"1933 West Madison Street";"Louisville";"JEFFERSON";"KY";40203;5024094780;"Licensed";"APPROVED";20;"Y";"7:30 AM - 5:00 PM";"7:30 AM - 5:00 PM";"7:30 AM - 5:00 PM";"7:30 AM - 5:00 PM";"7:30 AM - 5:00 PM";"No Information Available";"No Information Available";1;"Y";"Y";"Y";"Y";"Y";;"Y";"N";24;30;23;27;21;25;21;25;21;23;21;22;13;20;13;20;"Y";"1933 West Madison Street, Louisville, KY, 40203";"1933 West Madison Street, Louisville, KY, 40203";"No Information Available";"Y";"2/28/2023";"Infant To School Age";"L373373";
202907;"Little Hands Academy";"111 Fairmeade Drive";"Louisville";"JEFFERSON";"KY";40207;5026322940;"Licensed";"APPROVED";54;"Y";"7:00 AM - 5:30 PM";"7:00 AM - 5:30 PM";"7:00 AM - 5:30 PM";"7:00 AM - 5:30 PM";"7:00 AM - 5:30 PM";"No Information Available";"No Information Available";1;"N";"Y";"Y";"Y";"N";;"N";"N";47;47;47;47;47;47;45;45;45;45;45;45;;;;;"No Information Available";"111 Fairmeade Drive, Louisville, KY, 40207";"111 Fairmeade Drive, Louisville, KY, 40207";"No Information Available";"Y";"10/31/2023";"Infant To Two_To_School";"L384274";
191351;"Manslick Learning Academy";"4441 Manslick Rd";"Louisville";"JEFFERSON";"KY";40216;5022901998;"Licensed";"APPROVED";29;"Y";"5:30 AM - 6:30 PM";"5:30 AM - 6:30 PM";"5:30 AM - 6:30 PM";"5:30 AM - 6:30 PM";"5:30 AM - 6:30 PM";"No Information Available";"No Information Available";1;"N";"Y";"Y";"Y";"Y";;"N";"N";40;40;40;40;35;35;35;35;35;35;30;30;25;25;25;25;"No Information Available";"4441 Manslick Rd, Louisville, KY, 40216";"4441 Manslick Rd, Louisville, KY, 40216";"Y";"Y";"12/31/2023";"Infant To School Age";"L383805";
1910;"J-Town Preschool";"3922 Ruckriegel Parkway, Suite 214";"Jeffersontown";"JEFFERSON";"KY";40299;5022679234;"Licensed";"APPROVED";219;"Y";"6:00 AM - 6:00 PM";"6:00 AM - 6:00 PM";"6:00 AM - 6:00 PM";"6:00 AM - 6:00 PM";"6:00 AM - 6:00 PM";"No Information Available";"No Information Available";3;"Y";"Y";"Y";"Y";"Y";"N";"Y";"N";;47;;45;;43;;43;;41;20;38;20;38;20;38;"N";"3922 Ruckriegel Parkway, Suite 214, Jeffersontown, KY, 40299";"3922 Ruckriegel Parkway, Suite 214, Jeffersontown, KY, 40299";"N";"Y";"4/30/2023";"Infant To School Age";"L356580";
64968;"Farmer Elementary Childcare Enrichment Program";"6405 Gellhaus Lane";"Louisville";"JEFFERSON";"KY";40299;5026371575;"Licensed";"APPROVED";99;"Y";"7:00 AM - 6:00 PM";"7:00 AM - 6:00 PM";"7:00 AM - 6:00 PM";"7:00 AM - 6:00 PM";"7:00 AM - 6:00 PM";"No Information Available";"No Information Available";4;"Y";"N";"N";"Y";"Y";"N";"Y";"N";;;;;;;;;;;17;31;17;31;17;31;"N";"2411 Bowman Avenue, Ymca, Louisville, KY, 40217";"6405 Gellhaus Lane, Louisville, KY, 40299";"Y";"Y";"8/31/2023";"Two_To_School To School_Age";"L358528";
179206;"Mukyland's Child Care";"2906 Goose Creek Road";"Louisville";"JEFFERSON";"KY";40241;3059223021;"Certified";"APPROVED";6;"Y";"6:00 AM - 6:00 PM";"6:00 AM - 6:00 PM";"6:00 AM - 6:00 PM";"6:00 AM - 6:00 PM";"6:00 AM - 6:00 PM";"No Information Available";"No Information Available";1;;"N";"N";"N";"N";;"N";"N";17;28;17;28;17;28;16;26;16;26;16;26;15;24;15;24;"No Information Available";"2906 Goose Creek Road, Louisville, KY, 40241";"2906 Goose Creek Road, Louisville, KY, 40241";"No Information Available";"N";"8/31/2024";"No Information Available";"C70970";
906;"Northeast Family YMCA Child Development Center";"9400 Mill Brook Road";"Louisville";"JEFFERSON";"KY";40223;5023294792;"Licensed";"APPROVED";97;"Y";"7:00 AM - 6:00 PM";"7:00 AM - 6:00 PM";"7:00 AM - 6:00 PM";"7:00 AM - 6:00 PM";"7:00 AM - 6:00 PM";"No Information Available";"No Information Available";4;"Y";"Y";"Y";"Y";"N";"N";"N";"N";;63;;61;;55;;52;;52;;52;;;;;"N";"9400 Mill Brook Road, Louisville, KY, 40223";"9400 Mill Brook Road, Louisville, KY, 40223";"Y";"Y";"1/31/2024";"Infant To Two_To_School";"L354890";
180591;"Young Kids Academy";"6501 Shepherdsville Rd.";"Louisville";"JEFFERSON";"KY";40228;5029663636;"Licensed";"APPROVED";49;"Y";"7:00 AM - 6:00 PM";"7:00 AM - 6:00 PM";"7:00 AM - 6:00 PM";"7:00 AM - 6:00 PM";"7:00 AM - 6:00 PM";"No Information Available";"No Information Available";3;"Y";"Y";"Y";"Y";"Y";;"Y";"N";36;36;35;35;34;34;33;33;32;32;32;32;17;32;17;32;"No Information Available";"6501 Shepherdsville Rd., Louisville, KY, 40228";"6501 Shepherdsville Rd., Louisville, KY, 40228";"No Information Available";"Y";"1/31/2024";"Infant To School Age";"L383662";
70872;"Angel House Child Development II";"7805 St. Andrews Church Rd.";"Louisville";"JEFFERSON";"KY";40214;5029336205;"Licensed";"APPROVED";98;"Y";"6:00 AM - 6:00 PM";"6:00 AM - 6:00 PM";"6:00 AM - 6:00 PM";"6:00 AM - 6:00 PM";"6:00 AM - 6:00 PM";"No Information Available";"No Information Available";1;"Y";"Y";"Y";"Y";"Y";"N";"N";"N";43;47;43;47;43;47;34;43;34;43;34;43;32;37;32;37;"N";"7805 St. Andrews Church Rd., Louisville, KY, 40214";"7805 St. Andrews Church Rd., Louisville, KY, 40214";"No Information Available";"Y";"9/30/2023";"Infant To School Age";"L358782";
100891;"Cutie Pie Academy";"2412 Madison Street";"Louisville";"JEFFERSON";"KY";40211;5025947483;"Certified";"APPROVED";6;"Y";"7:00 PM - 6:00 AM";"7:00 PM - 6:00 AM";"7:00 PM - 6:00 AM";"7:00 PM - 6:00 AM";"7:00 PM - 6:00 AM";"No Information Available";"No Information Available";1;;"N";"N";"N";"N";;"N";"N";31;36;31;36;31;36;31;34;31;34;31;34;26;28;26;28;"Y";"2412 Madison Street, Louisville, KY, 40211";"2412 Madison Street, Louisville, KY, 40211";"No Information Available";"N";"10/31/2024";"No Information Available";"C66287";
84677;"Bright Beginnings Learning Center";"2603 Dixie Highway";"Louisville";"JEFFERSON";"KY";40216;5026094646;"Licensed";"APPROVED";48;"Y";"8:00 AM - 6:00 AM";"8:00 AM - 6:00 AM";"8:00 AM - 6:00 AM";"8:00 AM - 6:00 AM";"8:00 AM - 6:00 AM";"No Information Available";"No Information Available";1;"Y";"Y";"Y";"Y";"Y";"N";"Y";"N";43;47;43;47;43;47;34;41;34;41;34;41;32;37;32;37;"N";"2603 Dixie Highway, Louisville, KY, 40216";"2603 Dixie Highway, Louisville, KY, 40216";"Y";"Y";"11/30/2023";"Infant To School Age";"L359328";
179056;"KLA School of Prospect";"8907 Us Hwy 42";"Prospect";"JEFFERSON";"KY";40059;5022920123;"Licensed";"APPROVED";159;;"7:00 AM - 6:00 PM";"7:00 AM - 6:00 PM";"7:00 AM - 6:00 PM";"7:00 AM - 6:00 PM";"7:00 AM - 6:00 PM";"No Information Available";"No Information Available";1;"Y";"Y";"Y";"Y";"N";;"N";"N";;;;;;;;;;;;;;;;;"No Information Available";"8907 Us Hwy 42, Prospect, KY, 40059";"8907 Us Hwy 42, Prospect, KY, 40059";"No Information Available";"N";"9/30/2023";"Infant To Two_To_School";"L383510";
696;"St. Matthews Elementary YMCA SACC";"601 Browns Lane";"Louisville";"JEFFERSON";"KY";40207;5026450184;"Licensed";"APPROVED";294;"Y";"7:00 AM - 6:00 PM";"7:00 AM - 6:00 PM";"7:00 AM - 6:00 PM";"7:00 AM - 6:00 PM";"7:00 AM - 6:00 PM";"No Information Available";"No Information Available";1;"Y";"N";"N";"Y";"Y";"N";"Y";"N";;;;;;;;;;;;;17;31;17;31;"N";"2411 Bowman Avenue, Ymca, Louisville, KY, 40217";"601 Browns Lane, Louisville, KY, 40207";"Y";"Y";"2/29/2024";"Two_To_School To School_Age";"L354360";
1531;"Southside Christian Day Care, #4";"2220 Dixie Highway";"Louisville";"JEFFERSON";"KY";40210;5027761719;"Licensed";"APPROVED";52;"Y";"7:30 AM - 6:00 PM";"7:30 AM - 6:00 PM";"7:30 AM - 6:00 PM";"7:30 AM - 6:00 PM";"7:30 AM - 6:00 PM";"No Information Available";"No Information Available";3;"Y";"Y";"Y";"Y";"Y";"N";"N";"N";47;47;47;47;47;47;41;41;34;41;34;41;32;37;32;37;"N";"3000 Eastpoint Parkway, Louisville, KY, 40223";"2220 Dixie Highway, Louisville, KY, 40210";"Y";"Y";"4/30/2023";"Infant To School Age";"L356097";
1561;"Southside Christian Day Care, #2";"4016 Taylor Boulevard";"Louisville";"JEFFERSON";"KY";40215;5023666266;"Licensed";"APPROVED";53;"Y";"7:00 AM - 6:00 PM";"7:00 AM - 6:00 PM";"7:00 AM - 6:00 PM";"7:00 AM - 6:00 PM";"7:00 AM - 6:00 PM";"No Information Available";"No Information Available";4;"Y";"Y";"Y";"Y";"Y";"N";"N";"N";47;47;47;47;47;47;41;41;34;41;34;41;32;37;32;37;"N";"3000 Eastpoint Parkway, Louisville, KY, 40223";"4016 Taylor Boulevard, Louisville, KY, 40215";"Y";"Y";"6/30/2023";"Infant To School Age";"L356147";
1142;"Our Lady of Lourdes Extended School Day Program";"510 Breckenridge Lane";"Louisville";"JEFFERSON";"KY";40207;5028935881;"Licensed";"APPROVED";132;"Y";"7:15 AM - 6:00 PM";"7:15 AM - 6:00 PM";"7:15 AM - 6:00 PM";"7:15 AM - 6:00 PM";"7:15 AM - 6:00 PM";"No Information Available";"No Information Available";1;"Y";"N";"N";"Y";"Y";;"Y";"N";;;;;;;;28.25;;28.25;;28.25;13.9;;13.9;;"No Information Available";"510 Breckenridge Lane, Louisville, KY, 40207";"510 Breckenridge Lane, Louisville, KY, 40207";"No Information Available";"N";"3/31/2023";"Two_To_School To School_Age";"L355429";
714;"S.A.F.E. St. Athanasius After School Care";"5915 Outer Loop Drive";"Louisville";"JEFFERSON";"KY";40219;5029692345;"Licensed";"APPROVED";174;"Y";"7:00 AM - 6:00 PM";"7:00 AM - 6:00 PM";"7:00 AM - 6:00 PM";"7:00 AM - 6:00 PM";"7:00 AM - 6:00 PM";"No Information Available";"No Information Available";1;"Y";"N";"N";"Y";"Y";"N";"Y";"N";;;;;;;13;;13;;15;;15;;15;;"N";"5915 Outer Loop Drive, Louisville, KY, 40219";"5915 Outer Loop Drive, Louisville, KY, 40219";"No Information Available";"Y";"4/30/2023";"Two_To_School To School_Age";"L354419";
191364;"Beanie's Little Sweeties Childcare";"247 South Shawnee Terrace";"Louisville";"JEFFERSON";"KY";40212;5024080245;"Certified";"APPROVED";6;"Y";"6:00 AM - 7:00 PM";"6:00 AM - 7:00 PM";"6:00 AM - 7:00 PM";"6:00 AM - 7:00 PM";"6:00 AM - 7:00 PM";"6:00 AM - 7:00 PM";"6:00 AM - 7:00 PM";1;;"N";"N";"N";"N";;"N";"N";25;35;25;35;25;35;25;35;25;35;25;35;25;35;25;35;"No Information Available";"247 South Shawnee Terrace, Louisville, KY, 40212";"247 South Shawnee Terrace, Louisville, KY, 40212";"Y";"Y";"6/30/2024";"No Information Available";"C71033";
73791;"Cyn-Tee's Childcare";"1814 Nobel Place";"Louisville";"JEFFERSON";"KY";40216;5024490397;"Certified";"APPROVED";6;"Y";"6:00 AM - 9:30 PM";"6:00 AM - 9:30 PM";"6:00 AM - 9:30 PM";"6:00 AM - 9:30 PM";"6:00 AM - 9:30 PM";"No Information Available";"No Information Available";1;;"N";"N";"N";"N";"N";"N";"N";43;47;43;47;43;47;34;41;34;41;34;41;32;37;32;37;"Y";"1814 Nobel Place, Louisville, KY, 40216";"1814 Nobel Place, Louisville, KY, 40216";"Y";"Y";"7/31/2023";"No Information Available";"C52772";
168700;"Laugh and Learn Child Development Center";"4314 Cane Run Rd.";"Louisville";"JEFFERSON";"KY";40216;5026891615;"Licensed";"APPROVED";85;"Y";"6:30 AM - 6:00 PM";"6:30 AM - 6:00 PM";"6:30 AM - 6:00 PM";"6:30 AM - 6:00 PM";"6:30 AM - 6:00 PM";"No Information Available";"No Information Available";1;"Y";"Y";"Y";"Y";"Y";;"Y";"N";40;45;40;45;40;45;34;39;34;39;34;39;32;35;32;35;"Y";"4314 Cane Run Rd., Louisville, KY, 40216";"4314 Cane Run Rd., Louisville, KY, 40216";"No Information Available";"Y";"4/30/2023";"Infant To School Age";"L383484";
202602;"OVEC Newburg Head Start";"1818 Rangeland Road";"Louisville";"JEFFERSON";"KY";40219;5022031857;"Licensed";"APPROVED";106;"Y";"7:30 AM - 5:00 PM";"7:30 AM - 5:00 PM";"7:30 AM - 5:00 PM";"7:30 AM - 5:00 PM";"7:30 AM - 5:00 PM";"No Information Available";"No Information Available";1;"N";"N";"N";"Y";"N";;"N";"N";;;;;;;19;27;19;27;;;;;;;"No Information Available";"1818 Rangeland Road, Louisville, KY, 40219";"1818 Rangeland Road, Louisville, KY, 40219";"Y";"Y";"5/31/2023";"Two_To_School";"L384149";
60175;"Nanny's Playworld";"9936 Vieux Carre Drive";"Louisville";"JEFFERSON";"KY";40223;5026145016;"Certified";"APPROVED";6;"Y";"6:00 AM - 6:00 PM";"6:00 AM - 6:00 PM";"6:00 AM - 6:00 PM";"6:00 AM - 6:00 PM";"6:00 AM - 6:00 PM";"No Information Available";"No Information Available";1;;"N";"N";"N";"N";"N";"N";"N";;30;;30;;30;;30;;30;;30;;30;;30;"N";"9936 Vieux Carre Drive, Louisville, KY, 40223";"9936 Vieux Carre Drive, Louisville, KY, 40223";"Y";"N";"1/31/2023";"No Information Available";"C6495";
179618;"Alex R. Kennedy Childcare Enrichment Program";"4515 Taylorsville Rd";"Louisville";"JEFFERSON";"KY";40220;5024710265;"Licensed";"APPROVED";156;"Y";"7:00 AM - 6:00 PM";"7:00 AM - 6:00 PM";"7:00 AM - 6:00 PM";"7:00 AM - 6:00 PM";"7:00 AM - 6:00 PM";"No Information Available";"No Information Available";1;"Y";"N";"N";"Y";"Y";;"Y";"N";;;;;;;;;;;;;17;31;17;31;"No Information Available";"2411 Bowman Avenue, Ymca, Louisville, KY, 40217";"4515 Taylorsville Rd, Louisville, KY, 40220";"Y";"Y";"2/29/2024";"Two_To_School To School_Age";"L383559";
141;"Our House Preschool & Child Care";"4310 Billtown Road";"Louisville";"JEFFERSON";"KY";40299;5022674444;"Licensed";"APPROVED";49;"Y";"7:00 AM - 5:30 PM";"7:00 AM - 5:30 PM";"7:00 AM - 5:30 PM";"7:00 AM - 5:30 PM";"7:00 AM - 5:30 PM";"No Information Available";"No Information Available";1;"Y";"N";"Y";"Y";"Y";"N";"N";"N";;;;36;;32;;32;;32;;;;;;;"N";"4310 Billtown Road, Louisville, KY, 40299";"4310 Billtown Road, Louisville, KY, 40299";"No Information Available";"N";"11/30/2023";"Toddler To School_Age";"L352236";
191118;"Kidz Korner Learning Academy";"9615 Newbridge Rd";"Louisville";"JEFFERSON";"KY";40291;5022394400;"Licensed";"APPROVED";90;"Y";"6:00 AM - 7:00 PM";"6:00 AM - 7:00 PM";"6:00 AM - 7:00 PM";"6:00 AM - 7:00 PM";"6:00 AM - 7:00 PM";"No Information Available";"No Information Available";1;"N";"Y";"Y";"Y";"Y";;"N";"N";38;38;38;38;38;38;36;36;36;36;36;36;22;32;22;32;"No Information Available";"119 Matthew Bleemel Dr, Mt. Washington, KY, 40047";"9615 Newbridge Rd, Louisville, KY, 40291";"No Information Available";"Y";"8/31/2023";"Infant To School Age";"L383769";
202983;"Young Kids Academy/Buechel";"4314 Norfolk Drive";"Louisville";"JEFFERSON";"KY";40218;5026902008;"Licensed";"APPROVED";97;"Y";"7:00 AM - 6:00 PM";"7:00 AM - 6:00 PM";"7:00 AM - 6:00 PM";"7:00 AM - 6:00 PM";"7:00 AM - 6:00 PM";"No Information Available";"No Information Available";1;"N";"Y";"Y";"Y";"Y";;"N";"N";36;36;35;35;34;34;33;33;32;32;32;32;17;32;17;32;"No Information Available";"4314 Norfolk Drive, Louisville, KY, 40218";"4314 Norfolk Drive, Louisville, KY, 40218";"No Information Available";"Y";"2/28/2023";"Infant To School Age";"L384303";
1261;"St. Aloysius Preschool";"122 Mt. Mercy Drive";"Pewee Valley";"OLDHAM";"KY";40056;5022418516;"Licensed";"APPROVED";213;"Y";"8:00 AM - 6:00 PM";"8:00 AM - 6:00 PM";"8:00 AM - 6:00 PM";"8:00 AM - 6:00 PM";"8:00 AM - 6:00 PM";"No Information Available";"No Information Available";3;"Y";"N";"Y";"Y";"Y";;"N";"N";;;;;;;16.86;35.21;16.86;35.21;16.86;35.21;;;;;"No Information Available";"122 Mt. Mercy Drive, Pewee Valley, KY, 40056";"122 Mt. Mercy Drive, Pewee Valley, KY, 40056";"No Information Available";"N";"4/30/2023";"Toddler To School_Age";"L355652";
64111;"Temple Academy Daycare and Learning Center";"723 South 45th Street";"Louisville";"JEFFERSON";"KY";40211;5027495655;"Licensed";"APPROVED";111;"Y";"No Information Available";"No Information Available";"No Information Available";"No Information Available";"No Information Available";"No Information Available";"No Information Available";3;"Y";"Y";"Y";"Y";"Y";"N";"Y";"N";32;32;32;32;32;32;27;27;27;27;27;27;23;23;23;23;"N";"723 South 45th Street, Louisville, KY, 40211";"723 South 45th Street, Louisville, KY, 40211";"Y";"Y";"5/31/2023";"Infant To School Age";"L358445";
202172;"Hwang's Martial Arts Childcare";"7321 Preston Hwy";"Louisville";"JEFFERSON";"KY";40219;5029665222;"Licensed";"APPROVED";60;"Y";"7:00 AM - 6:00 PM";"7:00 AM - 6:00 PM";"7:00 AM - 6:00 PM";"7:00 AM - 6:00 PM";"7:00 AM - 6:00 PM";"No Information Available";"No Information Available";1;"N";"N";"N";"N";"Y";;"Y";"N";;;;;;;;;;;19.8;40;19.8;40;19.8;40;"No Information Available";"7321 Preston Hwy, Louisville, KY, 40219";"7321 Preston Hwy, Louisville, KY, 40219";"No Information Available";"Y";"3/31/2023";"School_Age";"L383995";
647;"John Paul II Academy Early Childhood Program / After School Care";"3525 Goldsmith Lane";"Louisville";"JEFFERSON";"KY";40220;5024521712;"Licensed";"APPROVED";125;"Y";"7:00 AM - 6:00 PM";"7:00 AM - 6:00 PM";"7:00 AM - 6:00 PM";"7:00 AM - 6:00 PM";"7:00 AM - 6:00 PM";"No Information Available";"No Information Available";3;"Y";"N";"N";"Y";"Y";"N";"N";"N";;;;;;;19.56;32.03;19.56;32.03;19.56;32.03;15.43;;15.43;;"N";"3525 Goldsmith Lane, Louisville, KY, 40220";"3525 Goldsmith Lane, Louisville, KY, 40220";"No Information Available";"Y";"2/28/2023";"Two_To_School To School_Age";"L354239";
808;"Fern Creek Baptist Child Development Center";"5920 Bardstown Road";"Louisville";"JEFFERSON";"KY";40291;5022398952;"Licensed";"APPROVED";60;"N";"9:00 AM - 3:00 PM";"9:00 AM - 3:00 PM";"9:00 AM - 3:00 PM";"9:00 AM - 3:00 PM";"9:00 AM - 3:00 PM";"No Information Available";"No Information Available";1;"N";"N";"N";"Y";"N";;"Y";"N";;;;;;;;;;;;;;;;;"No Information Available";"5920 Bardstown Road, Louisville, KY, 40291";"5920 Bardstown Road, Louisville, KY, 40291";"No Information Available";"N";"2/28/2023";"Two_To_School";"L354639";
62409;"My Little Testimonies Child Development";"6210 Shepherdsville Road";"Louisville";"JEFFERSON";"KY";40228;5029698788;"Licensed";"APPROVED";30;"Y";"6:00 AM - 6:00 PM";"6:00 AM - 6:00 PM";"6:00 AM - 6:00 PM";"6:00 AM - 6:00 PM";"6:00 AM - 6:00 PM";"No Information Available";"No Information Available";1;"Y";"Y";"Y";"Y";"Y";"N";"N";"N";35;33;35;30;35;29;35;29;25;27;25;27;35;25;35;25;"Y";"6210 Shepherdsville Road, Louisville, KY, 40228";"6210 Shepherdsville Road, Louisville, KY, 40228";"No Information Available";"Y";"10/31/2023";"Infant To School Age";"L358161";
