"FacilityID";"TypeofRegulation";"Date";"Details";"Results"
"8000581138_1";" Licensing ";" 02/03/2021 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=8000581138&LocationNumber=1&DocumentNumber=5002905214"
"8000581138_1";" Licensing ";" 12/18/2019 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=8000581138&LocationNumber=1&DocumentNumber=5002173379"
"8000581138_1";" Licensing ";" 09/27/2019 ";" No violations found ***";
"8000581138_1";" Licensing ";" 11/08/2018 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=8000581138&LocationNumber=1&DocumentNumber=5001416198"
"2000589162_1";" Certification ";" 05/21/2021 ";" See Violations below";
"2000589162_1";" Certification ";" 05/22/2019 ";" No violations found ***";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=2000589162&LocationNumber=1&DocumentNumber=5001660197"
"2000580662_1";" Licensing ";" 10/16/2020 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=2000580662&LocationNumber=1&DocumentNumber=5002636921"
"2000580662_1";" Licensing ";" 05/07/2019 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=2000580662&LocationNumber=1&DocumentNumber=5001655320"
"2000580662_1";" Licensing ";" 04/18/2019 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=2000580662&LocationNumber=1&DocumentNumber=5001624524"
"9000584159_1";" Licensing ";" 12/02/2020 ";" No violations found ***";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=9000584159&LocationNumber=1&DocumentNumber=5002698764"
"9000584159_1";" Licensing ";" 10/08/2019 ";" See Violations below";
"9000584159_1";" Licensing ";" 04/18/2019 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=9000584159&LocationNumber=1&DocumentNumber=5001621277"
"5000581565_1";" Licensing ";" 01/08/2021 ";" No violations found ***";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=5000581565&LocationNumber=1&DocumentNumber=5002752121"
"5000581565_1";" Licensing ";" 10/24/2019 ";" No violations found ***";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=5000581565&LocationNumber=1&DocumentNumber=5002027643"
"5000581565_1";" Licensing ";" 11/02/2018 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=5000581565&LocationNumber=1&DocumentNumber=5001354153"
"2000583432_1";" Licensing ";" 11/08/2018 ";" Warning Letter ";
"9000589199_1";" Licensing ";" 12/16/2020 ";" No violations found ***";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=9000589199&LocationNumber=1&DocumentNumber=5002733925"
"9000589199_1";" Licensing ";" 10/24/2019 ";" No violations found ***";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=9000589199&LocationNumber=1&DocumentNumber=5002028008"
"9000589199_1";" Licensing ";" 11/08/2018 ";" No violations found ***";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=9000589199&LocationNumber=1&DocumentNumber=5001349549"
"5000589675_1";" Certification ";" 12/30/2020 ";" No violations found ***";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=5000589675&LocationNumber=1&DocumentNumber=5002740600"
"5000589675_1";" Certification ";" 07/05/2019 ";" No violations found ***";
"5000589675_1";" Certification ";" 12/19/2018 ";" No violations found ***";
"4000572674_1";" Licensing ";" 09/01/2021 ";" No violations found ***";
"4000572674_1";" Licensing ";" 02/03/2021 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=4000572674&LocationNumber=1&DocumentNumber=5002803911"
"4000572674_1";" Licensing ";" 11/13/2019 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=4000572674&LocationNumber=1&DocumentNumber=5002116207"
"4000572674_1";" Licensing ";" 11/15/2018 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=4000572674&LocationNumber=1&DocumentNumber=5001372921"
"8000557778_1";" Licensing ";" 09/27/2019 ";" Forfeiture: $150 ";
"8000557778_1";" Licensing ";" 06/06/2019 ";" Warning Letter ";
"8000557778_1";" Licensing ";" 06/06/2019 ";" Orders Letter ";
"8000557778_1";" Licensing ";" 02/20/2019 ";" Warning Letter ";
"576370_1";" Licensing ";" 01/20/2021 ";" No violations found ***";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=576370&LocationNumber=1&DocumentNumber=5002768032"
"576370_1";" Licensing ";" 10/24/2019 ";" No violations found ***";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=576370&LocationNumber=1&DocumentNumber=5002027626"
"576370_1";" Licensing ";" 01/07/2019 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=576370&LocationNumber=1&DocumentNumber=5001427130"
"576370_1";" Licensing ";" 11/02/2018 ";" No violations found ***";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=576370&LocationNumber=1&DocumentNumber=5001345376"
"4000589224_1";" Licensing ";" 09/04/2019 ";" Orders Letter ";
"4000589224_1";" Licensing ";" 02/21/2019 ";" Orders Letter ";
"9000588669_1";" Licensing ";" 03/21/2019 ";" Warning Letter ";
"9000588669_1";" Licensing ";" 01/10/2019 ";" Forfeiture: $50 ";
"9000588669_1";" Licensing ";" 11/14/2018 ";" Orders Letter ";
"9000588669_1";" Licensing ";" 11/14/2018 ";" Forfeiture: $100 ";
"2000557222_1";" Licensing ";" 02/03/2021 ";" No violations found ***";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=2000557222&LocationNumber=1&DocumentNumber=5002787330"
"2000557222_1";" Licensing ";" 02/18/2020 ";" No violations found ***";
"2000557222_1";" Licensing ";" 12/03/2019 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=2000557222&LocationNumber=1&DocumentNumber=5002173549"
"2000557222_1";" Licensing ";" 11/27/2018 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=2000557222&LocationNumber=1&DocumentNumber=5001405398"
"1000559231_4";" Licensing ";" 12/10/2020 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=1000559231&LocationNumber=4&DocumentNumber=5002747253"
"1000559231_4";" Licensing ";" 09/19/2019 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=1000559231&LocationNumber=4&DocumentNumber=5001979812"
"1000559231_4";" Licensing ";" 06/20/2019 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=1000559231&LocationNumber=4&DocumentNumber=5001755947"
"1000559231_4";" Licensing ";" 04/02/2019 ";" No violations found ***";
"1000559231_4";" Certification ";" 02/13/2019 ";" No violations found ***";
"9000581439_1";" Licensing ";" 12/23/2020 ";" No violations found ***";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=9000581439&LocationNumber=1&DocumentNumber=5002736489"
"9000581439_1";" Licensing ";" 08/08/2019 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=9000581439&LocationNumber=1&DocumentNumber=5001938197"
"9000581439_1";" Licensing ";" 05/07/2019 ";" No violations found ***";
"2000576732_1";" Licensing ";" 08/25/2021 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=2000576732&LocationNumber=1&DocumentNumber=5003142963"
"2000576732_1";" Licensing ";" 04/29/2021 ";" No violations found ***";
"9000590529_1";" Licensing ";" 06/02/2021 ";" No violations found ***";
"7000578097_1";" Licensing ";" 09/01/2021 ";" No violations found ***";
"7000578097_1";" Licensing ";" 05/19/2021 ";" No violations found ***";
"7000578097_1";" Licensing ";" 04/05/2021 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=7000578097&LocationNumber=1&DocumentNumber=5002939258"
"590360_1";" Certification ";" 03/08/2021 ";" No violations found ***";
"9000560799_1";" Licensing ";" 10/28/2020 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=9000560799&LocationNumber=1&DocumentNumber=5002708058"
"9000560799_1";" Licensing ";" 02/05/2020 ";" See Violations below";
"9000560799_1";" Licensing ";" 08/14/2019 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=9000560799&LocationNumber=1&DocumentNumber=5002022409"
"5000567775_1";" Licensing ";" 05/14/2021 ";" No violations found ***";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=5000567775&LocationNumber=1&DocumentNumber=5002957224"
"5000567775_1";" Licensing ";" 09/11/2020 ";" No violations found ***";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=5000567775&LocationNumber=1&DocumentNumber=5002556540"
"5000567775_1";" Licensing ";" 05/09/2019 ";" No violations found ***";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=5000567775&LocationNumber=1&DocumentNumber=5001640809"
"7000557777_1";" Licensing ";" 10/22/2020 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=7000557777&LocationNumber=1&DocumentNumber=5002674028"
"7000557777_1";" Licensing ";" 07/18/2019 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=7000557777&LocationNumber=1&DocumentNumber=5001847439"
"9000577839_3";" Licensing ";" 03/02/2021 ";" No violations found ***";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=9000577839&LocationNumber=3&DocumentNumber=5002826122"
"9000577839_3";" Licensing ";" 12/11/2020 ";" No violations found ***";
"9000577839_3";" Licensing ";" 12/27/2019 ";" No violations found ***";
"9000577839_3";" Licensing ";" 11/07/2019 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=9000577839&LocationNumber=3&DocumentNumber=5002097430"
"9000577839_3";" Licensing ";" 09/24/2019 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=9000577839&LocationNumber=3&DocumentNumber=5001944889"
"9000577839_3";" Licensing ";" 04/02/2019 ";" No violations found ***";
"9000577839_3";" Licensing ";" 12/04/2018 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=9000577839&LocationNumber=3&DocumentNumber=5001376339"
"5000567415_1";" Licensing ";" 04/19/2021 ";" No violations found ***";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=5000567415&LocationNumber=1&DocumentNumber=5002905559"
"5000567415_1";" Licensing ";" 03/11/2020 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=5000567415&LocationNumber=1&DocumentNumber=5002685764"
"5000567415_1";" Licensing ";" 02/05/2020 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=5000567415&LocationNumber=1&DocumentNumber=5002236584"
"5000567415_1";" Licensing ";" 11/06/2019 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=5000567415&LocationNumber=1&DocumentNumber=5002068788"
"5000567415_1";" Licensing ";" 05/14/2019 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=5000567415&LocationNumber=1&DocumentNumber=5001702398"
"5000567415_1";" Licensing ";" 03/11/2019 ";" No violations found ***";
"5000567415_1";" Licensing ";" 02/28/2019 ";" No violations found ***";
"5000567415_1";" Licensing ";" 11/27/2018 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=5000567415&LocationNumber=1&DocumentNumber=5001381782"
"8000588538_1";" Licensing ";" 08/24/2021 ";" See Violations below";
"8000588538_1";" Licensing ";" 08/25/2020 ";" See Violations below";
"8000588538_1";" Licensing ";" 08/24/2020 ";" No violations found ***";
"8000588538_1";" Licensing ";" 04/02/2019 ";" See Violations below";
"8000584498_1";" Licensing ";" 01/05/2021 ";" No violations found ***";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=8000584498&LocationNumber=1&DocumentNumber=5002747081"
"8000584498_1";" Licensing ";" 12/09/2020 ";" See Violations below";
"8000584498_1";" Licensing ";" 07/23/2019 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=8000584498&LocationNumber=1&DocumentNumber=5001824555"
"8000584498_1";" Licensing ";" 12/06/2018 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=8000584498&LocationNumber=1&DocumentNumber=5001380964"
"8000584498_1";" Licensing ";" 12/03/2018 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=8000584498&LocationNumber=1&DocumentNumber=5001378737"
"7000556247_1";" Licensing ";" 04/21/2021 ";" No violations found ***";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=7000556247&LocationNumber=1&DocumentNumber=5002913760"
"7000556247_1";" Licensing ";" 11/07/2019 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=7000556247&LocationNumber=1&DocumentNumber=5002247163"
"7000556247_1";" Licensing ";" 08/23/2019 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=7000556247&LocationNumber=1&DocumentNumber=5002247191"
"7000556247_1";" Licensing ";" 04/01/2019 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=7000556247&LocationNumber=1&DocumentNumber=5001579520"
"2000577822_1";" Licensing ";" 05/07/2020 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=2000577822&LocationNumber=1&DocumentNumber=5002365562"
"2000577822_1";" Licensing ";" 10/22/2019 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=2000577822&LocationNumber=1&DocumentNumber=5002105236"
"2000577822_1";" Licensing ";" 04/16/2019 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=2000577822&LocationNumber=1&DocumentNumber=5001662189"
"2000577822_1";" Licensing ";" 12/11/2018 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=2000577822&LocationNumber=1&DocumentNumber=5001408656"
"7000570017_1";" Certification ";" 06/23/2021 ";" No violations found ***";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=7000570017&LocationNumber=1&DocumentNumber=5003067567"
"7000570017_1";" Certification ";" 10/05/2020 ";" No violations found ***";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=7000570017&LocationNumber=1&DocumentNumber=5002609681"
"7000570017_1";" Certification ";" 12/18/2019 ";" No violations found ***";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=7000570017&LocationNumber=1&DocumentNumber=5002127090"
"7000570017_1";" Certification ";" 09/04/2019 ";" No violations found ***";
"7000570017_1";" Certification ";" 10/16/2018 ";" No violations found ***";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=7000570017&LocationNumber=1&DocumentNumber=5001286671"
"9000577809_1";" Licensing ";" 10/30/2020 ";" No violations found ***";
"9000577809_1";" Licensing ";" 09/18/2019 ";" No violations found ***";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=9000577809&LocationNumber=1&DocumentNumber=5001942696"
"9000577809_1";" Licensing ";" 04/04/2019 ";" No violations found ***";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=9000577809&LocationNumber=1&DocumentNumber=5001580983"
"9000577809_1";" Licensing ";" 09/13/2018 ";" No violations found ***";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=9000577809&LocationNumber=1&DocumentNumber=5001242038"
"9000577809_12";" Licensing ";" 08/30/2021 ";" No violations found ***";
"9000577809_12";" Licensing ";" 06/08/2021 ";" No violations found ***";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=9000577809&LocationNumber=12&DocumentNumber=5003006333"
"9000577809_12";" Licensing ";" 10/21/2020 ";" No violations found ***";
"9000577809_12";" Licensing ";" 02/19/2020 ";" No violations found ***";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=9000577809&LocationNumber=12&DocumentNumber=5002270563"
"9000577809_12";" Licensing ";" 09/18/2019 ";" No violations found ***";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=9000577809&LocationNumber=12&DocumentNumber=5001942686"
"9000577809_12";" Licensing ";" 09/17/2019 ";" No violations found ***";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=9000577809&LocationNumber=12&DocumentNumber=5001942375"
"9000577809_12";" Licensing ";" 01/16/2019 ";" No violations found ***";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=9000577809&LocationNumber=12&DocumentNumber=5001482786"
"9000577809_12";" Licensing ";" 10/08/2018 ";" No violations found ***";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=9000577809&LocationNumber=12&DocumentNumber=5001280569"
"9000577809_12";" Licensing ";" 09/20/2018 ";" No violations found ***";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=9000577809&LocationNumber=12&DocumentNumber=5001275650"
"9000577809_15";" Licensing ";" 08/24/2021 ";" No violations found ***";
"9000577809_15";" Licensing ";" 02/18/2021 ";" No violations found ***";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=9000577809&LocationNumber=15&DocumentNumber=5002806491"
"9000577809_15";" Licensing ";" 12/16/2020 ";" No violations found ***";
"9000577809_15";" Licensing ";" 09/18/2019 ";" No violations found ***";
"9000577809_15";" Licensing ";" 09/16/2019 ";" No violations found ***";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=9000577809&LocationNumber=15&DocumentNumber=5001905996"
"9000577809_15";" Licensing ";" 11/14/2018 ";" No violations found ***";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=9000577809&LocationNumber=15&DocumentNumber=5001360807"
"9000560179_1";" Licensing ";" 08/19/2021 ";" No violations found ***";
"9000560179_1";" Licensing ";" 03/31/2021 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=9000560179&LocationNumber=1&DocumentNumber=5002892915"
"9000560179_1";" Licensing ";" 11/09/2020 ";" No violations found ***";
"9000560179_1";" Licensing ";" 11/04/2020 ";" No violations found ***";
"9000560179_1";" Licensing ";" 08/24/2020 ";" No violations found ***";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=9000560179&LocationNumber=1&DocumentNumber=5002522418"
"9000560179_1";" Licensing ";" 06/17/2020 ";" No violations found ***";
"9000560179_1";" Licensing ";" 11/05/2019 ";" No violations found ***";
"9000560179_1";" Licensing ";" 09/18/2019 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=9000560179&LocationNumber=1&DocumentNumber=5001970024"
"9000560179_1";" Licensing ";" 05/21/2019 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=9000560179&LocationNumber=1&DocumentNumber=5001687932"
