"ProviderUID";"CertificateNumber";"Category";"Type";"Status";"IssueDate";"ExpirationDate"
"905eb5803944fae359d2dfbe6009e9da";"CER-00085413";"Certificate of Compliance";"Regular";"Closed";"10/12/2015";"10/12/2016"
"905eb5803944fae359d2dfbe6009e9da";"CER-00098890";"Certificate of Compliance";"Regular";"Closed";"10/12/2016";"10/12/2017"
"905eb5803944fae359d2dfbe6009e9da";"CER-00121756";"Certificate of Compliance";"Regular";"Closed";"10/12/2017";"10/12/2018"
"905eb5803944fae359d2dfbe6009e9da";"CER-00136416";"Certificate of Compliance";"Regular";"Closed";"10/12/2018";"10/12/2019"
"905eb5803944fae359d2dfbe6009e9da";"CER-00150636";"Certificate of Compliance";"Regular";"Closed";"10/12/2019";"10/12/2020"
"905eb5803944fae359d2dfbe6009e9da";"CER-00164115";"Certificate of Compliance";"Regular";"Granted";"10/12/2020";"10/12/2021"
"2546fe5232ec4842f9c4df44a83db3cc";"CER-00082422";"Certificate of Compliance";"Regular";"Closed";"06/24/2015";"06/24/2016"
"2546fe5232ec4842f9c4df44a83db3cc";"CER-00097535";"Certificate of Compliance";"Regular";"Closed";"06/24/2016";"06/24/2017"
"2546fe5232ec4842f9c4df44a83db3cc";"CER-00113718";"Certificate of Compliance";"Regular";"Closed";"06/24/2017";"06/24/2018"
"2546fe5232ec4842f9c4df44a83db3cc";"CER-00129286";"Certificate of Compliance";"Regular";"Closed";"06/24/2018";"06/24/2019"
"2546fe5232ec4842f9c4df44a83db3cc";"CER-00147929";"Certificate of Compliance";"Regular";"Closed";"06/24/2019";"06/24/2020"
"2546fe5232ec4842f9c4df44a83db3cc";"CER-00162195";"Certificate of Compliance";"Regular";"Granted";"06/24/2020";"06/24/2021"
"3c3e8e7244fbbff3720a3e241ae34ef6";"CER-00085767";"Certificate of Compliance";"Regular";"Closed";"09/12/2015";"09/12/2016"
"3c3e8e7244fbbff3720a3e241ae34ef6";"CER-00107615";"Certificate of Compliance";"Provisional";"Closed";"09/12/2016";"03/12/2017"
"3c3e8e7244fbbff3720a3e241ae34ef6";"CER-00108570";"Certificate of Compliance";"Regular";"Closed";"03/12/2017";"03/12/2018"
"3c3e8e7244fbbff3720a3e241ae34ef6";"CER-00124493";"Certificate of Compliance";"Regular";"Closed";"03/12/2018";"03/12/2019"
"3c3e8e7244fbbff3720a3e241ae34ef6";"CER-00142999";"Certificate of Compliance";"Regular";"Closed";"03/12/2019";"03/12/2020"
"3c3e8e7244fbbff3720a3e241ae34ef6";"CER-00159735";"Certificate of Compliance";"Regular";"Awaiting Renewal";"03/12/2020";"03/12/2021"
"cb13809ecad0a2fe2db3b296134138f3";"CER-00128474";"Certificate of Compliance";"Regular";"Closed";"05/01/2018";"09/05/2018"
"cb13809ecad0a2fe2db3b296134138f3";"CER-00134547";"Certificate of Compliance";"Regular";"Closed";"09/05/2018";"09/05/2019"
"cb13809ecad0a2fe2db3b296134138f3";"CER-00150729";"Certificate of Compliance";"Regular";"Closed";"09/05/2019";"09/05/2020"
"cb13809ecad0a2fe2db3b296134138f3";"CER-00166144";"Certificate of Compliance";"Regular";"Granted";"09/05/2020";"09/05/2021"
"99aaacaf35ad77011296a402f4abf0a5";"CER-00081460";"Certificate of Compliance";"Regular";"Closed";"04/09/2015";"04/09/2016"
"99aaacaf35ad77011296a402f4abf0a5";"CER-00093858";"Certificate of Compliance";"Regular";"Closed";"04/09/2016";"04/09/2017"
"99aaacaf35ad77011296a402f4abf0a5";"CER-00109902";"Certificate of Compliance";"Regular";"Closed";"04/09/2017";"04/09/2018"
"99aaacaf35ad77011296a402f4abf0a5";"CER-00126049";"Certificate of Compliance";"Regular";"Closed";"04/09/2018";"04/09/2019"
"99aaacaf35ad77011296a402f4abf0a5";"CER-00142112";"Certificate of Compliance";"Regular";"Closed";"04/09/2019";"04/09/2020"
"99aaacaf35ad77011296a402f4abf0a5";"CER-00157999";"Certificate of Compliance";"Regular";"Closed";"04/09/2020";"04/09/2021"
"99aaacaf35ad77011296a402f4abf0a5";"CER-00164145";"Certificate of Compliance";"Regular";"Awaiting Renewal";"09/09/2020";"04/09/2021"
"3a18299f0f80f16ec9b176fa6e18e52c";"CER-00078294";"Certificate of Compliance";"Regular";"Closed";"03/03/2015";"03/03/2016"
"3a18299f0f80f16ec9b176fa6e18e52c";"CER-00091031";"Certificate of Compliance";"Regular";"Closed";"03/03/2016";"03/03/2017"
"3a18299f0f80f16ec9b176fa6e18e52c";"CER-00105464";"Certificate of Compliance";"Regular";"Closed";"03/03/2017";"03/03/2018"
"3a18299f0f80f16ec9b176fa6e18e52c";"CER-00122446";"Certificate of Compliance";"Regular";"Closed";"03/03/2018";"03/03/2019"
"3a18299f0f80f16ec9b176fa6e18e52c";"CER-00140107";"Certificate of Compliance";"Regular";"Closed";"03/03/2019";"03/03/2020"
"3a18299f0f80f16ec9b176fa6e18e52c";"CER-00156027";"Certificate of Compliance";"Regular";"Awaiting Renewal";"03/03/2020";"03/03/2021"
"ac7d87db93c45eb025f1e63a540e5bef";"CER-00073184";"Certificate of Registration";"Regular";"Closed";"09/23/2014";"09/23/2016"
"ac7d87db93c45eb025f1e63a540e5bef";"CER-00099012";"Certificate of Registration";"Regular";"Closed";"07/21/2016";"07/21/2017"
"ac7d87db93c45eb025f1e63a540e5bef";"CER-00114660";"Certificate of Compliance";"Regular";"Closed";"07/21/2017";"07/21/2018"
"ac7d87db93c45eb025f1e63a540e5bef";"CER-00132149";"Certificate of Compliance";"Regular";"Closed";"07/21/2018";"07/21/2019"
"ac7d87db93c45eb025f1e63a540e5bef";"CER-00148744";"Certificate of Compliance";"Regular";"Closed";"07/21/2019";"07/21/2020"
"ac7d87db93c45eb025f1e63a540e5bef";"CER-00164060";"Certificate of Compliance";"Regular";"Granted";"07/21/2020";"07/21/2021"
"270d64028dacabf7f63e05a3bab417ae";"CER-00145215";"Certificate of Compliance";"Provisional";"Closed";"04/29/2019";"10/29/2019"
"96a45d8e777377cbbb272e19d6cd0380";"CER-00145217";"Certificate of Compliance";"Provisional";"Closed";"04/29/2019";"10/29/2019"
"dff885df8cb97f031b773c9c27fc01a1";"CER-00145182";"Certificate of Compliance";"Regular";"Closed";"04/29/2019";"04/29/2020"
"dff885df8cb97f031b773c9c27fc01a1";"CER-00159880";"Certificate of Compliance";"Regular";"Granted";"04/29/2020";"04/29/2021"
"e916dd14c352f72c3a72fd6d6cd1d01a";"CER-00145218";"Certificate of Compliance";"Provisional";"Closed";"04/29/2019";"10/29/2019"
"f99e55a0870fac6a4341b2dd69fa136b";"CER-00145219";"Certificate of Compliance";"Provisional";"Closed";"04/29/2019";"10/29/2019"
"7b1e5a47728ba3064f3f4ff6632b7bff";"CER-00082462";"Certificate of Compliance";"Regular";"Closed";"04/14/2015";"04/14/2016"
"7b1e5a47728ba3064f3f4ff6632b7bff";"CER-00093868";"Certificate of Compliance";"Regular";"Closed";"04/14/2016";"04/14/2017"
"7b1e5a47728ba3064f3f4ff6632b7bff";"CER-00110489";"Certificate of Compliance";"Regular";"Closed";"04/14/2017";"04/14/2018"
"7b1e5a47728ba3064f3f4ff6632b7bff";"CER-00125119";"Certificate of Compliance";"Regular";"Closed";"04/14/2018";"04/14/2019"
"7b1e5a47728ba3064f3f4ff6632b7bff";"CER-00143207";"Certificate of Compliance";"Regular";"Closed";"04/14/2019";"04/14/2020"
"7b1e5a47728ba3064f3f4ff6632b7bff";"CER-00157099";"Certificate of Compliance";"Regular";"Awaiting Renewal";"04/14/2020";"04/14/2021"
"9e6acc666c517f4bea73749b088e185f";"CER-00075490";"Certificate of Registration";"Regular";"Closed";"11/19/2014";"11/19/2016"
"9e6acc666c517f4bea73749b088e185f";"CER-00106693";"Certificate of Compliance";"Regular";"Closed";"11/19/2016";"11/19/2017"
"9e6acc666c517f4bea73749b088e185f";"CER-00120469";"Certificate of Compliance";"Regular";"Closed";"11/19/2017";"11/19/2018"
"9e6acc666c517f4bea73749b088e185f";"CER-00137746";"Certificate of Compliance";"Regular";"Closed";"11/19/2018";"11/19/2019"
"9e6acc666c517f4bea73749b088e185f";"CER-00154958";"Certificate of Compliance";"Regular";"Awaiting Renewal";"11/19/2019";"11/19/2020"
"a2d6023df1680882f423c8f0a324174b";"CER-00068252";"Certificate of Registration";"Regular";"Closed";"05/28/2014";"05/28/2016"
"a2d6023df1680882f423c8f0a324174b";"CER-00095121";"Certificate of Registration";"Regular";"Closed";"03/23/2016";"03/23/2017"
"a2d6023df1680882f423c8f0a324174b";"CER-00111131";"Certificate of Compliance";"Regular";"Closed";"01/03/2017";"01/03/2018"
"a2d6023df1680882f423c8f0a324174b";"CER-00119686";"Certificate of Compliance";"Regular";"Closed";"01/03/2018";"01/03/2019"
"a2d6023df1680882f423c8f0a324174b";"CER-00139561";"Certificate of Compliance";"Regular";"Closed";"01/03/2019";"01/03/2020"
"a2d6023df1680882f423c8f0a324174b";"CER-00155850";"Certificate of Compliance";"Regular";"Awaiting Renewal";"01/03/2020";"01/03/2021"
"95db4182f2810363cea8bdd8cf257b15";"CER-00117165";"Certificate of Compliance";"Provisional";"Closed";"09/11/2017";"03/11/2018"
"95db4182f2810363cea8bdd8cf257b15";"CER-00126067";"Certificate of Compliance";"Regular";"Closed";"03/01/2018";"03/01/2019"
"95db4182f2810363cea8bdd8cf257b15";"CER-00143536";"Certificate of Compliance";"Regular";"Closed";"03/01/2019";"03/01/2020"
"95db4182f2810363cea8bdd8cf257b15";"CER-00158668";"Certificate of Compliance";"Provisional";"Closed";"03/01/2020";"09/01/2020"
"95db4182f2810363cea8bdd8cf257b15";"CER-00166659";"Certificate of Compliance";"Regular";"Granted";"10/23/2020";"10/23/2021"
"071d5be582a7a1d363bcb615714fcebc";"CER-00080655";"Certificate of Compliance";"Regular";"Closed";"04/09/2015";"04/09/2016"
"071d5be582a7a1d363bcb615714fcebc";"CER-00093558";"Certificate of Compliance";"Regular";"Granted";"04/09/2016";"04/09/2016"
"071d5be582a7a1d363bcb615714fcebc";"CER-00106069";"Certificate of Compliance";"Regular";"Closed";"04/09/2016";"04/09/2017"
"071d5be582a7a1d363bcb615714fcebc";"CER-00110546";"Certificate of Compliance";"Regular";"Closed";"04/09/2017";"04/09/2018"
"071d5be582a7a1d363bcb615714fcebc";"CER-00111380";"Certificate of Compliance";"Regular";"Closed";"04/09/2017";"04/09/2018"
"071d5be582a7a1d363bcb615714fcebc";"CER-00125486";"Certificate of Compliance";"Regular";"Closed";"04/09/2018";"04/09/2019"
"071d5be582a7a1d363bcb615714fcebc";"CER-00142500";"Certificate of Compliance";"Regular";"Closed";"04/09/2019";"04/09/2020"
"071d5be582a7a1d363bcb615714fcebc";"CER-00159742";"Certificate of Compliance";"Regular";"Awaiting Renewal";"04/09/2020";"04/09/2021"
"9704ac71f35de707c8ce8b9112374710";"CER-00079395";"Certificate of Compliance";"Regular";"Closed";"04/18/2015";"04/18/2016"
"9704ac71f35de707c8ce8b9112374710";"CER-00094970";"Certificate of Compliance";"Regular";"Closed";"04/18/2016";"04/18/2017"
"9704ac71f35de707c8ce8b9112374710";"CER-00110418";"Certificate of Compliance";"Regular";"Closed";"04/18/2017";"04/18/2018"
"9704ac71f35de707c8ce8b9112374710";"CER-00124326";"Certificate of Compliance";"Regular";"Closed";"04/18/2018";"04/18/2019"
"9704ac71f35de707c8ce8b9112374710";"CER-00144456";"Certificate of Compliance";"Regular";"Closed";"04/18/2019";"04/18/2020"
"9704ac71f35de707c8ce8b9112374710";"CER-00158954";"Certificate of Compliance";"Regular";"Awaiting Renewal";"04/18/2020";"04/18/2021"
"339e8e00b9b325320f99d055a3883770";"CER-00078320";"Certificate of Compliance";"Regular";"Closed";"04/18/2015";"04/18/2016"
"339e8e00b9b325320f99d055a3883770";"CER-00094965";"Certificate of Compliance";"Regular";"Granted";"04/18/2016";"04/18/2016"
"339e8e00b9b325320f99d055a3883770";"CER-00107955";"Certificate of Compliance";"Regular";"Closed";"04/18/2016";"04/18/2017"
"339e8e00b9b325320f99d055a3883770";"CER-00108212";"Certificate of Compliance";"Regular";"Closed";"04/18/2017";"04/18/2018"
"339e8e00b9b325320f99d055a3883770";"CER-00125968";"Certificate of Compliance";"Regular";"Closed";"04/18/2018";"04/18/2019"
"339e8e00b9b325320f99d055a3883770";"CER-00130404";"Certificate of Compliance";"Regular";"Closed";"04/18/2018";"04/18/2019"
"339e8e00b9b325320f99d055a3883770";"CER-00143808";"Certificate of Compliance";"Regular";"Closed";"04/18/2019";"04/18/2020"
"339e8e00b9b325320f99d055a3883770";"CER-00157882";"Certificate of Compliance";"Regular";"Closed";"04/18/2019";"04/18/2020"
"339e8e00b9b325320f99d055a3883770";"CER-00158985";"Certificate of Compliance";"Regular";"Awaiting Renewal";"04/18/2020";"04/18/2021"
"4ca177c752a49e9367b1cd560f42c329";"CER-00081256";"Certificate of Compliance";"Regular";"Closed";"04/09/2015";"04/09/2016"
"4ca177c752a49e9367b1cd560f42c329";"CER-00093553";"Certificate of Compliance";"Regular";"Closed";"04/09/2016";"04/09/2017"
"4ca177c752a49e9367b1cd560f42c329";"CER-00111078";"Certificate of Compliance";"Regular";"Closed";"04/09/2017";"04/09/2018"
"4ca177c752a49e9367b1cd560f42c329";"CER-00126865";"Certificate of Compliance";"Regular";"Closed";"04/09/2018";"04/09/2019"
"4ca177c752a49e9367b1cd560f42c329";"CER-00142498";"Certificate of Compliance";"Regular";"Closed";"04/09/2019";"04/09/2020"
"4ca177c752a49e9367b1cd560f42c329";"CER-00159741";"Certificate of Compliance";"Regular";"Awaiting Renewal";"04/09/2020";"04/09/2021"
"171ea4c47f9a2be284ce71dbd5aada6b";"CER-00066307";"Certificate of Registration";"Regular";"Closed";"03/25/2014";"03/25/2016"
"171ea4c47f9a2be284ce71dbd5aada6b";"CER-00092843";"Certificate of Registration";"Regular";"Closed";"03/08/2016";"03/08/2017"
"171ea4c47f9a2be284ce71dbd5aada6b";"CER-00111287";"Certificate of Compliance";"Regular";"Closed";"02/13/2017";"02/13/2018"
"171ea4c47f9a2be284ce71dbd5aada6b";"CER-00122296";"Certificate of Compliance";"Regular";"Closed";"02/13/2018";"02/13/2019"
"171ea4c47f9a2be284ce71dbd5aada6b";"CER-00140582";"Certificate of Compliance";"Regular";"Closed";"02/13/2019";"02/13/2020"
"171ea4c47f9a2be284ce71dbd5aada6b";"CER-00157704";"Certificate of Compliance";"Regular";"Awaiting Renewal";"02/13/2020";"02/13/2021"
"f46c74b70589ba9e38ecff19ccde2dc8";"CER-00129100";"Certificate of Compliance";"Provisional";"Closed";"05/04/2018";"11/04/2018"
"f46c74b70589ba9e38ecff19ccde2dc8";"CER-00136862";"Certificate of Compliance";"Regular";"Closed";"10/26/2018";"10/26/2019"
"f46c74b70589ba9e38ecff19ccde2dc8";"CER-00154289";"Certificate of Compliance";"Regular";"Closed";"10/26/2019";"10/26/2020"
"f46c74b70589ba9e38ecff19ccde2dc8";"CER-00167653";"Certificate of Compliance";"Regular";"Granted";"10/26/2020";"10/26/2021"
"d2a07d4d8b4a6d3ff8670c1ffe5ad243";"CER-00129100";"Certificate of Compliance";"Provisional";"Closed";"05/04/2018";"11/04/2018"
"d2a07d4d8b4a6d3ff8670c1ffe5ad243";"CER-00136862";"Certificate of Compliance";"Regular";"Closed";"10/26/2018";"10/26/2019"
"d2a07d4d8b4a6d3ff8670c1ffe5ad243";"CER-00154289";"Certificate of Compliance";"Regular";"Closed";"10/26/2019";"10/26/2020"
"d2a07d4d8b4a6d3ff8670c1ffe5ad243";"CER-00167653";"Certificate of Compliance";"Regular";"Granted";"10/26/2020";"10/26/2021"
"5fc5a994eafa7501800cf66f049a4e3c";"CER-00084338";"Certificate of Compliance";"Regular";"Closed";"10/02/2015";"10/02/2016"
"5fc5a994eafa7501800cf66f049a4e3c";"CER-00104774";"Certificate of Compliance";"Regular";"Closed";"10/02/2016";"10/02/2017"
"5fc5a994eafa7501800cf66f049a4e3c";"CER-00118330";"Certificate of Compliance";"Regular";"Closed";"10/02/2017";"10/02/2018"
"5fc5a994eafa7501800cf66f049a4e3c";"CER-00133359";"Certificate of Compliance";"Regular";"Closed";"10/02/2018";"10/02/2019"
"5fc5a994eafa7501800cf66f049a4e3c";"CER-00149562";"Certificate of Compliance";"Regular";"Closed";"10/02/2019";"10/02/2020"
"5fc5a994eafa7501800cf66f049a4e3c";"CER-00165382";"Certificate of Compliance";"Regular";"Granted";"10/02/2020";"10/02/2021"
"5777e203c3a11a26f4424dbf4fdaccc3";"CER-00128489";"Certificate of Compliance";"Regular";"Closed";"05/01/2018";"07/07/2018"
"5777e203c3a11a26f4424dbf4fdaccc3";"CER-00135468";"Certificate of Compliance";"Regular";"Closed";"07/07/2018";"07/07/2019"
"5777e203c3a11a26f4424dbf4fdaccc3";"CER-00138526";"Certificate of Compliance";"Provisional";"Closed";"10/22/2018";"04/22/2019"
"5777e203c3a11a26f4424dbf4fdaccc3";"CER-00144652";"Certificate of Compliance";"Regular";"Closed";"04/17/2019";"04/17/2020"
"5777e203c3a11a26f4424dbf4fdaccc3";"CER-00153352";"Certificate of Compliance";"Provisional";"Closed";"09/27/2019";"03/27/2020"
"5777e203c3a11a26f4424dbf4fdaccc3";"CER-00159558";"Certificate of Compliance";"Regular";"Awaiting Renewal";"03/17/2020";"03/17/2021"
"c21b3255b99e34bffa93019b258e496a";"CER-00088208";"Certificate of Compliance";"Regular";"Closed";"12/02/2015";"12/02/2016"
"c21b3255b99e34bffa93019b258e496a";"CER-00104370";"Certificate of Compliance";"Regular";"Closed";"12/02/2016";"12/02/2017"
"c21b3255b99e34bffa93019b258e496a";"CER-00118256";"Certificate of Compliance";"Regular";"Closed";"12/02/2017";"12/02/2018"
"c21b3255b99e34bffa93019b258e496a";"CER-00135485";"Certificate of Compliance";"Regular";"Closed";"12/02/2018";"12/02/2019"
"c21b3255b99e34bffa93019b258e496a";"CER-00156214";"Certificate of Compliance";"Regular";"Closed";"12/02/2019";"12/02/2020"
"c21b3255b99e34bffa93019b258e496a";"CER-00167512";"Certificate of Compliance";"Regular";"Granted";"12/02/2020";"12/02/2021"
"96dfd8e554b0a6b0b6b8bb3d65ff85ca";"CER-00080124";"Certificate of Compliance";"Regular";"Closed";"05/04/2015";"05/04/2016"
"96dfd8e554b0a6b0b6b8bb3d65ff85ca";"CER-00092992";"Certificate of Compliance";"Regular";"Closed";"05/04/2016";"05/04/2017"
"96dfd8e554b0a6b0b6b8bb3d65ff85ca";"CER-00107837";"Certificate of Compliance";"Regular";"Closed";"05/04/2017";"05/04/2018"
"96dfd8e554b0a6b0b6b8bb3d65ff85ca";"CER-00125847";"Certificate of Compliance";"Regular";"Closed";"05/04/2018";"05/04/2019"
"96dfd8e554b0a6b0b6b8bb3d65ff85ca";"CER-00142994";"Certificate of Compliance";"Regular";"Closed";"05/04/2019";"05/04/2020"
"96dfd8e554b0a6b0b6b8bb3d65ff85ca";"CER-00160022";"Certificate of Compliance";"Regular";"Granted";"05/04/2020";"05/04/2021"
"22afebc44a1389c48fb74cf4ca65cc3c";"CER-00082504";"Certificate of Compliance";"Regular";"Closed";"08/31/2015";"08/31/2016"
"22afebc44a1389c48fb74cf4ca65cc3c";"CER-00098418";"Certificate of Compliance";"Regular";"Closed";"08/31/2016";"08/31/2017"
"22afebc44a1389c48fb74cf4ca65cc3c";"CER-00111480";"Certificate of Compliance";"Regular";"Closed";"08/31/2017";"08/31/2018"
"22afebc44a1389c48fb74cf4ca65cc3c";"CER-00128835";"Certificate of Compliance";"Regular";"Closed";"08/31/2018";"08/31/2019"
"22afebc44a1389c48fb74cf4ca65cc3c";"CER-00146046";"Certificate of Compliance";"Regular";"Closed";"08/31/2019";"08/31/2020"
"22afebc44a1389c48fb74cf4ca65cc3c";"CER-00165379";"Certificate of Compliance";"Regular";"Granted";"08/31/2020";"08/31/2021"
"11804d498887afac51212328eca222fd";"CER-00070513";"Certificate of Registration";"Regular";"Closed";"08/13/2014";"08/13/2016"
"11804d498887afac51212328eca222fd";"CER-00097775";"Certificate of Registration";"Regular";"Closed";"06/21/2016";"06/21/2017"
"11804d498887afac51212328eca222fd";"CER-00113497";"Certificate of Compliance";"Regular";"Closed";"06/21/2017";"06/21/2018"
"11804d498887afac51212328eca222fd";"CER-00127727";"Certificate of Compliance";"Regular";"Closed";"06/21/2018";"06/21/2019"
"11804d498887afac51212328eca222fd";"CER-00145032";"Certificate of Compliance";"Regular";"Closed";"06/21/2019";"06/21/2020"
"11804d498887afac51212328eca222fd";"CER-00164385";"Certificate of Compliance";"Provisional";"Revoked";"06/21/2020";"12/21/2020"
"60ae9aa62fe30c6396110add5b636b5a";"CER-00089851";"Certificate of Compliance";"Regular";"Closed";"12/23/2015";"12/23/2016"
"60ae9aa62fe30c6396110add5b636b5a";"CER-00104029";"Certificate of Compliance";"Regular";"Closed";"12/23/2016";"12/23/2017"
"60ae9aa62fe30c6396110add5b636b5a";"CER-00119882";"Certificate of Compliance";"Regular";"Closed";"12/23/2017";"12/23/2018"
"60ae9aa62fe30c6396110add5b636b5a";"CER-00129643";"Certificate of Compliance";"Regular";"Closed";"05/29/2018";"12/23/2018"
"60ae9aa62fe30c6396110add5b636b5a";"CER-00139617";"Certificate of Compliance";"Regular";"Closed";"12/23/2018";"12/23/2019"
"60ae9aa62fe30c6396110add5b636b5a";"CER-00156902";"Certificate of Compliance";"Provisional";"Closed";"12/23/2019";"06/23/2020"
"60ae9aa62fe30c6396110add5b636b5a";"CER-00161786";"Certificate of Compliance";"Regular";"Granted";"06/23/2020";"06/23/2021"
"a790ab7b5d6d79fab17405aab987e3da";"CER-00129262";"Certificate of Compliance";"Provisional";"Closed";"05/01/2018";"10/16/2018"
"a790ab7b5d6d79fab17405aab987e3da";"CER-00136019";"Certificate of Compliance";"Regular";"Closed";"10/11/2018";"10/11/2019"
"a790ab7b5d6d79fab17405aab987e3da";"CER-00153240";"Certificate of Compliance";"Provisional";"Closed";"10/11/2019";"04/11/2020"
"a790ab7b5d6d79fab17405aab987e3da";"CER-00162226";"Certificate of Compliance";"Regular";"Awaiting Renewal";"04/11/2020";"04/11/2021"
"fb1e0daacec1fdcd595cb712bc3304ce";"CER-00083003";"Certificate of Compliance";"Regular";"Closed";"03/10/2015";"03/10/2016"
"fb1e0daacec1fdcd595cb712bc3304ce";"CER-00092405";"Certificate of Compliance";"Regular";"Closed";"03/10/2016";"03/10/2017"
"fb1e0daacec1fdcd595cb712bc3304ce";"CER-00107398";"Certificate of Compliance";"Regular";"Closed";"03/10/2017";"03/10/2018"
"fb1e0daacec1fdcd595cb712bc3304ce";"CER-00122728";"Certificate of Compliance";"Regular";"Closed";"03/10/2018";"03/10/2019"
